acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.07,-0.27,0.86,-1.13,-3.34,-0.49
0.09,-0.27,0.86,-1.13,-4.34,-0.56
0.09,-0.27,0.86,-1.4,-4.26,-0.11
0.09,-0.27,0.86,-1.34,-3.62,0.21
0.09,-0.28,0.86,-0.98,1.5,-0.43
0.08,-0.28,0.86,-0.32,0.06,-0.32
0.09,-0.28,0.85,-0.18,-0.26,-0.26
0.08,-0.28,0.85,-0.37,-0.79,0.14
0.09,-0.28,0.85,-1.89,0.23,-0.44
0.09,-0.27,0.85,-2.02,-0.43,-0.5
0.09,-0.28,0.86,-2.31,-0.56,-0.29
0.08,-0.28,0.86,-2.63,-1.04,-0.35
0.08,-0.29,0.89,-0.29,-0.78,0.0
0.07,-0.29,0.88,0.34,-1.18,0.21
0.07,-0.28,0.87,0.76,-2.05,0.4
0.06,-0.28,0.85,0.26,-3.86,1.13
0.1,-0.27,0.87,-0.35,2.23,0.29
0.09,-0.28,0.87,-0.64,2.92,0.58
0.09,-0.28,0.86,-0.78,2.99,0.82
0.07,-0.28,0.85,-0.78,1.85,0.85
0.12,-0.27,0.87,-0.2,-0.5,1.68
0.12,-0.28,0.87,0.35,-0.4,0.73
0.12,-0.28,0.87,0.6,-1.08,0.03
0.12,-0.28,0.86,0.55,-1.59,-0.84
0.09,-0.28,0.84,-2.26,2.47,-0.41
0.08,-0.28,0.85,-2.47,3.34,0.02
0.07,-0.28,0.86,-2.52,3.39,0.76
0.07,-0.27,0.86,-2.32,2.72,1.54
0.1,-0.28,0.85,2.37,-0.18,1.37
0.11,-0.26,0.84,1.5,0.52,1.54
0.1,-0.26,0.83,-0.03,1.19,1.16
0.1,-0.26,0.84,-1.51,0.63,0.92
0.09,-0.28,0.87,-2.67,0.92,-0.2
0.1,-0.28,0.88,-2.31,0.58,-0.29
0.1,-0.27,0.87,-2.5,0.78,-0.17
0.08,-0.28,0.87,-2.2,0.66,0.12
0.1,-0.28,0.86,-1.25,-0.32,-0.58
0.11,-0.28,0.86,-1.01,0.84,-0.21
0.11,-0.28,0.85,-1.1,2.06,0.21
0.1,-0.28,0.85,-1.31,2.27,-0.03
0.09,-0.28,0.87,-2.32,0.2,0.05
0.1,-0.28,0.85,-2.11,-0.56,0.23
0.1,-0.28,0.86,-2.02,0.4,0.12
0.11,-0.28,0.86,-1.79,0.95,0.03
0.11,-0.28,0.87,-1.11,1.97,-1.51
0.11,-0.28,0.86,-0.95,3.1,-1.82
0.1,-0.27,0.86,-1.13,3.15,-1.8
0.08,-0.27,0.86,-1.31,2.99,-1.54
0.08,-0.28,0.88,-1.27,-2.49,-0.2
0.08,-0.27,0.87,-0.99,-2.02,0.32
0.08,-0.27,0.86,-0.92,-1.56,0.64
0.09,-0.27,0.87,-1.13,-0.76,0.81
0.11,-0.27,0.87,-0.32,-0.11,-0.49
0.1,-0.28,0.86,-0.46,0.08,-0.52
0.1,-0.27,0.85,-0.56,0.46,-0.6
0.09,-0.27,0.86,-0.78,1.82,-0.6
0.08,-0.28,0.85,-1.92,-1.1,0.21
0.11,-0.28,0.86,-2.38,-2.09,-0.11
0.1,-0.28,0.87,-2.34,-1.73,-0.44
0.1,-0.28,0.87,-1.73,-0.75,-0.34
0.09,-0.28,0.86,-0.79,2.05,0.32
0.1,-0.28,0.85,-1.3,1.02,0.29
0.1,-0.27,0.84,-1.62,0.43,0.12
0.09,-0.28,0.86,-1.79,-0.43,-0.12
0.1,-0.28,0.87,-0.93,1.97,0.37
0.09,-0.28,0.86,-0.67,1.51,0.31
0.1,-0.28,0.86,-0.84,0.58,0.05
0.11,-0.27,0.86,-0.66,-0.11,0.09
0.11,-0.27,0.86,-1.82,0.53,-0.73
0.11,-0.27,0.87,-1.82,0.23,-0.55
0.11,-0.27,0.86,-2.26,-0.34,-1.31
0.11,-0.28,0.88,-2.64,-1.56,-1.71
0.08,-0.28,0.85,-1.24,-0.11,-1.07
0.08,-0.28,0.86,-1.11,-1.01,-1.21
0.08,-0.28,0.86,-0.9,-1.36,-1.11
0.08,-0.27,0.84,-0.78,-1.22,-0.47
0.09,-0.28,0.87,-0.9,1.92,-0.09
0.09,-0.27,0.86,-0.85,2.82,0.09
0.08,-0.27,0.84,-1.4,2.66,0.18
0.08,-0.26,0.84,-2.08,2.23,0.24
0.09,-0.27,0.84,-1.76,-1.01,-0.95
0.09,-0.26,0.84,-2.53,0.18,-0.58
0.09,-0.27,0.84,-3.34,0.53,-0.34
0.09,-0.27,0.85,-3.71,0.69,-0.56
0.09,-0.27,0.87,-2.26,0.11,-0.72
0.09,-0.27,0.87,-2.37,0.53,-0.84
0.09,-0.28,0.86,-2.89,1.68,-0.7
0.08,-0.27,0.86,-3.57,1.73,-0.55
0.09,-0.27,0.87,-1.01,-0.2,1.19
0.08,-0.27,0.87,-1.28,2.21,1.53
0.08,-0.28,0.85,-1.47,3.39,2.14
0.09,-0.27,0.86,-1.65,3.82,1.98
0.11,-0.28,0.87,-0.87,-3.16,1.02
0.11,-0.28,0.88,-0.64,-1.68,0.98
0.11,-0.27,0.86,-0.78,-0.41,0.82
0.1,-0.27,0.87,-0.56,0.64,0.78
0.1,-0.28,0.86,-0.4,-0.18,0.31
0.1,-0.27,0.87,-0.24,0.76,0.6
0.1,-0.27,0.87,-0.38,1.69,0.78
0.1,-0.27,0.86,-0.93,3.07,0.93
0.08,-0.27,0.86,-0.29,0.87,1.76
0.09,-0.28,0.85,-0.5,0.12,1.59
0.11,-0.28,0.85,-0.52,0.29,1.51
0.1,-0.28,0.85,-0.66,0.32,1.21
0.1,-0.28,0.85,-1.44,0.05,0.44
0.11,-0.27,0.86,-1.27,1.11,0.34
0.11,-0.28,0.85,-1.39,2.67,0.02
0.11,-0.27,0.84,-1.8,3.56,-0.56
0.08,-0.27,0.84,-4.78,0.27,0.24
0.09,-0.28,0.86,-4.95,-1.82,-0.4
0.09,-0.28,0.87,-4.89,-2.67,-0.81
0.1,-0.28,0.87,-4.18,-2.96,-0.92
0.09,-0.28,0.87,-1.42,1.07,-1.66
0.08,-0.28,0.86,-1.19,1.13,-1.5
0.08,-0.28,0.86,-1.4,1.01,-1.36
0.07,-0.28,0.85,-1.51,0.17,-0.78
0.06,-0.27,0.84,-2.64,-9.73,0.4
0.07,-0.27,0.85,-3.22,-11.04,0.6
0.1,-0.27,0.87,-3.53,-10.56,0.82
0.11,-0.28,0.87,-3.27,-8.58,0.58
0.09,-0.28,0.88,-1.53,5.36,-1.04
0.09,-0.27,0.87,-1.68,4.63,-0.79
0.07,-0.28,0.87,-1.85,3.85,-0.35
0.07,-0.28,0.87,-1.66,2.15,0.17
0.1,-0.27,0.87,-0.64,-0.61,1.11
0.11,-0.28,0.87,-0.76,-0.29,0.52
0.12,-0.27,0.86,-1.18,0.11,0.21
0.11,-0.28,0.87,-1.53,-0.03,-0.11
0.1,-0.28,0.87,-0.29,2.52,-0.95
0.09,-0.28,0.86,-0.2,1.63,-1.02
0.08,-0.28,0.86,-0.23,1.21,-0.89
0.09,-0.28,0.87,-0.17,1.21,-0.63
0.09,-0.27,0.86,-1.25,-0.53,-0.61
0.09,-0.28,0.85,-1.19,0.6,-0.76
0.1,-0.28,0.86,-1.39,0.84,-0.63
0.09,-0.27,0.85,-1.6,1.11,-0.64
0.09,-0.27,0.87,-0.79,-0.38,0.24
0.09,-0.27,0.87,-0.26,-0.26,0.41
0.09,-0.28,0.88,0.31,-1.11,0.43
0.1,-0.28,0.87,0.24,-0.84,0.14
0.09,-0.27,0.83,-2.14,1.95,-0.37
0.09,-0.27,0.84,-2.6,-0.08,-0.03
0.1,-0.27,0.87,-2.82,-0.5,-0.31
0.1,-0.28,0.86,-2.76,-0.44,-0.47
0.09,-0.28,0.87,-1.08,-0.24,-1.08
0.09,-0.27,0.86,-1.02,-1.22,-1.42
0.09,-0.27,0.85,-0.98,-1.04,-1.51
0.09,-0.27,0.86,-1.34,-1.31,-1.65
0.08,-0.28,0.87,-2.49,0.34,-0.5
0.08,-0.28,0.87,-1.95,0.72,-0.18
0.08,-0.27,0.86,-1.21,0.82,-0.12
0.08,-0.28,0.87,-0.85,-0.55,0.06
0.1,-0.27,0.88,-1.4,0.53,-0.02
0.1,-0.27,0.87,-0.96,0.02,-0.17
0.1,-0.28,0.87,-0.99,-0.53,-0.46
0.09,-0.28,0.87,-0.76,-0.85,-0.66
0.09,-0.27,0.85,-3.07,2.24,-0.34
0.09,-0.27,0.85,-3.62,3.5,-0.18
0.09,-0.27,0.87,-3.97,5.45,-0.09
0.09,-0.27,0.87,-3.51,5.82,-0.02
0.07,-0.28,0.85,-1.4,-0.58,0.47
0.07,-0.28,0.86,-1.33,-2.15,0.72
0.08,-0.28,0.86,-1.16,-2.58,0.9
0.09,-0.28,0.86,-1.07,-2.99,0.99
0.1,-0.27,0.88,-1.4,-0.7,-0.14
0.1,-0.27,0.89,-1.11,0.0,-0.15
0.1,-0.28,0.88,-1.07,0.58,-0.24
0.1,-0.28,0.88,-0.76,0.43,-0.27
0.09,-0.28,0.86,-0.23,0.17,0.11
0.09,-0.27,0.85,-0.17,-0.6,0.15
0.09,-0.28,0.86,-0.32,-1.18,0.0
0.1,-0.28,0.86,-0.66,-0.5,-0.02
0.09,-0.28,0.86,-1.68,0.41,0.06
0.09,-0.28,0.86,-1.8,-0.27,0.14
0.09,-0.28,0.87,-1.63,-1.04,0.15
0.09,-0.29,0.88,-1.24,-1.08,0.44
0.1,-0.28,0.86,-0.06,0.11,0.47
0.09,-0.27,0.85,0.26,0.21,0.5
0.1,-0.27,0.85,-0.26,-1.37,0.23
0.1,-0.27,0.85,-0.89,-1.42,0.14
0.11,-0.28,0.87,-0.44,-0.75,-1.36
0.11,-0.27,0.86,-0.02,-0.47,-1.76
0.1,-0.28,0.86,-0.37,-0.6,-2.02
0.09,-0.27,0.86,-0.7,0.34,-1.65
0.08,-0.28,0.86,-1.24,0.31,-0.4
0.08,-0.27,0.86,-1.27,-0.21,-0.17
0.08,-0.27,0.86,-1.66,-0.11,0.14
0.09,-0.27,0.86,-1.53,-0.34,0.23
0.09,-0.27,0.85,-0.44,-0.79,-0.56
0.09,-0.27,0.85,-0.72,-0.66,-0.61
0.09,-0.27,0.85,-0.85,0.47,-0.41
0.09,-0.27,0.85,-1.19,1.07,0.18
0.09,-0.28,0.87,-1.63,0.41,0.41
0.1,-0.27,0.86,-1.68,0.64,0.35
0.1,-0.27,0.86,-1.73,1.42,0.14
0.1,-0.26,0.86,-1.68,1.88,-0.06
0.09,-0.27,0.86,-2.08,-0.61,-0.03
0.09,-0.27,0.87,-1.85,-0.73,0.18
