acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.14,-0.16,0.89,-0.84,2.87,1.28
0.14,-0.16,0.88,-1.15,2.85,0.96
0.13,-0.16,0.87,-1.69,2.63,1.02
0.13,-0.17,0.88,-2.18,1.13,0.79
0.13,-0.17,0.89,-1.57,-1.1,0.73
0.13,-0.17,0.89,-1.33,0.27,0.87
0.14,-0.16,0.88,-1.39,0.87,1.08
0.15,-0.17,0.88,-0.87,1.15,1.02
0.15,-0.15,0.85,-1.15,1.79,0.12
0.15,-0.15,0.85,-2.47,2.23,-0.21
0.15,-0.16,0.86,-3.53,2.32,-0.29
0.15,-0.16,0.87,-3.82,2.0,-0.35
0.14,-0.17,0.9,-1.62,-1.34,-1.16
0.14,-0.17,0.9,-1.34,-1.4,-1.65
0.13,-0.16,0.91,-1.4,-1.85,-1.3
0.13,-0.16,0.9,-0.92,-1.65,-0.84
0.13,-0.16,0.89,0.27,-1.91,0.29
0.12,-0.17,0.89,0.11,-2.34,0.64
0.13,-0.17,0.9,0.23,-2.61,0.87
0.12,-0.17,0.88,0.24,-2.23,1.01
0.14,-0.17,0.87,1.54,-0.21,1.24
0.15,-0.16,0.86,1.63,0.03,0.78
0.14,-0.17,0.86,0.9,-0.06,0.18
0.14,-0.17,0.87,0.37,-0.31,0.17
0.14,-0.17,0.87,-0.47,0.34,-0.44
0.13,-0.18,0.85,-0.58,0.15,-0.21
0.13,-0.17,0.85,-0.66,0.31,-0.11
0.13,-0.16,0.85,-1.13,0.37,0.21
0.13,-0.17,0.85,-2.32,1.07,0.98
0.13,-0.17,0.86,-2.12,1.92,1.27
0.12,-0.16,0.87,-2.5,1.37,1.56
0.12,-0.16,0.88,-2.69,1.16,1.73
0.15,-0.16,0.86,-3.15,0.24,2.32
0.15,-0.16,0.86,-3.59,0.63,2.0
0.15,-0.16,0.87,-3.91,0.56,1.71
0.15,-0.17,0.87,-4.35,0.17,1.54
0.15,-0.17,0.88,-2.75,-1.15,-0.06
0.15,-0.18,0.89,-2.82,-1.08,-0.18
0.15,-0.17,0.89,-2.85,-0.92,-0.31
0.15,-0.17,0.88,-2.78,-0.46,-0.31
0.14,-0.17,0.87,-1.83,1.63,-0.58
0.13,-0.16,0.89,-1.79,1.66,-0.78
0.13,-0.16,0.88,-1.89,1.65,-0.84
0.13,-0.16,0.88,-1.98,1.28,-0.93
0.14,-0.16,0.87,-2.2,0.58,0.03
0.14,-0.16,0.87,-2.56,0.55,-0.21
0.13,-0.16,0.87,-2.81,0.34,-0.6
0.13,-0.17,0.86,-3.01,0.02,-0.78
0.14,-0.17,0.88,-2.02,1.69,-0.27
0.14,-0.17,0.88,-2.18,1.83,-0.29
0.14,-0.17,0.89,-2.11,1.83,-0.32
0.14,-0.17,0.89,-1.85,2.06,-0.34
0.14,-0.16,0.88,-1.56,1.48,-1.39
0.14,-0.17,0.88,-1.53,1.62,-1.59
0.13,-0.16,0.87,-1.92,1.77,-1.71
0.13,-0.16,0.87,-2.35,1.85,-1.53
0.12,-0.17,0.9,-1.97,0.27,-1.02
0.12,-0.17,0.89,-1.69,-0.21,-1.11
0.13,-0.16,0.89,-1.42,0.14,-0.53
0.13,-0.17,0.88,-1.16,0.67,-0.11
0.13,-0.17,0.88,-2.47,-0.2,0.17
0.13,-0.16,0.89,-2.61,-0.63,0.12
0.14,-0.17,0.89,-2.03,-0.96,0.18
0.13,-0.17,0.89,-1.68,-0.37,0.31
0.14,-0.16,0.88,-1.19,1.15,0.96
0.14,-0.16,0.89,-1.34,1.16,0.92
0.14,-0.17,0.88,-1.16,0.47,0.72
0.13,-0.16,0.88,-1.19,-0.06,-0.11
0.14,-0.17,0.88,-1.02,-0.87,0.05
0.14,-0.17,0.89,-1.1,-0.23,-0.06
0.14,-0.17,0.88,-0.98,0.0,-0.09
0.13,-0.17,0.87,-1.1,-0.27,-0.24
0.14,-0.17,0.87,-0.84,-0.41,0.38
0.13,-0.17,0.87,-0.69,0.0,0.38
0.13,-0.17,0.87,-1.04,0.35,1.24
0.13,-0.17,0.88,-1.16,0.75,1.36
0.14,-0.17,0.87,-1.31,-1.6,0.18
0.13,-0.16,0.87,-1.34,-1.33,0.15
0.14,-0.17,0.87,-1.91,-0.84,-0.27
0.14,-0.17,0.88,-2.37,-0.52,-0.43
0.13,-0.17,0.87,-2.05,-1.27,-0.15
0.13,-0.18,0.89,-1.53,-1.25,-0.09
0.13,-0.17,0.89,-1.21,-0.73,0.18
0.13,-0.17,0.88,-1.19,0.29,0.17
0.14,-0.18,0.87,-1.73,-0.03,0.98
0.14,-0.17,0.87,-1.59,0.02,1.05
0.14,-0.17,0.87,-2.03,0.03,0.93
0.14,-0.17,0.87,-2.21,0.44,0.99
0.14,-0.18,0.89,-2.4,-1.11,0.05
0.14,-0.18,0.88,-1.69,-1.16,0.11
0.14,-0.18,0.88,-1.36,-0.67,-0.02
0.13,-0.17,0.88,-1.25,-0.03,-0.12
0.13,-0.18,0.89,-1.97,-0.11,-0.44
0.14,-0.18,0.88,-1.28,-0.7,-0.37
0.13,-0.17,0.88,-1.15,-0.84,-0.49
0.14,-0.17,0.87,-1.66,-0.93,-0.5
0.14,-0.17,0.88,-2.12,0.55,-0.02
0.14,-0.17,0.88,-1.59,0.66,0.06
0.14,-0.17,0.87,-1.74,0.4,-0.2
0.15,-0.17,0.87,-2.03,0.31,-0.46
0.13,-0.18,0.9,-2.35,-0.12,-0.92
0.13,-0.18,0.88,-1.95,-0.53,-0.98
0.13,-0.18,0.9,-1.82,-1.45,-0.52
0.14,-0.18,0.88,-1.53,-1.21,-0.49
0.14,-0.18,0.89,-2.09,0.44,0.58
0.14,-0.17,0.87,-1.76,0.35,0.31
0.15,-0.18,0.88,-1.85,-0.44,0.17
0.15,-0.18,0.87,-1.36,-0.38,-0.06
0.15,-0.17,0.88,-1.22,0.73,-1.79
0.14,-0.18,0.88,-1.6,0.47,-1.73
0.13,-0.17,0.87,-1.51,0.29,-1.86
0.13,-0.17,0.87,-1.37,0.03,-1.76
0.12,-0.17,0.87,-1.8,0.06,-0.92
0.12,-0.17,0.87,-1.74,-0.06,-0.69
0.12,-0.17,0.87,-1.66,0.4,-0.02
0.12,-0.17,0.88,-1.36,0.44,0.24
0.13,-0.17,0.88,-1.44,0.61,0.93
0.14,-0.17,0.87,-1.71,0.46,0.81
0.15,-0.17,0.87,-1.8,0.2,0.84
0.15,-0.17,0.88,-1.88,0.26,0.79
0.15,-0.18,0.88,-0.26,-0.34,-0.47
0.14,-0.17,0.89,-0.27,0.23,-0.35
0.14,-0.18,0.88,-0.34,1.36,0.21
0.15,-0.17,0.88,-0.63,2.44,0.44
0.14,-0.17,0.87,0.5,-0.78,-0.17
0.13,-0.17,0.87,0.29,-1.1,-0.4
0.14,-0.16,0.86,-0.47,-0.47,-0.56
0.14,-0.17,0.86,-1.71,-0.06,0.14
0.14,-0.18,0.89,-2.17,-2.09,0.32
0.14,-0.18,0.88,-1.45,-1.59,0.34
0.14,-0.17,0.88,-1.16,-1.1,0.27
0.14,-0.18,0.88,-1.18,-0.06,0.58
0.15,-0.17,0.87,-2.06,-0.15,0.12
0.14,-0.17,0.87,-2.14,-0.31,-0.21
0.14,-0.17,0.87,-1.83,0.11,0.14
0.15,-0.17,0.86,-1.71,1.07,0.17
0.14,-0.18,0.88,-2.99,0.02,-0.99
0.15,-0.18,0.89,-2.61,-0.78,-1.15
0.14,-0.18,0.89,-2.29,-1.6,-1.54
0.14,-0.18,0.89,-1.88,-2.12,-1.16
0.13,-0.18,0.89,-1.37,0.9,-1.28
0.13,-0.18,0.89,-1.56,0.76,-1.01
0.13,-0.17,0.89,-1.36,0.37,-1.1
0.13,-0.17,0.89,-0.93,0.37,-0.72
0.13,-0.17,0.87,-1.34,-0.41,0.46
0.13,-0.16,0.87,-1.56,-0.47,0.2
0.13,-0.16,0.88,-1.71,-0.6,0.44
0.13,-0.16,0.87,-2.32,-0.49,0.32
0.13,-0.17,0.88,-1.68,0.06,0.66
0.13,-0.18,0.88,-1.24,0.27,0.55
0.13,-0.18,0.88,-0.98,0.9,0.53
0.13,-0.17,0.88,-0.98,0.53,1.28
0.14,-0.18,0.88,-1.37,0.38,0.29
0.14,-0.18,0.88,-0.96,0.43,0.02
0.15,-0.17,0.88,-1.19,0.52,-0.41
0.14,-0.18,0.88,-1.36,0.63,-0.55
0.13,-0.18,0.89,-0.92,0.58,-0.4
0.13,-0.18,0.88,-0.76,-0.03,-0.24
0.14,-0.18,0.89,-1.04,0.11,-0.23
0.13,-0.18,0.89,-0.76,0.78,-0.02
0.15,-0.17,0.87,-1.1,1.16,0.47
0.14,-0.17,0.87,-1.65,0.79,-0.02
0.14,-0.17,0.87,-1.73,0.4,-0.05
0.14,-0.17,0.88,-1.97,-0.26,-0.44
0.14,-0.18,0.89,-1.63,0.06,-1.05
0.13,-0.18,0.89,-1.74,0.29,-1.08
0.12,-0.19,0.88,-1.5,0.18,-1.13
0.13,-0.19,0.9,-0.79,0.43,-0.93
0.13,-0.17,0.88,-0.52,0.93,-0.52
0.13,-0.18,0.87,-1.11,0.72,-0.37
0.13,-0.18,0.88,-1.13,0.38,-0.58
0.13,-0.18,0.88,-1.22,0.23,-0.49
0.13,-0.17,0.87,-1.65,0.89,-0.5
0.13,-0.17,0.88,-1.4,0.85,-0.27
0.13,-0.17,0.87,-1.33,0.75,-0.53
0.13,-0.16,0.87,-1.44,0.46,-0.5
0.13,-0.17,0.88,-2.2,-0.11,0.18
0.14,-0.17,0.88,-2.14,0.38,0.37
0.14,-0.17,0.88,-1.94,0.64,0.35
0.14,-0.17,0.89,-2.12,0.82,0.52
0.14,-0.18,0.89,-0.84,-1.24,-0.35
0.15,-0.18,0.89,-0.44,-1.04,-0.47
0.14,-0.17,0.9,-0.4,-0.98,-0.4
0.14,-0.18,0.9,-0.26,-1.11,-0.47
0.13,-0.16,0.88,-0.72,-0.43,0.0
0.12,-0.17,0.88,-1.22,-0.98,-0.18
0.12,-0.16,0.88,-1.54,-0.96,-0.06
0.12,-0.16,0.87,-1.15,-1.25,0.38
0.13,-0.17,0.86,-1.01,-1.21,1.05
0.13,-0.16,0.88,-1.13,-1.11,1.33
0.12,-0.17,0.88,-1.25,-1.92,1.22
0.14,-0.16,0.88,-1.02,-1.83,1.22
0.15,-0.17,0.88,-0.56,-0.05,0.55
0.15,-0.17,0.88,-0.27,0.27,0.38
0.14,-0.18,0.87,0.0,0.27,0.41
0.14,-0.16,0.87,-0.21,0.2,0.24
0.13,-0.17,0.87,-2.29,-0.81,-0.34
0.13,-0.17,0.87,-2.21,-0.82,0.02
0.12,-0.17,0.88,-2.26,-0.49,0.37
0.13,-0.18,0.88,-1.62,-0.84,0.85
0.15,-0.16,0.87,-1.3,0.98,0.89
0.15,-0.17,0.87,-1.24,0.58,0.47
0.15,-0.16,0.86,-1.44,0.0,0.35
0.15,-0.17,0.87,-1.19,-0.18,0.03
0.15,-0.17,0.87,-1.34,-0.5,-1.31
0.15,-0.17,0.86,-1.69,-0.17,-1.59
0.14,-0.17,0.86,-2.11,0.05,-1.48
0.14,-0.17,0.86,-2.56,1.01,-1.1
0.13,-0.16,0.85,-3.25,2.4,0.31
0.13,-0.15,0.83,-3.71,2.21,0.26
0.14,-0.16,0.83,-4.47,1.92,0.11
0.14,-0.15,0.84,-5.8,1.1,-0.43
0.14,-0.16,0.84,-6.95,3.22,0.11
0.13,-0.16,0.84,-7.53,3.45,-0.06
0.14,-0.16,0.85,-8.93,2.72,-0.84
0.13,-0.18,0.87,-10.47,1.45,-1.69
0.13,-0.21,0.94,-7.01,-5.42,-3.54
0.13,-0.21,0.94,-5.47,-3.65,-3.1
0.13,-0.21,0.94,-4.09,-0.85,-2.9
0.12,-0.2,0.93,-2.93,1.92,-2.21
0.11,-0.19,0.91,-0.85,2.32,1.02
0.11,-0.19,0.91,-0.26,0.21,1.07
0.12,-0.18,0.92,0.4,-0.87,1.05
0.12,-0.17,0.91,1.16,-1.01,0.89
0.14,-0.17,0.89,-0.06,0.05,0.34
0.14,-0.17,0.89,0.29,-0.64,0.23
0.13,-0.17,0.89,0.67,-0.95,0.38
0.13,-0.17,0.88,1.11,-0.92,0.2
0.14,-0.18,0.88,0.76,-0.02,0.35
0.14,-0.18,0.88,0.89,-0.11,0.11
0.14,-0.18,0.88,1.05,-0.82,0.02
0.14,-0.18,0.88,0.99,-0.9,-0.43
0.14,-0.18,0.86,0.26,0.64,0.35
0.13,-0.17,0.86,0.14,0.55,-0.03
0.13,-0.18,0.86,-0.09,-0.15,-0.14
0.13,-0.17,0.87,-0.18,-0.29,0.06
0.14,-0.18,0.86,-0.58,-1.71,-0.73
0.15,-0.17,0.87,-0.61,-0.81,-0.67
0.14,-0.17,0.86,-0.52,-0.29,-0.73
0.14,-0.17,0.85,-0.76,0.27,-0.53
0.13,-0.17,0.87,-2.18,-1.31,-0.17
0.13,-0.17,0.87,-1.94,-1.02,0.11
0.13,-0.17,0.86,-2.17,-0.79,0.14
0.14,-0.17,0.87,-2.85,-0.37,0.12
0.14,-0.17,0.86,-3.28,-0.05,0.15
0.13,-0.17,0.86,-3.16,-0.53,0.26
0.13,-0.17,0.85,-3.44,-0.35,0.14
0.13,-0.16,0.85,-3.85,-0.4,0.53
0.1,-0.15,0.77,-12.23,-1.4,2.03
0.1,-0.15,0.76,-15.97,-2.44,3.07
0.07,-0.15,0.76,-17.62,-2.69,4.56
0.06,-0.15,0.73,-20.02,-3.16,6.96
0.04,-0.12,0.7,-15.13,-12.56,20.79
0.18,-0.13,0.57,-21.86,-6.35,21.82
0.2,-0.1,0.54,-32.9,-4.24,21.37
0.22,-0.11,0.54,-40.93,-7.76,20.41
0.34,-0.13,0.45,-58.32,0.23,9.71
0.32,-0.15,0.46,-60.92,1.02,6.23
0.29,-0.16,0.45,-65.11,1.91,2.18
0.24,-0.17,0.44,-72.14,1.01,-1.86
0.02,-0.3,0.5,-102.73,-1.19,5.63
-0.0,-0.33,0.54,-108.76,-1.1,9.98
-0.01,-0.35,0.56,-111.85,2.5,14.95
0.01,-0.36,0.56,-111.97,5.8,20.67
0.2,-0.42,0.38,-141.11,9.91,8.55
0.17,-0.45,0.39,-149.1,3.34,3.25
0.14,-0.48,0.39,-156.47,-1.21,1.01
0.13,-0.52,0.39,-161.13,-0.73,1.82
0.09,-0.79,0.57,-167.83,5.31,10.85
0.06,-0.83,0.59,-165.94,5.71,9.91
0.03,-0.88,0.62,-165.01,0.0,8.85
0.01,-0.9,0.62,-164.98,-2.67,7.36
-0.02,-0.97,0.55,-169.73,-2.61,16.32
0.06,-0.98,0.56,-171.08,0.32,17.74
0.11,-1.0,0.53,-169.83,3.94,17.16
0.15,-1.01,0.54,-168.87,4.26,15.16
0.04,-1.17,0.53,-153.07,-22.67,5.01
0.04,-1.16,0.52,-154.9,-23.69,6.11
0.02,-1.17,0.54,-153.51,-22.14,7.31
-0.02,-1.17,0.54,-150.63,-21.4,9.31
0.06,-1.15,0.4,-134.03,-27.27,18.95
0.1,-1.15,0.4,-131.76,-26.79,21.74
0.18,-1.15,0.38,-128.24,-19.73,23.22
0.2,-1.14,0.38,-124.55,-13.44,22.81
0.03,-1.14,0.26,-120.78,-14.31,19.36
0.01,-1.17,0.28,-119.19,-20.15,23.89
0.03,-1.19,0.29,-116.44,-22.37,29.1
0.07,-1.2,0.29,-113.62,-22.41,35.53
0.23,-1.16,0.24,-85.18,29.53,33.11
0.16,-1.14,0.18,-86.67,31.94,29.73
0.08,-1.13,0.14,-88.15,32.18,29.24
0.04,-1.12,0.14,-89.04,30.2,32.85
0.09,-1.15,0.05,-94.34,17.59,9.08
0.12,-1.14,0.06,-91.66,19.83,6.4
0.11,-1.13,0.02,-88.41,26.31,5.76
0.09,-1.13,0.03,-85.27,29.33,5.68
-0.1,-1.09,-0.09,-82.08,-4.66,-3.77
-0.11,-1.1,-0.11,-82.14,-17.82,-5.08
-0.08,-1.12,-0.1,-80.76,-28.64,-6.78
-0.06,-1.12,-0.1,-81.94,-33.77,-7.25
-0.03,-1.1,-0.12,-72.47,-17.57,1.54
-0.03,-1.1,-0.14,-69.89,-14.63,3.71
-0.04,-1.09,-0.16,-68.96,-12.72,4.89
-0.02,-1.08,-0.17,-69.01,-10.5,5.01
-0.01,-1.08,-0.18,-63.44,-25.16,-2.52
-0.02,-1.07,-0.18,-61.66,-27.66,-1.36
-0.02,-1.07,-0.17,-58.75,-30.53,0.15
-0.02,-1.07,-0.18,-56.24,-31.45,0.93
0.02,-1.06,-0.22,-45.97,-17.19,2.64
-0.01,-1.06,-0.22,-44.6,-14.67,2.43
-0.02,-1.06,-0.22,-43.33,-12.35,3.31
-0.02,-1.05,-0.22,-41.82,-10.11,4.58
0.01,-1.06,-0.2,-28.18,-26.75,4.5
0.01,-1.05,-0.22,-23.76,-28.98,2.69
0.01,-1.05,-0.22,-20.31,-28.75,2.66
-0.0,-1.05,-0.23,-16.82,-29.24,4.87
0.08,-1.04,-0.27,-13.13,8.11,9.83
0.07,-1.04,-0.27,-12.44,12.95,7.86
0.06,-1.03,-0.25,-10.34,13.82,6.52
0.06,-1.04,-0.27,-8.96,13.56,4.29
0.03,-1.01,-0.31,0.46,5.71,-2.02
0.04,-1.02,-0.31,0.05,7.86,-0.96
0.05,-1.02,-0.32,0.41,10.64,-1.28
0.04,-1.02,-0.33,0.11,11.07,-1.76
-0.01,-1.03,-0.32,2.95,0.11,-10.24
-0.02,-1.03,-0.32,3.73,-2.72,-9.95
-0.01,-1.04,-0.32,4.18,-3.5,-8.82
