acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.05,-0.23,0.87,-2.41,0.69,2.81
-0.05,-0.23,0.86,-3.11,1.37,2.49
-0.05,-0.23,0.85,-3.36,2.11,2.32
-0.06,-0.23,0.87,-3.57,2.92,1.68
-0.07,-0.23,0.84,-2.93,-0.72,-1.56
-0.07,-0.24,0.84,-3.59,-1.33,-1.53
-0.07,-0.23,0.85,-4.37,-2.08,-1.04
-0.07,-0.23,0.85,-4.37,-1.88,-0.52
-0.07,-0.25,0.86,-4.72,-1.13,-0.02
-0.06,-0.25,0.86,-5.19,-1.97,0.02
-0.05,-0.25,0.88,-5.34,-1.28,0.37
-0.07,-0.26,0.88,-4.47,-1.28,0.84
-0.09,-0.23,0.87,-0.72,3.08,1.39
-0.08,-0.23,0.88,-0.82,3.59,0.98
-0.08,-0.23,0.86,-1.19,1.54,1.1
-0.07,-0.23,0.86,-2.35,-0.05,0.52
-0.06,-0.24,0.89,-2.67,0.85,2.63
-0.06,-0.24,0.87,-1.94,1.44,2.41
-0.07,-0.24,0.89,-2.29,2.55,2.84
-0.06,-0.24,0.88,-1.33,4.66,2.21
-0.05,-0.24,0.87,0.05,-0.09,0.56
-0.05,-0.23,0.88,0.24,1.63,1.15
-0.05,-0.25,0.88,-0.73,4.6,1.63
-0.05,-0.24,0.87,-2.21,4.21,1.27
-0.06,-0.24,0.88,3.62,1.22,1.51
-0.06,-0.24,0.87,3.56,2.76,1.73
-0.08,-0.23,0.86,2.35,2.89,2.34
-0.08,-0.24,0.84,0.15,2.06,2.78
-0.07,-0.22,0.86,-0.99,1.66,2.76
-0.06,-0.23,0.86,-0.55,0.5,1.31
-0.06,-0.24,0.86,-0.47,-2.31,0.35
-0.05,-0.23,0.88,-0.27,-4.53,-1.19
-0.08,-0.23,0.86,3.02,-1.83,-2.24
-0.08,-0.23,0.85,2.2,-0.78,-1.22
-0.07,-0.23,0.85,1.3,0.17,-0.06
-0.07,-0.23,0.85,0.53,1.18,0.63
-0.08,-0.22,0.86,-0.66,2.43,2.09
-0.07,-0.23,0.86,-0.89,2.2,2.41
-0.08,-0.23,0.85,-0.47,1.54,2.02
-0.08,-0.23,0.85,-0.17,-0.7,1.71
-0.07,-0.21,0.86,-1.16,-2.67,0.49
-0.06,-0.22,0.86,-1.51,-0.99,0.6
-0.08,-0.22,0.85,-1.59,0.11,0.55
-0.08,-0.21,0.86,-1.51,0.85,0.15
-0.09,-0.22,0.84,-2.67,-1.74,1.36
-0.08,-0.22,0.84,-3.39,-3.13,1.4
-0.08,-0.23,0.86,-3.89,-3.66,1.44
-0.07,-0.23,0.87,-3.89,-3.13,2.21
-0.06,-0.22,0.87,-2.67,3.45,4.18
-0.07,-0.22,0.86,-2.66,2.64,4.47
-0.06,-0.23,0.86,-2.76,2.02,4.38
-0.05,-0.24,0.86,-3.01,1.27,3.71
-0.06,-0.24,0.89,-2.6,-1.5,0.93
-0.06,-0.24,0.89,-1.62,-1.37,0.85
-0.06,-0.23,0.89,-0.9,-0.32,0.81
-0.07,-0.23,0.88,-0.32,0.49,1.02
-0.07,-0.24,0.87,-1.53,1.71,1.37
-0.06,-0.23,0.88,-0.89,1.33,1.16
-0.07,-0.24,0.88,-0.29,0.69,1.68
-0.07,-0.23,0.86,-0.26,0.76,1.85
-0.06,-0.22,0.86,-1.83,1.18,1.51
-0.05,-0.23,0.86,-1.56,1.22,1.19
-0.06,-0.23,0.86,-1.34,0.55,0.55
-0.06,-0.23,0.85,-0.98,0.15,0.15
-0.08,-0.23,0.87,-0.85,-4.61,-1.42
