acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.04,-0.28,0.85,-2.37,0.44,0.34
0.03,-0.28,0.87,-5.54,1.42,-0.87
0.02,-0.29,0.88,-3.42,-0.02,0.85
0.03,-0.29,0.87,-2.32,-1.6,0.69
0.04,-0.28,0.87,-0.95,2.98,-1.15
0.03,-0.28,0.87,-0.95,2.29,-1.05
0.02,-0.28,0.89,-0.78,-1.73,0.27
0.03,-0.28,0.87,-0.06,-2.95,1.13
0.04,-0.27,0.86,0.21,0.37,-0.34
0.04,-0.28,0.85,-0.2,0.81,-0.29
0.04,-0.26,0.85,-1.27,0.93,-0.09
0.04,-0.27,0.87,-2.32,-0.24,0.78
0.05,-0.28,0.87,-1.68,-0.98,-0.9
0.05,-0.28,0.86,-1.22,0.06,-0.82
0.05,-0.28,0.87,-0.78,0.34,-0.76
0.04,-0.28,0.87,-1.21,0.35,-1.1
0.04,-0.27,0.85,-1.4,0.06,-0.31
0.04,-0.28,0.85,-1.6,-0.44,-0.27
0.03,-0.27,0.85,-2.14,-0.78,-0.12
0.04,-0.27,0.85,-2.38,-0.81,-0.09
0.06,-0.27,0.86,-2.79,-0.38,-1.1
0.05,-0.27,0.86,-2.58,-0.87,-0.75
0.04,-0.27,0.86,-2.21,-0.82,-0.76
0.04,-0.27,0.86,-1.86,0.41,-0.66
0.03,-0.28,0.86,-2.6,-2.03,0.81
0.04,-0.28,0.86,-2.78,-1.24,-0.02
0.04,-0.27,0.86,-2.96,-0.26,-0.08
0.05,-0.27,0.85,-2.98,0.69,0.05
0.05,-0.27,0.85,-1.68,-0.2,-0.12
0.05,-0.27,0.85,-2.2,-0.66,-0.29
0.04,-0.28,0.86,-2.15,-0.9,-1.1
0.04,-0.28,0.85,-2.15,-1.02,-1.33
0.05,-0.27,0.85,-1.94,1.18,-0.85
0.04,-0.28,0.85,-2.47,-0.17,-0.73
0.03,-0.27,0.86,-2.5,-0.46,-1.04
0.03,-0.28,0.86,-2.34,-1.71,-0.72
