acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.16,-0.46,0.76,-1.16,1.33,0.41
-0.15,-0.47,0.76,-1.63,0.37,0.29
-0.16,-0.47,0.76,-1.8,-0.23,-0.09
-0.16,-0.47,0.77,-1.95,-0.47,-0.63
-0.16,-0.47,0.77,-1.31,-0.31,0.47
-0.16,-0.47,0.77,-1.51,-0.21,0.43
-0.17,-0.47,0.77,-1.54,-0.95,0.23
-0.17,-0.47,0.77,-1.76,-1.95,-0.18
-0.16,-0.47,0.76,-0.96,-0.73,1.5
-0.16,-0.47,0.76,-0.61,-0.6,1.71
-0.15,-0.47,0.75,-0.4,-0.15,1.54
-0.17,-0.46,0.76,-0.61,-0.15,1.24
-0.16,-0.47,0.77,-1.5,-0.29,0.92
-0.16,-0.46,0.76,-1.89,-0.76,0.02
-0.16,-0.47,0.76,-1.25,-0.43,0.73
-0.16,-0.46,0.76,-1.22,-0.73,0.92
-0.16,-0.46,0.76,-3.27,-2.9,0.43
-0.15,-0.47,0.76,-2.98,-1.91,0.69
-0.16,-0.48,0.76,-2.55,-0.93,0.87
-0.15,-0.48,0.78,-1.91,-0.89,1.3
-0.14,-0.47,0.76,-1.4,0.55,0.09
-0.14,-0.47,0.76,-1.07,0.52,0.08
-0.14,-0.47,0.76,-1.05,0.69,-0.2
-0.15,-0.47,0.77,-1.42,0.7,0.05
-0.15,-0.46,0.77,-1.91,-0.03,-0.08
-0.15,-0.47,0.76,-1.57,-0.18,-0.29
-0.15,-0.47,0.76,-1.6,-0.47,-0.38
-0.17,-0.46,0.77,-2.23,-1.15,-0.31
-0.16,-0.48,0.78,-1.24,-0.05,0.53
-0.15,-0.48,0.77,-0.93,-0.08,0.99
-0.15,-0.47,0.77,-0.95,0.38,0.81
-0.14,-0.48,0.76,-0.41,0.93,0.24
-0.15,-0.46,0.76,-0.82,-0.32,-0.27
-0.15,-0.46,0.76,-1.25,0.46,-0.12
-0.16,-0.47,0.75,-1.65,-0.17,-0.08
-0.16,-0.47,0.76,-1.6,-0.31,-0.09
-0.15,-0.47,0.77,-1.98,0.41,-0.49
-0.15,-0.47,0.76,-2.14,0.89,-0.67
-0.16,-0.46,0.76,-2.41,1.08,-0.87
-0.16,-0.47,0.75,-2.15,0.79,-1.28
-0.15,-0.48,0.76,-0.84,0.9,0.44
-0.15,-0.47,0.76,-1.1,1.31,0.18
-0.15,-0.47,0.77,-1.33,1.08,-0.09
-0.15,-0.47,0.76,-1.24,0.41,-0.61
-0.17,-0.47,0.76,-1.92,0.58,-0.47
-0.17,-0.47,0.77,-2.0,0.67,0.24
-0.17,-0.47,0.76,-1.68,0.81,0.64
-0.16,-0.47,0.76,-1.76,0.85,0.64
-0.15,-0.45,0.75,-1.74,1.3,-0.56
-0.15,-0.46,0.76,-2.12,1.01,-0.61
-0.15,-0.46,0.77,-2.66,0.78,-0.92
-0.16,-0.47,0.77,-2.78,0.05,-1.53
-0.16,-0.47,0.76,-0.66,0.81,-0.31
-0.16,-0.47,0.77,-1.15,0.49,-0.11
-0.17,-0.46,0.77,-1.13,-0.43,0.03
-0.17,-0.46,0.77,-1.27,-0.64,0.24
-0.16,-0.47,0.76,-1.98,-0.38,0.67
-0.16,-0.47,0.76,-1.74,-0.18,0.99
-0.15,-0.46,0.77,-1.74,0.21,1.07
-0.16,-0.47,0.77,-1.37,0.44,1.02
-0.16,-0.47,0.77,-1.3,0.14,-0.05
-0.16,-0.47,0.76,-1.47,0.08,0.14
-0.15,-0.47,0.77,-1.31,-0.2,0.53
-0.16,-0.47,0.77,-1.08,0.02,0.72
-0.15,-0.47,0.76,-1.36,-0.37,-0.17
-0.15,-0.47,0.76,-1.85,-0.52,-0.56
-0.16,-0.47,0.77,-2.21,-1.34,-0.82
-0.16,-0.46,0.77,-2.89,-1.68,-0.61
-0.16,-0.47,0.77,-1.37,-1.18,-0.06
-0.14,-0.47,0.77,-0.82,-0.43,-0.21
-0.15,-0.47,0.77,-1.21,0.09,-0.58
-0.15,-0.47,0.76,-1.11,0.27,-0.64
-0.15,-0.48,0.76,-1.22,1.01,0.35
-0.15,-0.47,0.76,-0.95,1.42,0.41
-0.16,-0.47,0.76,-0.84,0.84,0.34
-0.15,-0.47,0.77,-0.96,0.55,-0.02
-0.16,-0.46,0.77,-1.94,-0.38,-0.35
-0.16,-0.47,0.76,-1.63,-0.27,0.12
-0.15,-0.47,0.76,-1.33,0.2,0.21
-0.16,-0.48,0.76,-1.63,0.44,0.43
-0.15,-0.45,0.75,-2.08,-0.56,-0.64
-0.15,-0.45,0.76,-2.44,-0.14,-0.69
-0.17,-0.46,0.75,-3.02,-1.25,-0.69
-0.15,-0.47,0.75,-2.93,-1.66,-0.55
-0.16,-0.47,0.78,-3.01,-0.05,0.66
-0.17,-0.47,0.76,-2.79,-0.75,0.89
-0.15,-0.46,0.77,-2.92,-0.52,0.67
-0.15,-0.47,0.77,-2.63,-0.53,0.29
-0.15,-0.47,0.77,-1.79,0.18,-0.09
-0.15,-0.47,0.77,-1.65,0.26,-0.02
-0.14,-0.47,0.77,-1.95,0.4,-0.4
-0.15,-0.48,0.77,-1.59,0.38,-0.56
-0.16,-0.47,0.76,-0.85,0.27,-0.06
-0.16,-0.47,0.76,-0.63,0.17,0.06
-0.16,-0.48,0.75,-0.26,0.08,0.47
-0.16,-0.46,0.75,-0.46,-0.03,0.5
-0.14,-0.45,0.75,-2.85,1.08,-0.15
-0.15,-0.46,0.75,-2.92,1.08,-0.44
-0.15,-0.46,0.75,-3.28,0.9,-0.69
-0.16,-0.47,0.76,-3.45,0.23,-0.5
-0.15,-0.47,0.76,-2.29,0.18,-0.99
