acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.01,-0.35,0.83,-0.53,1.19,0.81
-0.01,-0.35,0.84,-0.35,0.27,0.46
-0.02,-0.35,0.83,-0.41,-0.08,0.09
-0.02,-0.35,0.82,-0.85,-0.78,0.05
-0.01,-0.35,0.84,-1.76,-0.52,-0.08
-0.01,-0.35,0.84,-1.69,0.35,-0.4
-0.01,-0.35,0.83,-2.03,0.11,-0.78
-0.02,-0.35,0.83,-2.46,0.55,-0.99
-0.02,-0.35,0.84,-0.4,-0.73,0.08
-0.01,-0.35,0.84,-0.24,-0.64,0.11
-0.01,-0.35,0.85,-0.08,0.17,0.09
-0.02,-0.35,0.84,0.29,0.69,0.55
-0.02,-0.34,0.82,-1.37,-2.14,0.18
-0.01,-0.34,0.83,-1.6,-2.09,0.15
-0.01,-0.35,0.84,-1.34,-2.43,0.06
-0.01,-0.35,0.84,-1.54,-1.66,-0.38
-0.01,-0.35,0.84,-0.84,0.63,-0.11
-0.01,-0.35,0.84,-0.56,0.17,0.06
-0.01,-0.35,0.83,-0.81,-0.47,0.08
-0.01,-0.35,0.84,-0.92,-0.12,-0.26
-0.02,-0.35,0.83,-1.77,-0.73,0.55
-0.03,-0.34,0.84,-1.51,-1.91,0.93
-0.01,-0.34,0.84,-1.85,-3.18,0.64
0.0,-0.35,0.83,-2.24,-2.63,-0.12
-0.02,-0.35,0.84,-2.96,1.44,-0.6
-0.02,-0.35,0.84,-3.02,0.47,-0.09
-0.01,-0.36,0.85,-2.87,0.24,-0.72
-0.01,-0.36,0.85,-2.76,0.12,-1.24
-0.01,-0.34,0.84,-0.55,0.14,-0.15
-0.02,-0.34,0.84,-0.7,0.14,-0.21
-0.02,-0.35,0.83,-0.78,0.34,-0.03
-0.02,-0.35,0.83,-0.9,0.64,0.09
-0.0,-0.35,0.83,-1.25,0.67,0.08
-0.01,-0.35,0.83,-1.18,1.22,0.08
-0.01,-0.35,0.83,-1.08,1.77,-0.15
-0.02,-0.35,0.83,-1.36,1.98,-0.29
-0.01,-0.34,0.83,-1.04,-0.98,1.08
-0.0,-0.34,0.83,-1.42,-0.82,1.11
-0.0,-0.34,0.83,-1.74,-0.5,0.89
-0.0,-0.33,0.84,-1.71,-0.02,0.55
-0.02,-0.36,0.85,-1.69,0.43,-0.92
-0.02,-0.35,0.85,-1.42,0.08,-0.92
-0.02,-0.36,0.84,-0.92,-0.73,-0.78
-0.02,-0.35,0.84,-1.1,-0.47,-0.66
-0.01,-0.35,0.84,-2.05,0.15,0.64
-0.0,-0.35,0.84,-1.97,0.79,0.6
-0.01,-0.35,0.84,-1.47,0.64,0.03
-0.01,-0.35,0.84,-1.48,0.32,-0.61
-0.02,-0.35,0.82,-2.72,0.55,-0.5
-0.03,-0.35,0.82,-2.47,-0.18,0.05
-0.03,-0.35,0.83,-2.75,-0.96,0.32
-0.03,-0.35,0.84,-3.27,-0.82,0.09
-0.01,-0.35,0.84,-1.04,1.16,0.23
-0.01,-0.35,0.83,-1.15,1.92,-0.41
-0.01,-0.34,0.85,-0.9,1.57,-0.12
-0.02,-0.35,0.83,-0.76,0.9,-0.31
-0.01,-0.34,0.83,-2.31,-0.03,0.81
-0.01,-0.34,0.83,-2.87,0.5,0.66
-0.01,-0.35,0.84,-3.51,0.6,0.26
-0.0,-0.35,0.84,-4.12,0.81,-0.69
-0.01,-0.35,0.85,0.27,2.31,-1.77
-0.03,-0.35,0.84,0.12,1.86,-1.53
-0.03,-0.34,0.83,-0.23,1.22,-1.08
-0.03,-0.35,0.83,-0.69,0.98,-0.52
-0.01,-0.35,0.83,-1.97,1.45,0.92
-0.01,-0.35,0.83,-2.24,2.02,0.67
-0.02,-0.35,0.83,-2.37,1.98,0.55
-0.0,-0.35,0.84,-2.23,2.53,0.12
-0.02,-0.35,0.83,-0.24,-1.91,-0.64
-0.02,-0.35,0.83,-0.43,-2.17,-0.98
-0.03,-0.36,0.83,-0.43,-2.27,0.27
-0.03,-0.34,0.83,-1.1,-2.0,0.63
0.0,-0.34,0.84,-2.05,0.7,0.15
-0.0,-0.35,0.84,-1.92,1.28,-0.49
-0.0,-0.35,0.85,-2.02,1.83,-0.69
-0.01,-0.34,0.84,-1.77,2.38,-0.85
-0.02,-0.35,0.83,-1.97,1.1,0.72
-0.02,-0.35,0.83,-2.03,1.36,0.69
-0.02,-0.35,0.84,-1.6,0.58,1.04
-0.01,-0.35,0.84,-1.68,-0.27,0.85
-0.02,-0.35,0.84,-0.67,-1.77,-0.09
-0.02,-0.35,0.84,-1.01,-1.31,-0.18
-0.02,-0.35,0.84,-1.21,-0.89,0.27
-0.01,-0.35,0.84,-1.79,-0.27,0.29
-0.01,-0.36,0.85,-1.47,-1.6,0.14
-0.01,-0.35,0.83,-1.37,-2.26,0.24
-0.0,-0.35,0.83,-1.44,-1.08,-0.09
-0.0,-0.35,0.84,-1.74,-0.6,-0.49
-0.02,-0.35,0.84,-1.94,0.89,-0.4
-0.03,-0.35,0.84,-1.73,0.32,-0.03
-0.04,-0.35,0.84,-1.89,-0.55,0.63
-0.02,-0.35,0.84,-2.11,-1.02,0.72
-0.0,-0.35,0.85,-0.61,1.19,-1.08
-0.01,-0.36,0.85,-0.69,0.64,-1.45
-0.02,-0.35,0.84,-0.96,1.02,-1.51
-0.02,-0.35,0.83,-1.5,1.13,-1.63
-0.04,-0.35,0.84,-1.27,2.35,0.95
-0.03,-0.35,0.82,-1.44,2.17,0.93
-0.02,-0.34,0.83,-1.74,1.66,0.87
-0.01,-0.35,0.85,-1.79,1.13,0.95
0.0,-0.34,0.83,-0.34,3.15,-1.5
-0.02,-0.34,0.83,-0.14,1.51,-1.47
-0.04,-0.34,0.82,-0.72,0.49,-1.28
-0.05,-0.34,0.83,-1.11,-0.72,-0.61
-0.01,-0.36,0.84,-2.38,-0.44,1.21
-0.01,-0.35,0.84,-2.32,1.01,1.42
0.0,-0.36,0.85,-2.08,1.85,0.95
-0.0,-0.35,0.85,-1.95,2.26,0.6
-0.02,-0.34,0.84,-0.23,-0.06,-0.02
-0.02,-0.35,0.84,-0.5,-0.08,-0.08
-0.02,-0.35,0.84,-0.6,-0.55,0.17
-0.03,-0.34,0.83,-1.15,-0.67,0.46
-0.0,-0.35,0.84,-1.74,-0.09,-0.38
-0.02,-0.36,0.86,-1.22,-0.15,-0.7
-0.01,-0.36,0.84,-0.72,0.41,-0.75
-0.02,-0.36,0.84,-0.23,0.56,-0.53
-0.02,-0.35,0.83,-0.43,-0.4,-0.34
-0.01,-0.35,0.84,-0.56,-0.56,-0.63
-0.01,-0.35,0.83,-0.44,-0.23,-0.79
-0.01,-0.35,0.84,-0.72,0.5,-0.98
-0.02,-0.35,0.84,-1.13,-1.5,-1.11
-0.02,-0.35,0.84,-0.61,-1.65,-1.56
-0.02,-0.35,0.84,0.24,-2.11,-1.4
-0.02,-0.35,0.84,0.49,-1.94,-1.22
-0.01,-0.35,0.82,-1.08,2.18,-1.37
-0.03,-0.34,0.83,-0.81,0.56,-1.31
-0.02,-0.34,0.82,-1.22,0.38,-0.93
-0.03,-0.34,0.82,-1.62,0.24,-1.44
-0.04,-0.36,0.85,-0.26,-4.6,0.61
-0.04,-0.35,0.86,-0.2,-4.84,0.41
