acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.1,-0.32,0.84,-2.47,-0.95,-0.58
0.11,-0.31,0.85,-2.66,-1.5,-0.7
0.11,-0.32,0.85,-2.63,-1.56,-0.49
0.11,-0.32,0.85,-2.29,-1.19,-0.2
0.12,-0.32,0.85,-2.2,-0.23,0.49
0.11,-0.32,0.84,-2.29,-0.41,0.79
0.12,-0.32,0.85,-2.27,-0.23,0.79
0.11,-0.31,0.85,-2.55,0.18,1.1
0.14,-0.32,0.86,-1.74,0.5,0.14
0.13,-0.32,0.87,-1.66,0.44,-0.26
0.12,-0.32,0.85,-1.39,-0.11,-0.26
0.12,-0.32,0.86,-1.31,-0.44,-0.46
0.11,-0.32,0.84,-2.41,0.98,0.5
0.11,-0.31,0.84,-2.79,0.2,0.81
0.12,-0.31,0.85,-2.7,0.09,0.92
0.13,-0.32,0.85,-2.63,0.24,1.04
0.14,-0.32,0.86,-1.76,-0.55,-0.06
0.13,-0.32,0.86,-1.66,-1.07,-0.2
0.13,-0.33,0.87,-1.1,-0.64,-0.14
0.13,-0.31,0.86,-0.95,0.02,-0.26
0.12,-0.32,0.86,-1.33,-0.06,-0.55
0.11,-0.32,0.86,-1.57,0.17,-0.35
0.11,-0.32,0.85,-1.51,-0.78,-0.08
0.1,-0.32,0.86,-2.05,-1.19,0.27
0.13,-0.32,0.86,0.11,0.5,0.98
0.14,-0.32,0.86,0.27,0.27,0.46
0.14,-0.32,0.86,0.06,0.17,0.23
0.14,-0.31,0.84,0.08,0.34,0.02
0.14,-0.32,0.84,-1.25,-0.37,-1.48
0.13,-0.32,0.84,-1.6,-0.72,-1.85
0.12,-0.32,0.84,-1.71,-0.35,-1.45
0.12,-0.32,0.85,-1.69,-0.63,-0.98
0.11,-0.32,0.85,-0.44,-1.01,-0.44
0.12,-0.31,0.84,-0.2,-0.96,-0.12
0.12,-0.31,0.84,-0.17,-0.69,0.23
0.13,-0.32,0.84,-0.69,0.08,0.11
0.14,-0.32,0.85,-0.99,-0.76,-1.36
0.12,-0.31,0.85,-1.04,-0.9,-1.08
0.12,-0.31,0.85,-1.1,-0.29,-0.78
0.12,-0.31,0.85,-1.19,-0.4,-0.64
0.11,-0.31,0.84,-1.33,0.38,0.38
0.11,-0.31,0.84,-1.89,-0.49,0.29
0.12,-0.32,0.85,-1.94,-0.9,-0.4
0.12,-0.32,0.85,-1.83,-0.24,-0.37
0.13,-0.31,0.86,-1.28,0.21,0.66
0.12,-0.31,0.86,-1.42,0.14,0.53
0.12,-0.31,0.85,-1.33,-0.41,0.27
0.13,-0.31,0.85,-1.3,-0.6,0.38
0.13,-0.31,0.83,-1.47,0.12,0.08
0.13,-0.31,0.84,-1.86,0.52,0.06
0.14,-0.32,0.85,-2.09,1.1,0.09
0.15,-0.32,0.85,-2.17,0.93,0.06
0.11,-0.31,0.85,-1.08,0.75,0.15
0.11,-0.31,0.84,-0.98,0.38,0.32
0.11,-0.31,0.83,-1.51,-0.26,0.35
0.11,-0.31,0.84,-1.89,-0.72,0.46
0.14,-0.31,0.86,-1.57,0.02,-0.37
0.13,-0.32,0.87,-1.24,0.23,-0.5
0.13,-0.31,0.84,-1.16,0.08,-0.6
0.12,-0.31,0.84,-1.39,-0.32,-0.37
0.12,-0.32,0.85,-1.98,0.06,-0.34
0.12,-0.31,0.85,-1.92,-0.49,-0.35
0.11,-0.32,0.85,-1.82,-1.05,0.06
0.11,-0.32,0.84,-2.06,-1.1,0.21
0.14,-0.32,0.85,-2.41,0.35,1.05
0.13,-0.31,0.86,-2.15,0.43,0.7
0.14,-0.32,0.86,-2.0,0.14,0.63
0.13,-0.31,0.86,-1.77,-0.72,-0.03
0.12,-0.32,0.85,-0.99,-0.03,-0.44
0.13,-0.31,0.85,-0.82,0.95,-0.08
0.12,-0.31,0.85,-0.92,1.15,-0.08
0.12,-0.31,0.85,-1.02,0.89,-0.2
0.13,-0.32,0.86,-0.93,-0.49,0.32
0.13,-0.31,0.85,-1.24,-0.23,-0.09
0.13,-0.31,0.85,-1.02,0.11,-0.08
0.13,-0.32,0.84,-1.24,0.02,0.03
0.13,-0.31,0.84,-1.42,-1.04,-0.24
0.13,-0.31,0.85,-1.42,-0.56,-0.38
0.13,-0.31,0.85,-1.44,0.23,-0.06
0.13,-0.3,0.85,-1.34,0.55,0.06
0.12,-0.31,0.84,-2.06,0.63,0.5
0.12,-0.31,0.85,-2.15,0.43,0.67
0.12,-0.31,0.84,-2.23,-1.18,0.61
0.14,-0.32,0.86,-1.76,-1.3,0.11
0.13,-0.32,0.85,-1.82,-1.39,-0.43
0.14,-0.32,0.86,-2.0,-1.5,-0.78
0.13,-0.32,0.86,-1.16,-1.31,-0.63
0.13,-0.32,0.85,-0.82,-0.61,-0.23
0.13,-0.32,0.86,-1.24,-1.13,0.15
0.14,-0.32,0.86,-0.98,-1.27,-0.15
0.12,-0.31,0.85,-1.18,-0.72,-0.09
0.12,-0.31,0.85,-1.68,-0.09,0.2
0.11,-0.31,0.85,-0.92,1.24,0.41
