acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.02,-0.27,0.88,-3.54,-0.73,-3.37
-0.02,-0.28,0.86,-2.82,-0.05,-3.24
-0.04,-0.28,0.87,-2.5,0.64,-2.17
-0.04,-0.27,0.87,-2.2,0.66,-1.89
-0.04,-0.28,0.89,-2.03,-2.41,0.06
-0.04,-0.28,0.87,-1.22,-2.47,0.29
-0.03,-0.28,0.87,-0.53,-2.41,0.87
-0.03,-0.27,0.87,-0.53,-2.26,1.27
-0.03,-0.28,0.86,-0.43,-5.36,1.34
-0.03,-0.27,0.85,-0.32,-4.58,1.62
-0.03,-0.27,0.86,-0.27,-3.57,2.34
-0.02,-0.27,0.85,-0.61,-3.68,1.82
-0.01,-0.26,0.84,-0.38,-1.85,1.39
-0.01,-0.26,0.84,-1.21,-1.08,0.76
0.01,-0.26,0.84,-1.22,0.23,0.4
0.01,-0.26,0.85,-1.45,1.3,-0.05
-0.01,-0.27,0.86,-2.81,3.07,-1.24
-0.02,-0.27,0.87,-2.87,2.49,-1.44
-0.02,-0.27,0.87,-2.98,1.89,-1.42
-0.02,-0.27,0.86,-2.92,1.54,-1.4
-0.0,-0.27,0.86,-2.43,-0.52,-3.42
-0.01,-0.28,0.86,-2.52,-0.37,-3.77
-0.01,-0.28,0.86,-1.98,-0.24,-3.63
-0.02,-0.27,0.84,-1.48,-0.27,-2.15
-0.03,-0.27,0.85,-0.89,1.48,-0.32
-0.04,-0.26,0.87,-1.88,0.63,0.08
-0.03,-0.26,0.86,-2.27,-0.6,0.03
-0.02,-0.26,0.85,-2.92,-1.13,-0.21
-0.02,-0.27,0.87,-1.6,0.38,-1.1
-0.02,-0.27,0.87,-1.45,1.18,-0.7
-0.02,-0.27,0.87,-1.39,1.82,-0.69
-0.02,-0.27,0.88,-1.28,1.51,-1.27
-0.04,-0.27,0.86,-0.66,2.27,-1.07
-0.04,-0.26,0.85,-1.18,1.79,-1.25
-0.05,-0.27,0.84,-1.89,1.65,-0.61
-0.05,-0.26,0.84,-2.03,1.47,-0.23
-0.05,-0.27,0.85,-0.93,-3.71,2.06
-0.05,-0.27,0.86,-0.17,-4.67,1.79
-0.03,-0.27,0.85,-0.27,-4.49,1.33
-0.01,-0.26,0.85,-0.69,-4.17,1.22
0.01,-0.27,0.85,-1.37,0.12,-0.46
0.01,-0.27,0.85,-1.24,0.66,-0.98
-0.0,-0.27,0.85,-1.4,1.11,-1.34
-0.01,-0.27,0.85,-1.68,1.34,-1.18
-0.03,-0.28,0.88,-1.79,0.78,0.12
-0.03,-0.28,0.88,-1.3,1.48,0.24
-0.04,-0.28,0.88,-0.99,1.37,0.15
-0.03,-0.28,0.86,-0.52,1.66,0.12
-0.05,-0.27,0.85,-3.65,0.03,0.73
-0.04,-0.27,0.87,-3.27,-1.11,0.85
-0.04,-0.28,0.88,-2.61,-1.88,1.19
-0.04,-0.29,0.89,-2.02,-2.55,1.08
-0.01,-0.26,0.86,0.63,-5.83,0.61
0.01,-0.26,0.86,0.12,-4.78,0.17
0.02,-0.26,0.86,-0.75,-1.08,-0.17
0.0,-0.26,0.86,-1.66,-0.64,-0.31
-0.02,-0.27,0.85,-1.86,3.74,-0.85
-0.02,-0.26,0.85,-1.94,2.67,-1.57
-0.02,-0.26,0.85,-2.49,1.97,-1.25
-0.03,-0.27,0.85,-3.01,0.73,-1.42
-0.03,-0.28,0.88,-1.48,-2.93,0.78
-0.03,-0.28,0.86,-1.1,-3.36,0.89
-0.03,-0.28,0.86,-0.72,-4.52,0.73
-0.02,-0.27,0.85,-0.43,-4.34,0.44
0.01,-0.28,0.86,-1.89,0.84,0.31
0.01,-0.27,0.86,-1.97,1.44,-0.38
0.0,-0.27,0.86,-1.97,1.05,-0.87
-0.01,-0.27,0.86,-1.65,0.9,-1.11
-0.03,-0.26,0.85,-3.44,-0.41,-0.84
-0.03,-0.27,0.87,-3.65,-1.24,-0.67
-0.03,-0.27,0.87,-3.3,-0.93,-0.26
-0.03,-0.27,0.87,-3.82,-1.79,0.09
-0.02,-0.28,0.87,-0.9,0.18,0.15
-0.03,-0.28,0.86,-0.81,-0.18,-0.17
-0.03,-0.27,0.86,-0.95,-0.47,0.17
-0.03,-0.27,0.85,-1.28,-1.48,0.14
-0.0,-0.28,0.88,-2.05,0.89,-0.03
0.0,-0.28,0.88,-0.98,1.42,-0.32
-0.01,-0.28,0.88,-1.15,1.08,-0.73
-0.01,-0.28,0.87,-1.56,0.18,-0.95
-0.02,-0.27,0.86,-0.49,-0.31,-1.31
-0.02,-0.27,0.85,-0.38,0.29,-1.01
-0.02,-0.27,0.85,-0.6,0.61,-0.93
-0.03,-0.28,0.84,-0.56,0.98,-0.99
-0.02,-0.28,0.86,-3.02,-3.59,1.51
-0.01,-0.28,0.87,-2.03,-2.81,1.33
-0.0,-0.28,0.88,-0.7,-2.05,1.68
0.01,-0.27,0.86,-0.67,-0.87,1.98
-0.0,-0.27,0.86,-1.16,2.08,-0.87
-0.01,-0.27,0.85,-1.21,1.95,-1.25
-0.01,-0.27,0.84,-1.42,2.27,-0.73
-0.02,-0.26,0.85,-1.48,1.69,-0.24
-0.04,-0.28,0.87,-1.88,-2.14,0.29
-0.02,-0.28,0.86,-1.69,-2.76,0.35
-0.02,-0.28,0.86,-0.96,-2.35,0.06
-0.02,-0.28,0.86,-0.56,-1.22,0.38
-0.02,-0.27,0.86,-2.43,-2.5,0.64
-0.01,-0.26,0.85,-2.75,-3.76,0.0
-0.0,-0.27,0.85,-3.04,-4.15,-0.41
0.0,-0.26,0.86,-2.98,-3.33,-0.31
-0.01,-0.27,0.88,-1.48,1.73,0.14
-0.01,-0.27,0.87,-1.42,-0.05,-0.78
0.01,-0.27,0.87,-1.44,0.35,-1.33
-0.01,-0.27,0.88,-1.21,-0.29,-1.66
-0.03,-0.28,0.86,-2.58,-0.46,-0.75
-0.03,-0.28,0.87,-2.15,-0.78,-0.06
-0.03,-0.28,0.88,-1.83,-0.75,0.35
-0.02,-0.28,0.87,-1.34,-0.15,0.75
-0.0,-0.27,0.86,-1.86,0.93,-0.98
0.01,-0.27,0.86,-1.54,1.05,-0.9
