acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.08,-0.22,0.85,-4.11,-0.05,0.64
-0.08,-0.22,0.87,-4.27,-1.02,-0.08
-0.08,-0.21,0.88,-4.03,-1.3,-1.08
-0.09,-0.22,0.88,-3.82,-1.8,-2.08
-0.1,-0.23,0.89,1.05,-2.72,-1.33
-0.1,-0.22,0.89,1.66,-1.47,-0.87
-0.1,-0.22,0.88,1.8,0.5,-0.73
-0.11,-0.22,0.89,2.32,1.62,-1.02
-0.13,-0.21,0.86,1.77,-2.92,0.56
-0.13,-0.21,0.86,2.43,-1.95,1.4
-0.12,-0.21,0.87,2.31,-1.5,2.43
-0.11,-0.22,0.87,2.93,-0.38,2.67
-0.12,-0.23,0.85,3.42,-1.83,-0.31
-0.12,-0.23,0.85,2.79,-3.11,-0.31
-0.13,-0.22,0.84,2.09,-3.45,-0.24
-0.13,-0.23,0.84,1.34,-2.82,0.31
-0.13,-0.22,0.86,3.11,2.41,2.52
-0.12,-0.22,0.85,3.92,2.06,2.61
-0.12,-0.21,0.85,3.77,1.69,1.91
-0.12,-0.21,0.83,3.28,1.18,2.08
-0.1,-0.21,0.85,-0.61,2.02,2.44
-0.09,-0.21,0.85,-0.67,2.11,2.2
-0.09,-0.2,0.86,-0.4,1.6,1.62
-0.09,-0.21,0.86,-0.29,1.28,0.79
-0.11,-0.21,0.87,1.08,2.98,0.87
-0.11,-0.21,0.86,0.35,2.7,1.19
-0.11,-0.22,0.86,-0.18,1.95,1.3
-0.11,-0.22,0.87,-0.49,1.82,1.01
-0.1,-0.22,0.85,1.56,-1.19,0.79
-0.09,-0.22,0.86,1.89,-1.01,1.07
-0.09,-0.21,0.86,2.05,-0.5,1.07
-0.1,-0.21,0.85,2.06,0.08,1.1
-0.11,-0.22,0.83,-0.08,0.23,0.34
-0.1,-0.21,0.85,-0.58,-0.66,0.27
-0.1,-0.21,0.84,-0.87,-1.48,0.17
-0.1,-0.21,0.85,-0.96,-1.51,0.05
-0.11,-0.21,0.85,-1.31,-0.05,-1.08
-0.11,-0.21,0.87,-1.01,0.02,-1.18
-0.12,-0.21,0.85,-0.92,-0.46,-1.05
-0.12,-0.22,0.87,-0.72,-0.44,-0.81
-0.11,-0.21,0.87,-0.12,1.92,0.41
-0.11,-0.21,0.85,-0.17,1.83,0.55
-0.11,-0.21,0.86,-0.29,1.74,0.47
-0.12,-0.21,0.85,-0.53,1.21,0.66
-0.11,-0.2,0.86,-3.19,-1.5,1.05
-0.11,-0.21,0.87,-2.73,-1.57,1.42
-0.11,-0.21,0.88,-1.94,-1.44,1.83
-0.1,-0.21,0.88,-1.6,-0.87,1.16
-0.09,-0.21,0.86,-0.23,1.16,-1.37
-0.1,-0.21,0.86,-0.81,1.07,-1.89
-0.11,-0.2,0.86,-0.73,1.13,-1.68
-0.12,-0.21,0.86,-0.87,0.53,-1.47
-0.11,-0.21,0.86,-2.46,0.17,0.26
-0.11,-0.21,0.84,-2.69,-0.64,-0.2
-0.12,-0.21,0.85,-2.89,-0.23,-0.11
-0.12,-0.21,0.85,-2.61,-0.12,0.02
-0.1,-0.21,0.86,-0.7,-1.51,1.27
-0.09,-0.2,0.87,-0.29,-1.27,1.01
-0.09,-0.2,0.87,-0.49,-0.06,0.24
-0.08,-0.2,0.86,-0.75,0.31,-0.37
-0.12,-0.21,0.86,-2.52,0.99,-1.33
-0.13,-0.21,0.86,-2.37,1.73,-1.24
-0.13,-0.21,0.86,-2.26,1.88,-1.19
-0.13,-0.21,0.87,-1.59,1.68,-0.67
-0.14,-0.2,0.85,-1.39,-1.1,1.73
