acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.11,-0.3,0.85,-1.56,2.79,0.73
0.11,-0.3,0.86,-1.28,2.98,1.28
0.1,-0.3,0.86,-1.51,1.68,1.91
0.12,-0.31,0.85,-1.34,0.34,2.2
0.13,-0.3,0.84,-3.77,0.93,0.61
0.13,-0.3,0.84,-4.64,1.31,-0.09
0.12,-0.3,0.87,-4.27,0.61,0.26
0.13,-0.3,0.86,-3.22,-0.7,0.84
0.13,-0.3,0.86,-2.12,1.83,-1.3
0.13,-0.31,0.86,-1.97,0.99,-0.58
0.13,-0.31,0.86,-1.74,1.69,-1.07
0.12,-0.3,0.86,-1.74,2.4,-0.95
0.11,-0.3,0.86,-0.85,0.14,-0.67
0.12,-0.3,0.85,-1.3,-0.2,-0.9
0.11,-0.31,0.85,-1.54,-1.68,-0.15
0.13,-0.3,0.84,-1.53,-1.4,0.06
0.13,-0.3,0.85,-2.24,1.53,-0.27
0.13,-0.31,0.86,-1.34,-0.89,0.26
0.13,-0.31,0.85,-0.79,-0.63,-0.2
0.13,-0.3,0.85,-0.32,-1.22,-0.47
0.12,-0.31,0.86,-1.85,-1.15,-0.27
0.11,-0.31,0.85,-1.47,-0.79,0.18
0.12,-0.3,0.85,-1.66,0.41,0.12
0.12,-0.31,0.85,-2.11,1.54,-0.43
0.11,-0.3,0.85,-1.39,1.95,1.25
0.11,-0.3,0.84,-1.98,1.98,0.53
0.11,-0.29,0.85,-2.79,2.0,0.34
0.11,-0.29,0.85,-3.77,2.09,0.08
0.13,-0.31,0.87,-0.32,-0.21,-0.63
0.12,-0.3,0.87,0.02,-1.04,-0.96
0.13,-0.31,0.87,0.47,-1.44,-0.87
0.12,-0.31,0.86,0.93,-0.82,-0.84
0.13,-0.29,0.84,-2.37,0.92,0.7
0.12,-0.3,0.85,-2.69,0.61,0.78
0.12,-0.3,0.85,-2.27,-0.21,1.37
0.13,-0.3,0.85,-1.94,-0.05,1.15
0.13,-0.3,0.85,-1.45,0.14,-0.47
0.13,-0.3,0.86,-0.95,-0.02,-0.55
0.12,-0.3,0.85,-0.76,-0.66,-0.27
0.12,-0.3,0.85,-0.95,-2.21,0.46
0.12,-0.3,0.84,-1.07,-0.63,1.3
0.12,-0.3,0.84,-1.47,0.31,0.84
0.12,-0.3,0.85,-2.31,1.01,0.08
0.11,-0.31,0.85,-2.38,0.43,0.09
0.11,-0.3,0.85,-2.4,0.09,-0.06
0.11,-0.3,0.84,-2.53,-0.46,0.24
0.12,-0.3,0.85,-2.79,-0.9,0.49
0.13,-0.31,0.86,-2.66,-0.89,-0.18
0.13,-0.3,0.85,-1.19,-0.15,-0.02
0.13,-0.3,0.85,-1.86,0.73,-0.08
0.13,-0.3,0.85,-2.14,1.07,0.02
0.12,-0.3,0.85,-1.5,0.43,0.03
0.11,-0.3,0.85,-2.02,2.02,0.5
0.12,-0.3,0.84,-3.16,2.92,0.34
0.12,-0.3,0.86,-3.57,2.47,0.18
0.11,-0.3,0.87,-3.27,1.42,0.11
0.13,-0.3,0.85,-1.18,1.6,-0.52
0.11,-0.3,0.86,-1.15,1.69,-0.2
0.12,-0.31,0.86,-0.92,0.98,-0.03
0.11,-0.3,0.87,-0.4,1.48,-0.52
0.12,-0.3,0.83,-1.83,0.56,0.72
0.12,-0.3,0.84,-3.08,1.8,0.47
0.11,-0.3,0.82,-3.33,1.15,0.2
0.11,-0.3,0.83,-4.03,0.23,0.46
0.11,-0.31,0.85,-3.86,2.78,1.04
0.11,-0.3,0.86,-4.29,4.92,1.98
0.11,-0.31,0.87,-4.08,5.08,2.52
