acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.04,-0.31,0.87,-3.04,1.15,-1.01
0.05,-0.3,0.88,-4.38,-0.73,-2.98
0.06,-0.32,0.89,-3.59,0.21,-5.62
0.03,-0.32,0.89,-2.55,-0.32,-5.76
0.01,-0.3,0.85,-1.6,4.2,-0.63
0.01,-0.3,0.86,-1.6,0.47,0.85
0.01,-0.29,0.86,-1.37,-3.33,2.11
0.03,-0.31,0.86,-1.6,-4.47,2.03
0.07,-0.31,0.86,0.08,2.17,-0.11
0.08,-0.3,0.86,-0.12,2.89,-1.31
0.06,-0.3,0.87,-0.32,0.99,-1.37
0.07,-0.3,0.88,-0.64,0.12,-2.63
0.04,-0.29,0.85,0.32,1.15,-1.28
0.04,-0.29,0.84,0.41,0.75,-0.24
0.04,-0.3,0.84,0.47,-0.79,0.6
0.04,-0.3,0.85,-0.02,-2.09,1.13
0.04,-0.3,0.85,0.41,-2.69,1.86
0.03,-0.31,0.81,0.6,2.31,-2.26
0.05,-0.3,0.84,-1.01,-0.66,-0.26
0.04,-0.29,0.85,-1.13,-0.24,-0.81
0.05,-0.29,0.87,-1.01,1.31,-1.74
0.05,-0.29,0.85,-0.72,1.37,-1.82
0.04,-0.3,0.85,-0.35,0.38,-1.5
0.05,-0.29,0.85,0.0,-0.12,-1.5
0.03,-0.29,0.86,0.29,-1.71,2.14
0.03,-0.29,0.85,0.14,-2.34,2.84
0.03,-0.3,0.85,-0.02,-2.98,3.13
0.04,-0.29,0.84,-0.52,-3.1,2.5
0.05,-0.29,0.86,-1.86,2.53,-1.08
0.05,-0.28,0.85,-1.98,3.56,-0.75
0.05,-0.3,0.85,-1.68,3.36,-0.06
0.04,-0.29,0.86,-2.05,3.11,-0.14
0.05,-0.29,0.85,0.49,-1.71,0.78
0.05,-0.29,0.86,0.9,-1.91,1.04
0.05,-0.28,0.86,0.98,-1.28,0.76
0.06,-0.29,0.85,0.35,0.5,-0.64
0.05,-0.29,0.85,-2.41,0.29,-0.34
0.05,-0.29,0.86,-2.11,1.02,-0.66
0.04,-0.29,0.85,-1.82,1.1,-0.43
0.04,-0.29,0.87,-1.65,0.61,0.35
0.05,-0.28,0.85,-1.45,-5.76,3.5
0.06,-0.29,0.85,-1.74,-5.57,2.49
0.06,-0.29,0.86,-2.99,-4.78,2.03
0.06,-0.3,0.86,-3.27,-3.92,1.21
0.05,-0.29,0.86,-0.81,1.69,-1.24
0.05,-0.29,0.86,-1.04,2.11,-1.27
0.06,-0.29,0.85,-1.25,3.3,-1.53
0.05,-0.29,0.86,-1.5,2.69,-1.65
0.05,-0.29,0.86,-1.21,-1.04,2.06
0.04,-0.3,0.85,-0.7,-0.84,2.81
0.05,-0.29,0.86,-0.55,-1.19,3.4
0.05,-0.29,0.86,-0.27,-2.4,4.0
0.06,-0.28,0.84,-1.59,0.23,-2.09
0.05,-0.29,0.85,-2.05,0.98,-1.88
0.05,-0.28,0.83,-2.4,1.36,-1.27
0.05,-0.29,0.84,-2.87,2.11,-0.63
