acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.01,-0.14,0.89,-4.5,-0.23,-0.84
0.02,-0.14,0.89,-4.21,0.49,-0.52
0.01,-0.14,0.88,-4.35,1.45,-0.38
-0.01,-0.15,0.9,-4.21,0.93,-0.61
-0.01,-0.15,0.89,-0.61,0.58,1.4
-0.02,-0.14,0.88,-1.21,0.63,1.65
-0.02,-0.14,0.89,-1.63,-0.32,1.5
-0.01,-0.14,0.9,-1.94,-1.1,1.88
0.01,-0.16,0.89,-1.27,-0.66,0.87
0.02,-0.16,0.88,-1.11,-0.15,0.78
0.01,-0.15,0.88,-0.92,-0.56,-0.02
0.01,-0.15,0.9,-1.56,-0.87,-0.53
0.01,-0.15,0.88,-2.37,0.35,-0.26
-0.0,-0.15,0.89,-2.12,0.47,-0.11
-0.0,-0.16,0.89,-1.69,0.02,0.24
-0.0,-0.15,0.89,-1.36,0.15,0.9
0.01,-0.15,0.88,-0.93,2.0,1.45
0.01,-0.15,0.88,-0.89,2.15,1.18
-0.01,-0.14,0.89,-1.22,0.79,0.24
0.0,-0.14,0.89,-1.47,-0.14,-0.18
0.02,-0.14,0.88,-1.51,-2.02,-1.57
0.01,-0.14,0.88,-1.19,-0.82,-1.24
0.01,-0.13,0.89,-1.25,-0.31,-0.85
-0.0,-0.14,0.88,-1.4,0.03,-0.47
-0.01,-0.15,0.89,-1.73,-0.7,0.18
-0.01,-0.15,0.89,-1.63,-1.28,0.11
0.0,-0.15,0.89,-1.48,-0.93,0.47
0.01,-0.16,0.88,-1.24,-0.82,0.43
0.01,-0.14,0.88,-1.18,-1.05,-0.46
0.01,-0.14,0.87,-1.56,-0.49,-0.64
0.02,-0.15,0.87,-1.53,0.15,-0.84
0.01,-0.15,0.88,-1.13,0.43,-0.96
0.0,-0.14,0.87,-1.71,-0.23,-0.81
-0.0,-0.13,0.86,-2.43,-0.27,-0.5
-0.01,-0.14,0.89,-2.4,-0.99,-0.6
-0.0,-0.14,0.87,-2.41,-0.76,-0.76
-0.0,-0.14,0.89,-1.88,0.67,0.52
0.01,-0.15,0.89,-1.73,0.56,0.6
0.0,-0.15,0.89,-1.74,0.5,0.6
0.01,-0.15,0.88,-1.62,0.82,0.7
0.01,-0.15,0.89,-0.75,0.93,0.93
-0.0,-0.15,0.9,-0.6,0.66,1.11
0.0,-0.15,0.88,-0.69,0.15,0.79
0.01,-0.14,0.88,-0.67,0.15,0.84
0.0,-0.14,0.88,-2.12,-0.26,0.7
0.0,-0.14,0.87,-2.37,0.6,0.81
-0.0,-0.14,0.88,-2.49,0.24,0.93
-0.01,-0.16,0.88,-2.4,0.09,0.73
-0.0,-0.14,0.87,-2.84,0.49,-0.79
-0.01,-0.15,0.89,-2.52,0.29,-0.49
-0.01,-0.16,0.9,-2.41,-0.26,-0.38
-0.02,-0.15,0.91,-2.34,0.24,-0.17
0.01,-0.15,0.89,-0.11,2.73,0.76
0.0,-0.14,0.89,-0.75,2.69,-0.18
0.0,-0.14,0.89,-1.08,2.52,0.09
0.0,-0.14,0.89,-1.25,2.61,0.02
-0.01,-0.15,0.88,-0.81,-1.39,-0.43
0.0,-0.15,0.88,-0.92,-1.36,-0.05
-0.0,-0.14,0.88,-1.24,-1.83,-0.15
-0.0,-0.14,0.88,-1.63,-1.95,0.24
0.02,-0.15,0.9,-1.88,-1.42,0.7
0.03,-0.15,0.89,-1.54,0.23,0.96
0.02,-0.15,0.88,-1.89,0.26,0.66
0.03,-0.14,0.88,-1.68,0.24,0.2
0.02,-0.14,0.87,-1.97,0.03,-2.11
0.01,-0.14,0.87,-2.24,0.18,-2.26
-0.0,-0.13,0.89,-2.49,0.7,-1.83
-0.01,-0.14,0.88,-2.34,0.29,-1.42
-0.02,-0.17,0.89,-0.72,-1.45,-0.14
-0.01,-0.16,0.89,-0.49,-1.48,-0.06
-0.01,-0.15,0.88,-0.17,-1.15,0.85
-0.0,-0.14,0.88,-0.18,-0.87,0.99
0.03,-0.14,0.87,-2.26,-0.02,1.27
0.02,-0.13,0.88,-2.85,0.85,0.98
0.02,-0.14,0.88,-2.56,0.41,0.53
0.01,-0.15,0.88,-2.92,-0.06,-0.18
0.0,-0.15,0.9,-1.28,-0.11,-1.22
0.0,-0.15,0.89,-1.02,0.05,-1.21
-0.01,-0.16,0.89,-0.52,-0.41,-0.89
-0.0,-0.16,0.89,-0.4,-0.79,-0.75
0.0,-0.13,0.86,-1.94,0.0,0.75
0.01,-0.14,0.87,-2.4,0.53,0.6
0.02,-0.14,0.88,-1.98,1.47,0.64
0.01,-0.15,0.88,-1.82,0.96,0.58
0.01,-0.14,0.88,-2.66,-0.11,-1.05
-0.0,-0.13,0.89,-2.92,-0.72,-0.46
-0.0,-0.14,0.88,-2.58,-0.63,0.02
0.0,-0.15,0.89,-2.27,0.64,0.75
0.03,-0.15,0.89,-1.92,2.27,0.17
0.02,-0.15,0.88,-1.68,2.06,-0.56
0.03,-0.15,0.89,-1.59,2.41,-0.6
0.01,-0.15,0.88,-2.03,2.24,-1.33
-0.02,-0.15,0.89,-1.79,0.46,-0.63
-0.02,-0.14,0.89,-2.17,0.18,-0.06
-0.0,-0.15,0.88,-1.57,0.4,0.23
-0.0,-0.15,0.89,-1.34,0.21,0.47
0.01,-0.13,0.88,-2.55,0.38,0.06
-0.0,-0.13,0.88,-2.73,0.47,0.02
-0.01,-0.14,0.89,-3.04,0.27,0.11
-0.0,-0.15,0.88,-3.25,-0.93,-0.76
0.01,-0.16,0.88,-2.21,-1.51,-0.99
0.02,-0.15,0.88,-2.0,-1.21,-0.96
0.01,-0.15,0.87,-2.35,-0.38,-1.4
