acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.24,-0.35,0.81,-1.45,-0.89,-0.34
0.25,-0.35,0.81,-1.31,-0.69,-0.49
0.25,-0.35,0.8,-1.69,-0.78,-0.12
0.25,-0.35,0.81,-2.31,-1.28,0.26
0.25,-0.36,0.81,-2.78,-0.55,-0.63
0.25,-0.37,0.82,-2.75,-1.16,-0.61
0.24,-0.37,0.83,-2.61,-1.11,-0.53
0.24,-0.36,0.83,-2.43,-1.69,-0.02
0.25,-0.36,0.82,-0.92,0.87,1.13
0.25,-0.36,0.83,-1.22,0.78,1.33
0.26,-0.36,0.83,-1.48,-0.03,1.1
0.26,-0.36,0.82,-1.25,-0.53,0.67
0.26,-0.35,0.81,-1.1,0.11,-0.43
0.26,-0.36,0.82,-0.76,1.01,-0.5
0.26,-0.35,0.81,-0.87,1.31,-0.63
0.26,-0.35,0.81,-0.89,1.37,-1.1
0.24,-0.35,0.81,-1.51,0.6,-1.44
0.24,-0.36,0.82,-1.74,0.73,-1.25
0.25,-0.35,0.82,-2.14,0.79,-0.9
0.24,-0.36,0.82,-2.21,0.52,-0.21
0.25,-0.36,0.83,-0.47,-0.24,-0.6
0.25,-0.36,0.82,-0.84,-0.38,-0.4
0.25,-0.35,0.82,-1.16,-0.38,-0.31
0.25,-0.35,0.83,-1.66,-0.49,-0.09
0.26,-0.36,0.83,-0.27,0.37,-0.89
0.26,-0.35,0.82,-0.21,0.61,-1.21
0.26,-0.34,0.81,-0.2,1.51,-0.99
0.26,-0.35,0.83,-0.99,1.47,-0.82
0.23,-0.35,0.82,0.47,-1.68,-1.31
0.23,-0.34,0.83,0.37,-1.95,-0.43
0.24,-0.35,0.82,0.46,-1.36,-0.26
0.25,-0.35,0.82,-0.14,-0.03,-0.29
0.25,-0.34,0.81,-0.44,-0.06,-1.19
0.25,-0.35,0.82,-0.32,-1.02,-1.69
0.24,-0.35,0.82,-0.47,-1.51,-1.42
0.25,-0.34,0.82,-0.66,-0.89,-1.53
0.23,-0.34,0.81,-0.44,0.4,0.92
0.24,-0.35,0.81,-0.49,-0.08,1.08
0.25,-0.35,0.82,-0.34,-0.41,0.87
0.25,-0.34,0.82,-0.35,-1.1,0.61
0.26,-0.34,0.81,-0.84,0.61,-0.31
0.26,-0.35,0.82,-0.7,0.92,-0.81
0.25,-0.34,0.81,-0.84,1.13,-1.19
0.25,-0.34,0.81,-0.99,0.64,-0.5
0.24,-0.34,0.81,-1.95,0.2,0.63
0.25,-0.35,0.81,-1.89,0.02,0.6
