acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.1,-0.44,0.79,-4.66,-5.6,0.47
-0.08,-0.45,0.8,-4.85,-5.82,0.56
-0.06,-0.45,0.8,-4.47,-4.52,1.22
-0.06,-0.45,0.8,-4.14,-3.66,1.08
-0.06,-0.44,0.79,-3.33,-1.95,0.23
-0.07,-0.42,0.79,-5.22,-2.69,0.06
-0.08,-0.42,0.79,-6.82,-6.79,-4.82
-0.06,-0.44,0.78,-6.52,-5.73,-4.32
-0.03,-0.45,0.79,-5.5,-3.95,-0.29
-0.06,-0.47,0.8,-5.16,-4.92,-1.34
-0.05,-0.45,0.81,-5.01,-5.54,-2.17
-0.04,-0.45,0.79,-4.99,-3.15,-0.95
-0.06,-0.45,0.8,-2.41,-1.83,0.53
-0.06,-0.45,0.78,-2.73,-2.35,0.32
-0.07,-0.45,0.79,-3.27,-2.95,-0.15
-0.06,-0.46,0.8,-3.63,-2.52,-0.26
-0.06,-0.45,0.78,-6.49,1.19,-1.15
-0.03,-0.39,0.91,-13.47,2.82,-1.25
-0.04,-0.51,0.8,-6.05,1.71,-2.02
-0.06,-0.48,0.85,-6.72,4.02,-1.34
-0.09,-0.46,0.77,-4.73,-5.11,-2.09
-0.07,-0.45,0.8,-6.5,-3.8,0.49
-0.05,-0.46,0.77,-6.11,-6.11,-0.93
-0.04,-0.48,0.77,-5.89,-6.85,-0.75
-0.04,-0.46,0.77,-0.7,-2.78,-4.17
-0.03,-0.45,0.77,-0.85,-0.38,-2.67
-0.04,-0.45,0.78,-1.42,-0.26,-2.79
-0.05,-0.45,0.78,-1.51,0.55,-2.5
-0.08,-0.45,0.77,-4.76,-2.49,-3.69
-0.07,-0.46,0.77,-4.72,-3.51,-3.83
-0.05,-0.46,0.78,-4.61,-2.41,-2.55
-0.05,-0.46,0.78,-4.17,-2.06,-2.21
-0.06,-0.46,0.76,-1.73,2.9,-0.89
-0.07,-0.44,0.77,-2.81,2.61,-1.04
-0.08,-0.45,0.77,-3.34,0.92,-1.51
-0.07,-0.45,0.76,-3.15,-0.35,-1.34
-0.03,-0.47,0.81,-4.2,-3.94,-1.59
-0.01,-0.49,0.8,-2.93,-2.24,-1.13
-0.0,-0.49,0.8,-1.91,0.24,-1.95
-0.0,-0.49,0.79,-0.81,2.49,-2.43
-0.09,-0.45,0.79,-3.74,-0.9,-1.57
-0.09,-0.46,0.79,-3.8,-1.8,-0.66
-0.07,-0.47,0.8,-3.44,-0.85,0.75
-0.06,-0.48,0.81,-2.69,0.03,2.0
-0.05,-0.5,0.82,0.34,6.63,1.54
-0.06,-0.49,0.81,1.36,6.82,1.53
-0.08,-0.49,0.81,2.31,6.96,1.39
-0.1,-0.48,0.82,3.19,6.02,1.08
-0.09,-0.45,0.8,2.73,-4.78,1.6
-0.08,-0.45,0.79,2.5,-6.93,1.19
-0.06,-0.45,0.79,1.95,-7.73,0.64
-0.05,-0.46,0.78,2.11,-7.63,1.33
-0.02,-0.45,0.77,0.73,-1.4,1.16
-0.02,-0.45,0.77,0.69,0.64,1.3
-0.03,-0.45,0.77,0.43,1.36,0.92
-0.03,-0.44,0.77,0.08,3.01,0.53
-0.08,-0.46,0.79,-2.4,-0.81,-2.0
-0.07,-0.45,0.78,-3.68,-2.02,-2.52
-0.08,-0.46,0.78,-3.8,-3.79,-2.12
-0.09,-0.46,0.77,-3.54,-4.89,-1.76
-0.02,-0.47,0.78,-1.65,-2.53,-0.35
-0.03,-0.46,0.79,-1.42,-1.92,-0.9
-0.03,-0.46,0.78,-1.13,-1.51,-1.59
-0.05,-0.46,0.78,-1.07,-1.25,-1.73
-0.07,-0.47,0.8,-4.14,-4.4,-1.28
-0.07,-0.47,0.81,-3.66,-4.31,-0.11
-0.06,-0.48,0.81,-2.79,-3.25,0.99
-0.06,-0.49,0.81,-1.62,-2.35,2.11
-0.04,-0.47,0.78,-0.08,-2.29,0.37
-0.04,-0.45,0.78,-0.85,-2.53,0.05
-0.04,-0.44,0.78,-1.91,-1.86,0.41
-0.05,-0.45,0.77,-2.2,-2.38,0.21
-0.03,-0.46,0.81,-1.8,-4.08,-0.56
-0.02,-0.46,0.8,-1.94,-3.48,-0.73
-0.02,-0.46,0.79,-2.32,-3.8,-1.59
-0.01,-0.46,0.79,-1.59,-3.48,-1.91
-0.03,-0.45,0.77,-2.17,1.44,-2.44
-0.04,-0.46,0.8,-1.98,1.1,-2.23
-0.06,-0.46,0.8,-2.41,1.42,-1.74
-0.06,-0.46,0.8,-3.08,0.29,-1.62
-0.05,-0.46,0.79,-2.06,-1.27,-0.73
-0.06,-0.47,0.79,-2.46,-2.76,-1.5
-0.06,-0.48,0.8,-1.44,-3.57,-1.65
-0.05,-0.47,0.78,-0.76,-3.21,-1.13
-0.05,-0.45,0.8,-0.06,-3.62,0.12
-0.05,-0.45,0.78,-0.15,-4.29,0.27
-0.05,-0.45,0.78,-0.66,-4.55,0.38
-0.03,-0.45,0.78,-0.69,-4.67,0.26
-0.03,-0.45,0.79,-2.11,-0.35,0.96
-0.04,-0.45,0.78,-3.13,-0.84,1.07
-0.04,-0.45,0.78,-2.66,-1.47,0.32
-0.04,-0.46,0.78,-2.2,-1.13,1.07
-0.02,-0.45,0.76,-2.32,-0.47,0.44
-0.02,-0.45,0.77,-2.47,-0.5,0.08
-0.01,-0.45,0.78,-2.32,0.18,0.29
-0.02,-0.46,0.79,-1.94,-0.11,0.18
-0.05,-0.46,0.78,-2.41,3.85,-2.15
-0.07,-0.47,0.79,-2.21,2.61,-1.54
-0.07,-0.46,0.79,-2.75,1.48,-1.19
-0.08,-0.46,0.8,-2.76,-1.54,-1.8
-0.0,-0.47,0.8,-2.14,-0.43,-0.35
-0.01,-0.46,0.8,-2.41,1.21,0.37
-0.03,-0.47,0.79,-1.94,1.53,0.75
-0.03,-0.47,0.8,-1.86,1.83,0.67
-0.02,-0.47,0.79,0.35,-0.69,0.41
-0.02,-0.46,0.79,-0.69,0.03,0.37
-0.02,-0.47,0.8,-0.6,-0.81,-0.44
-0.02,-0.46,0.79,-0.43,-0.18,-0.61
-0.05,-0.46,0.79,-2.96,0.41,-0.96
-0.06,-0.46,0.81,-2.17,-0.35,-0.66
-0.05,-0.46,0.81,-1.48,-1.18,-0.46
-0.04,-0.47,0.81,-0.46,-1.53,0.15
-0.03,-0.45,0.77,1.95,-0.89,0.29
-0.04,-0.44,0.77,1.08,0.06,0.89
-0.03,-0.44,0.78,0.06,0.17,1.08
-0.03,-0.44,0.78,-0.78,0.18,1.21
-0.04,-0.48,0.79,-0.53,-1.19,0.37
-0.05,-0.46,0.8,-0.64,-2.32,0.32
-0.05,-0.45,0.78,-0.9,-4.11,-0.05
-0.05,-0.45,0.78,-1.66,-4.98,-0.47
-0.01,-0.47,0.79,-1.92,-2.85,0.69
-0.01,-0.47,0.81,-1.13,-1.83,0.81
-0.01,-0.48,0.8,-0.21,-0.35,1.04
-0.0,-0.48,0.8,0.38,0.75,1.01
-0.07,-0.44,0.79,-0.61,-4.67,0.73
-0.05,-0.44,0.78,-1.21,-5.4,1.11
-0.04,-0.45,0.79,-1.25,-6.31,1.68
-0.01,-0.46,0.8,-0.92,-6.02,1.82
0.02,-0.45,0.77,1.44,0.26,0.05
0.01,-0.46,0.78,1.73,2.72,-0.17
-0.01,-0.46,0.77,2.02,4.32,-0.15
-0.04,-0.45,0.78,0.46,3.86,0.72
-0.06,-0.44,0.8,-2.9,-6.29,0.06
-0.04,-0.44,0.8,-3.82,-7.76,0.05
-0.02,-0.46,0.79,-3.5,-9.25,-0.46
0.0,-0.45,0.79,-3.24,-8.15,-0.15
0.02,-0.49,0.79,0.89,4.55,-0.02
0.01,-0.47,0.78,1.44,5.4,-0.31
-0.0,-0.45,0.79,0.72,5.89,-0.12
-0.01,-0.45,0.77,-0.34,6.2,-0.21
-0.03,-0.45,0.79,-3.94,-2.12,-0.76
-0.02,-0.46,0.78,-4.66,-2.87,-0.99
-0.02,-0.46,0.79,-4.43,-2.73,-1.15
-0.0,-0.47,0.79,-4.12,-1.66,-0.55
-0.03,-0.46,0.81,-2.4,0.02,-1.77
-0.02,-0.47,0.81,-1.92,-0.12,-1.47
-0.03,-0.47,0.81,-1.68,-0.44,-1.34
-0.02,-0.47,0.81,-1.66,-0.15,-1.05
-0.03,-0.47,0.79,-1.07,2.96,0.23
-0.02,-0.46,0.78,-1.25,3.48,0.27
-0.04,-0.46,0.79,-1.51,2.47,0.14
-0.05,-0.46,0.79,-1.44,0.92,0.05
-0.02,-0.45,0.79,-1.83,-3.54,-0.63
-0.01,-0.46,0.78,-1.88,-3.79,-1.21
-0.0,-0.45,0.78,-1.77,-3.48,-1.66
-0.01,-0.45,0.79,-2.37,-2.18,-1.74
-0.04,-0.46,0.79,-3.34,0.5,-0.21
-0.02,-0.46,0.79,-3.34,0.41,-0.95
-0.02,-0.47,0.79,-3.07,0.29,-1.3
-0.01,-0.46,0.79,-2.93,0.53,-1.73
-0.05,-0.45,0.79,-1.62,-0.08,-0.12
-0.05,-0.45,0.8,-1.82,-0.32,-0.23
-0.04,-0.45,0.81,-1.6,-1.21,-0.18
-0.03,-0.46,0.8,-1.53,-0.87,-0.17
-0.02,-0.46,0.79,-1.15,0.03,0.43
-0.03,-0.45,0.79,-1.62,-0.02,0.5
-0.04,-0.46,0.8,-1.33,-0.79,-0.23
-0.03,-0.46,0.8,-1.24,-0.26,0.15
-0.03,-0.46,0.79,-0.73,1.91,1.07
-0.03,-0.45,0.78,-0.93,1.85,0.89
-0.02,-0.45,0.78,-1.31,2.43,1.01
-0.03,-0.46,0.78,-1.15,2.67,1.34
-0.05,-0.46,0.8,0.53,-0.82,1.53
-0.04,-0.46,0.79,0.55,-1.68,1.47
-0.04,-0.46,0.78,0.64,-2.31,1.51
-0.03,-0.45,0.8,-0.08,-3.42,1.51
0.01,-0.45,0.79,-1.34,-0.96,0.89
-0.0,-0.45,0.79,-1.15,0.12,0.95
-0.01,-0.46,0.79,-0.99,-0.05,0.79
-0.01,-0.46,0.79,-0.98,0.72,0.78
-0.02,-0.45,0.78,-1.73,-1.18,0.15
