acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.03,-0.08,0.89,-7.97,1.39,-1.01
0.03,-0.08,0.9,-8.05,1.18,-1.39
0.02,-0.09,0.91,-7.51,1.08,-1.34
0.03,-0.09,0.92,-6.37,0.44,-0.93
0.03,-0.09,0.89,-1.54,-1.19,-2.31
0.04,-0.09,0.9,-2.0,0.72,-2.76
0.03,-0.09,0.91,-2.09,1.92,-2.53
0.03,-0.09,0.88,-2.27,2.84,-2.12
0.01,-0.08,0.89,-2.32,0.12,-3.6
0.02,-0.08,0.89,-3.37,-0.52,-3.05
0.02,-0.08,0.89,-3.4,-0.41,-2.26
0.02,-0.08,0.88,-3.25,0.43,-1.66
0.01,-0.09,0.89,-1.34,-1.01,-1.65
0.02,-0.09,0.9,-0.52,-1.63,-1.37
0.02,-0.1,0.9,0.11,-2.34,-1.73
0.02,-0.1,0.88,0.6,-1.8,-2.34
0.02,-0.08,0.88,-2.15,1.85,-0.38
0.04,-0.07,0.88,-2.69,2.27,-0.61
0.02,-0.08,0.88,-3.18,1.66,-0.7
0.02,-0.08,0.87,-3.65,1.88,-0.66
0.02,-0.1,0.89,-5.48,0.4,0.05
0.02,-0.1,0.89,-5.04,0.41,0.0
0.01,-0.1,0.91,-4.2,0.4,0.79
0.02,-0.09,0.9,-3.42,0.53,1.16
0.02,-0.1,0.9,-2.35,1.74,-1.89
0.01,-0.1,0.89,-1.45,0.95,-1.56
-0.0,-0.1,0.9,-1.85,0.06,-2.26
0.0,-0.1,0.9,-2.53,-2.17,-2.12
-0.0,-0.1,0.87,-3.5,2.4,1.28
0.01,-0.1,0.88,-4.0,2.15,0.93
0.01,-0.1,0.88,-4.06,2.35,1.04
-0.0,-0.09,0.88,-4.05,1.47,1.37
0.02,-0.09,0.88,-6.43,-1.33,1.6
0.03,-0.1,0.87,-6.53,-0.87,1.4
0.03,-0.1,0.88,-6.06,-0.96,1.3
0.03,-0.09,0.88,-6.0,-0.5,1.22
0.02,-0.11,0.9,-4.67,2.09,-1.77
0.01,-0.1,0.89,-5.31,2.17,-1.11
0.01,-0.11,0.89,-6.27,1.53,-0.67
0.02,-0.11,0.87,-7.54,2.03,0.24
0.02,-0.12,0.9,-2.55,-0.11,1.54
0.02,-0.11,0.9,-1.73,0.26,1.85
0.02,-0.11,0.9,-2.02,1.16,1.62
0.02,-0.12,0.89,-3.31,1.34,1.56
0.01,-0.11,0.9,-2.78,0.47,-0.63
0.02,-0.11,0.89,-2.82,-0.44,-0.63
0.03,-0.12,0.91,-1.98,-0.85,-1.33
0.02,-0.12,0.94,-1.21,-0.5,-2.03
0.01,-0.11,0.9,2.49,1.65,-0.31
0.01,-0.11,0.89,1.33,2.05,-0.21
-0.01,-0.11,0.89,0.75,1.62,0.09
-0.0,-0.11,0.88,0.21,1.47,0.76
-0.0,-0.12,0.91,5.71,0.4,1.62
0.0,-0.11,0.9,6.49,0.66,1.73
0.01,-0.1,0.89,6.23,1.8,1.66
0.01,-0.09,0.88,5.07,1.54,1.33
0.02,-0.09,0.88,-0.15,-0.2,2.79
0.02,-0.08,0.89,0.23,-0.5,2.56
0.03,-0.09,0.88,0.69,-0.05,2.52
0.03,-0.09,0.89,1.13,-0.06,2.61
0.03,-0.1,0.88,-2.87,-1.82,0.21
0.04,-0.1,0.89,-2.38,-1.56,-0.49
0.03,-0.11,0.91,-1.95,-0.78,-0.9
0.04,-0.1,0.89,-0.92,-0.08,-1.01
0.01,-0.09,0.88,-2.46,1.39,-0.34
0.02,-0.1,0.89,-2.66,1.48,-0.24
0.01,-0.1,0.89,-2.47,1.88,-0.46
0.01,-0.09,0.89,-2.61,1.36,-0.4
0.01,-0.1,0.9,-2.09,0.44,0.03
0.01,-0.1,0.9,-1.86,1.28,0.17
0.01,-0.1,0.9,-1.39,1.95,0.64
0.01,-0.1,0.89,-1.59,2.44,0.27
0.01,-0.1,0.89,-2.9,0.15,0.09
0.01,-0.11,0.9,-2.72,-0.76,-0.18
0.02,-0.11,0.9,-2.06,-0.6,-0.12
0.02,-0.11,0.9,-1.08,0.52,0.17
0.0,-0.1,0.87,-1.54,0.38,-0.93
0.01,-0.09,0.88,-1.44,1.05,-0.76
0.01,-0.1,0.89,-1.79,0.98,-0.63
0.02,-0.1,0.89,-2.17,1.62,-1.07
0.0,-0.1,0.89,-2.84,-0.56,0.02
0.01,-0.1,0.88,-3.1,-0.52,0.17
0.02,-0.09,0.9,-3.15,0.5,-0.14
0.01,-0.1,0.87,-2.93,0.89,-0.27
-0.02,-0.1,0.89,-4.31,-2.56,-0.03
0.01,-0.11,0.89,-3.27,-2.4,0.24
0.02,-0.11,0.9,-2.06,-0.75,0.2
0.01,-0.11,0.9,-1.4,-0.17,0.4
0.02,-0.1,0.89,1.1,4.92,1.1
0.01,-0.1,0.89,1.04,3.5,1.34
0.01,-0.1,0.88,0.73,2.92,1.66
0.0,-0.09,0.89,-0.6,1.88,1.95
0.01,-0.11,0.89,-2.05,0.81,1.45
