acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.11,-0.1,0.88,-1.73,-0.29,-0.58
0.11,-0.1,0.86,-1.86,1.34,-0.08
0.1,-0.09,0.88,-2.35,2.18,0.34
0.08,-0.09,0.89,-3.34,1.63,0.4
0.09,-0.12,0.91,-3.34,2.96,0.76
0.09,-0.12,0.9,-2.95,2.41,0.81
0.08,-0.12,0.89,-2.5,0.9,-0.08
0.09,-0.11,0.88,-2.37,0.61,-0.14
0.09,-0.11,0.89,-2.05,2.09,-0.03
0.09,-0.1,0.89,-2.52,2.09,0.35
0.09,-0.11,0.88,-2.27,2.09,0.63
0.08,-0.1,0.87,-3.08,1.07,0.21
0.1,-0.12,0.89,-5.18,-2.43,0.49
0.1,-0.13,0.9,-4.06,-2.58,-0.12
0.11,-0.12,0.91,-3.18,-1.34,-0.31
0.11,-0.12,0.91,-2.26,-0.08,-0.5
0.08,-0.11,0.9,-0.4,1.51,-0.15
0.06,-0.11,0.89,-0.56,-0.02,-0.18
0.08,-0.11,0.89,-0.67,-1.1,0.5
0.06,-0.11,0.89,-0.82,-2.18,0.87
0.1,-0.12,0.9,-2.79,-0.95,-0.05
0.1,-0.12,0.9,-1.79,-1.15,-0.72
0.11,-0.12,0.9,-1.27,-0.24,-0.52
0.1,-0.11,0.9,-1.04,0.47,-0.81
0.09,-0.11,0.89,-1.77,1.13,-0.46
0.09,-0.11,0.89,-2.08,0.52,-0.87
0.09,-0.11,0.89,-1.71,0.67,-0.41
0.1,-0.11,0.89,-1.5,0.75,-0.44
0.08,-0.1,0.88,-1.1,0.53,0.21
0.09,-0.11,0.88,-1.74,0.73,0.03
0.09,-0.11,0.87,-1.86,0.64,0.02
0.09,-0.12,0.88,-2.31,0.05,-0.15
0.08,-0.1,0.87,-2.78,-1.22,-0.44
0.09,-0.11,0.88,-2.17,-1.6,-0.55
0.09,-0.11,0.89,-1.69,-1.62,-0.15
0.1,-0.11,0.88,-1.89,-0.44,0.09
0.09,-0.12,0.89,-0.76,1.36,-0.11
0.1,-0.12,0.89,-0.9,1.36,-0.6
0.09,-0.12,0.89,-0.72,0.37,-0.7
0.08,-0.11,0.87,-0.9,1.42,0.05
0.08,-0.11,0.9,-1.13,-1.21,0.09
0.09,-0.11,0.88,-0.82,-1.53,0.49
0.1,-0.1,0.88,-0.98,-1.04,0.17
0.1,-0.1,0.88,-1.66,-0.4,0.18
0.08,-0.12,0.9,-3.04,-0.7,-0.21
0.08,-0.12,0.89,-2.23,-1.47,-0.11
0.1,-0.12,0.89,-2.2,-0.37,0.75
0.1,-0.1,0.89,-2.79,0.56,1.19
0.09,-0.12,0.89,-1.42,-0.79,0.44
0.1,-0.11,0.89,-1.94,-0.76,-0.18
0.1,-0.11,0.88,-2.09,-0.31,0.09
0.1,-0.11,0.88,-2.0,-0.2,-0.64
0.08,-0.12,0.91,-2.41,0.29,0.14
0.07,-0.12,0.91,-2.17,-0.56,0.24
0.07,-0.12,0.91,-2.02,-1.92,-0.02
0.09,-0.12,0.9,-1.73,-1.33,0.98
0.08,-0.11,0.89,-2.52,0.34,1.8
0.08,-0.11,0.89,-2.49,0.55,2.14
0.07,-0.12,0.9,-2.17,-0.11,1.82
0.07,-0.13,0.9,-1.21,-1.21,1.74
0.12,-0.11,0.89,1.66,-1.28,0.87
0.11,-0.1,0.88,1.3,-0.31,1.19
0.11,-0.09,0.87,0.26,0.43,0.82
0.12,-0.09,0.87,-0.69,1.5,0.46
0.08,-0.11,0.89,-1.82,-1.39,-0.15
0.08,-0.13,0.89,-1.77,-2.44,-0.32
0.09,-0.12,0.89,-1.53,-3.76,-0.52
0.09,-0.12,0.9,-1.68,-4.56,-0.82
0.1,-0.1,0.9,-0.55,-0.9,-1.21
0.09,-0.1,0.88,-1.02,0.02,-0.87
0.08,-0.1,0.88,-1.59,0.5,-0.27
0.08,-0.11,0.88,-1.95,-0.26,-0.41
0.1,-0.12,0.9,-0.92,-0.89,0.03
0.1,-0.11,0.88,-0.92,-0.15,0.43
0.11,-0.1,0.88,-1.71,1.8,1.37
0.1,-0.1,0.88,-2.31,2.05,1.36
0.09,-0.12,0.88,-2.73,1.39,0.85
0.08,-0.12,0.89,-2.79,1.6,1.4
0.07,-0.11,0.89,-2.7,0.64,1.88
0.08,-0.11,0.89,-2.47,-1.25,1.08
0.1,-0.11,0.9,-3.6,0.06,1.34
0.09,-0.11,0.89,-3.95,-0.06,1.1
0.1,-0.11,0.89,-4.38,-0.79,0.35
0.09,-0.12,0.9,-3.89,-1.15,0.02
0.1,-0.11,0.88,-2.82,-1.21,-0.69
0.1,-0.12,0.89,-2.79,-0.2,-0.24
0.1,-0.11,0.89,-2.66,0.02,-0.15
