acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.07,-0.25,0.85,-2.4,0.79,-0.08
-0.06,-0.25,0.85,-2.46,0.38,0.15
-0.06,-0.26,0.86,-1.85,-1.11,0.67
-0.06,-0.25,0.87,-1.79,-0.89,0.27
-0.06,-0.25,0.85,-1.16,0.02,0.87
-0.06,-0.25,0.85,-1.21,-0.09,1.04
-0.06,-0.25,0.85,-1.86,0.53,1.28
-0.07,-0.26,0.86,-1.91,-0.81,2.05
-0.05,-0.26,0.87,-0.64,0.55,0.66
-0.05,-0.25,0.87,-0.89,1.42,-0.49
-0.05,-0.24,0.87,-1.42,2.78,-0.87
-0.05,-0.25,0.87,-1.31,2.53,-1.36
-0.07,-0.25,0.84,0.03,0.05,0.2
-0.05,-0.25,0.85,-0.37,1.08,-0.21
-0.06,-0.24,0.85,-0.78,1.59,-0.2
-0.06,-0.25,0.85,-0.9,1.07,0.23
-0.08,-0.25,0.86,-1.22,-0.76,0.14
-0.07,-0.25,0.86,-1.22,-0.84,0.4
-0.06,-0.24,0.85,-1.86,-1.1,0.9
-0.06,-0.24,0.86,-2.34,0.06,0.7
-0.06,-0.26,0.86,-1.83,1.83,-0.92
-0.07,-0.26,0.86,-1.79,0.34,-1.1
-0.06,-0.26,0.86,-1.69,-0.53,-1.44
-0.06,-0.26,0.86,-1.45,-0.63,-1.51
-0.07,-0.25,0.86,-1.4,-0.38,0.75
-0.06,-0.25,0.85,-1.22,-0.66,1.02
-0.06,-0.25,0.86,-1.04,-0.31,1.02
-0.05,-0.25,0.86,-0.76,-0.02,0.31
-0.06,-0.25,0.85,-2.95,3.74,-2.29
-0.07,-0.25,0.86,-3.28,3.39,-2.08
-0.08,-0.25,0.87,-3.11,3.16,-1.74
-0.08,-0.26,0.87,-2.6,2.12,-1.18
-0.07,-0.25,0.85,-2.4,-1.37,0.17
-0.07,-0.25,0.86,-2.41,-0.98,-0.06
-0.06,-0.25,0.86,-2.35,0.15,-0.31
-0.07,-0.25,0.86,-2.24,0.67,-0.58
-0.07,-0.25,0.87,-0.66,0.98,-0.15
-0.07,-0.24,0.85,-0.56,1.56,-0.32
-0.05,-0.24,0.86,-0.85,1.54,-0.24
-0.06,-0.24,0.85,-1.3,1.98,-1.08
-0.08,-0.25,0.84,-3.08,1.28,-0.23
-0.08,-0.25,0.86,-3.04,0.02,0.2
-0.09,-0.25,0.86,-3.25,-1.83,0.81
-0.07,-0.25,0.86,-3.25,-1.63,0.43
-0.07,-0.25,0.87,-4.15,1.98,-1.02
-0.07,-0.25,0.86,-3.85,0.61,-0.32
-0.07,-0.25,0.87,-4.09,0.7,-0.75
-0.07,-0.26,0.88,-3.86,0.29,-1.47
-0.08,-0.26,0.89,-2.58,0.11,-0.63
-0.07,-0.25,0.88,-2.37,0.66,-0.53
-0.07,-0.26,0.89,-1.91,0.5,-0.17
-0.08,-0.25,0.88,-1.47,0.69,-0.12
-0.08,-0.25,0.85,-0.4,-1.69,0.61
-0.08,-0.25,0.85,-0.55,-1.54,0.78
-0.08,-0.26,0.84,-0.82,-1.36,0.96
-0.07,-0.25,0.85,-1.33,-0.72,0.63
-0.05,-0.25,0.84,-1.91,-1.73,0.99
-0.06,-0.25,0.84,-2.41,-0.11,0.55
-0.07,-0.27,0.84,-2.29,1.21,0.73
-0.07,-0.26,0.84,-2.69,1.89,0.76
-0.07,-0.25,0.86,-2.81,-2.58,3.01
-0.06,-0.26,0.85,-2.82,-3.11,2.81
-0.06,-0.26,0.85,-2.98,-2.61,2.17
-0.05,-0.26,0.86,-3.37,-2.14,2.6
-0.04,-0.26,0.88,-1.8,0.29,-1.92
-0.05,-0.25,0.88,-1.6,1.45,-2.14
-0.06,-0.27,0.87,-1.57,1.88,-1.91
-0.06,-0.26,0.87,-1.53,2.73,-1.66
-0.07,-0.26,0.88,-0.73,-0.11,-0.27
-0.07,-0.26,0.87,-0.27,-0.49,-0.52
-0.07,-0.27,0.86,0.0,-0.63,0.03
-0.07,-0.27,0.87,0.11,-0.87,0.23
-0.08,-0.26,0.86,0.47,0.05,-1.85
-0.07,-0.25,0.86,0.24,0.55,-2.14
-0.08,-0.26,0.85,0.52,-0.17,-2.43
-0.08,-0.26,0.84,0.12,0.17,-2.49
-0.1,-0.26,0.84,-2.27,1.44,-0.73
-0.1,-0.27,0.84,-2.52,1.1,-0.53
