acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.15,-0.28,0.88,-3.47,-1.77,-1.31
0.15,-0.28,0.85,-2.53,-1.98,-0.47
0.15,-0.28,0.85,-1.77,-1.68,0.82
0.15,-0.27,0.86,-1.79,-0.87,1.6
0.15,-0.28,0.85,-4.7,1.36,3.18
0.15,-0.28,0.85,-5.44,2.85,2.95
0.15,-0.29,0.86,-3.19,-1.19,1.05
0.16,-0.28,0.85,-3.59,-2.14,-0.37
0.16,-0.28,0.86,0.18,1.24,0.66
0.16,-0.28,0.85,0.06,0.93,0.49
0.16,-0.27,0.85,-0.43,1.13,0.52
0.16,-0.28,0.85,-0.89,0.11,0.08
0.17,-0.28,0.87,-3.48,-1.1,1.68
0.17,-0.29,0.87,-3.33,-1.33,1.3
0.18,-0.28,0.87,-2.76,-0.41,0.64
0.17,-0.29,0.86,-1.88,-0.18,0.55
0.17,-0.29,0.86,0.14,1.13,0.0
0.18,-0.28,0.86,-0.23,1.37,-0.24
0.16,-0.29,0.86,-0.37,1.27,-0.43
0.16,-0.29,0.86,0.02,0.55,-0.53
0.16,-0.28,0.86,1.22,1.56,0.34
0.16,-0.28,0.85,1.45,1.8,0.7
0.16,-0.28,0.85,0.95,1.39,1.01
0.16,-0.28,0.84,0.21,1.24,0.66
0.17,-0.28,0.84,-0.85,-1.94,-0.17
0.17,-0.27,0.85,-1.36,-2.31,-0.44
0.18,-0.27,0.85,-1.21,-1.63,-0.49
0.17,-0.27,0.86,-0.72,-1.22,-0.49
0.15,-0.28,0.87,-0.85,-1.3,-0.23
0.16,-0.28,0.86,-0.12,-0.76,-0.34
0.16,-0.28,0.86,0.27,0.05,-0.37
0.15,-0.28,0.86,1.24,-0.06,-0.35
0.16,-0.27,0.86,0.92,-0.35,-0.46
0.17,-0.27,0.85,0.76,-0.78,-0.78
0.15,-0.28,0.85,1.42,-0.76,-0.81
0.16,-0.28,0.85,2.21,-0.52,-0.31
0.15,-0.27,0.83,3.34,-1.88,-1.16
0.18,-0.26,0.81,1.13,-1.25,-2.95
0.17,-0.26,0.83,-1.19,-0.38,-4.18
0.15,-0.27,0.84,-2.05,-0.95,-4.24
0.19,-0.26,0.87,-5.18,0.7,-4.92
0.17,-0.27,0.88,-5.63,0.32,-2.26
0.17,-0.27,0.88,-5.59,0.87,-0.12
0.18,-0.28,0.88,-3.88,1.13,1.02
0.16,-0.27,0.86,0.44,0.93,2.64
0.16,-0.28,0.87,0.78,1.16,2.72
0.16,-0.27,0.86,1.25,1.07,3.05
0.16,-0.26,0.85,1.51,1.69,2.79
0.15,-0.28,0.85,-1.39,-1.05,-1.05
0.15,-0.28,0.85,-1.85,-1.24,-1.13
0.15,-0.28,0.84,-2.69,-1.74,-0.4
0.16,-0.27,0.86,-2.81,-1.16,-0.2
0.16,-0.27,0.86,0.24,-2.06,-0.44
0.16,-0.27,0.85,0.24,-2.15,-0.38
0.17,-0.26,0.86,-0.12,-2.49,-0.09
0.16,-0.26,0.85,-0.29,-2.41,-0.4
0.17,-0.27,0.83,0.0,1.15,-1.51
0.17,-0.26,0.83,-1.62,1.51,-3.15
0.17,-0.26,0.84,-3.28,1.65,-3.74
0.15,-0.26,0.84,-4.23,0.41,-3.65
0.16,-0.27,0.86,-3.39,-0.87,-2.34
0.16,-0.27,0.87,-3.24,-0.17,-1.94
0.15,-0.28,0.88,-2.9,0.44,-1.22
0.16,-0.27,0.87,-2.15,0.76,-0.6
0.16,-0.26,0.88,-1.91,-1.54,-0.15
0.17,-0.26,0.87,-1.56,-0.93,0.02
0.18,-0.27,0.87,-1.22,-0.32,-0.27
0.19,-0.27,0.87,-0.9,0.7,-1.05
0.18,-0.27,0.84,0.46,0.15,-0.02
0.18,-0.27,0.84,-0.61,0.05,-0.69
0.16,-0.27,0.86,-0.72,0.56,-0.38
0.14,-0.27,0.87,-0.52,0.24,0.98
0.16,-0.26,0.85,-0.15,-0.96,0.29
0.19,-0.26,0.84,-0.38,0.85,0.09
0.19,-0.26,0.85,-1.44,1.21,-0.5
0.17,-0.25,0.86,-2.26,0.46,-1.07
0.16,-0.27,0.86,-0.82,-1.37,-2.52
0.15,-0.27,0.86,-0.47,-0.49,-2.27
0.15,-0.27,0.85,-0.58,-0.34,-1.94
0.16,-0.27,0.85,-1.01,-0.05,-1.13
0.16,-0.27,0.86,-2.11,1.31,2.66
0.17,-0.27,0.86,-1.08,1.22,2.53
0.17,-0.27,0.86,-1.07,1.08,1.79
0.16,-0.26,0.86,-2.02,-0.56,2.44
0.16,-0.27,0.86,-1.13,-0.18,-0.7
0.16,-0.27,0.87,-1.22,-0.78,-0.89
0.17,-0.27,0.86,-1.62,-0.37,-1.86
0.16,-0.27,0.87,-1.22,-0.29,-1.8
0.15,-0.26,0.85,-0.58,-0.03,-0.52
0.16,-0.26,0.85,-0.55,-0.53,0.0
0.15,-0.25,0.85,-1.08,-0.84,0.27
0.16,-0.26,0.85,-1.76,-0.87,0.61
0.16,-0.27,0.86,-1.76,-1.73,0.0
0.17,-0.26,0.86,-1.45,-1.47,-0.14
0.16,-0.27,0.86,-1.34,-0.96,-0.12
0.17,-0.27,0.86,-1.04,-0.72,0.08
0.16,-0.26,0.85,1.24,2.29,-0.66
0.16,-0.26,0.85,0.99,2.23,-0.67
0.15,-0.26,0.85,0.63,1.42,-0.93
0.16,-0.27,0.85,0.31,0.5,-0.95
0.17,-0.27,0.86,-0.75,-0.84,-1.45
0.17,-0.27,0.87,-0.08,-0.95,-1.57
0.17,-0.26,0.86,0.12,-0.61,-0.55
0.16,-0.26,0.85,0.03,-0.2,0.4
0.16,-0.26,0.85,-1.56,1.28,1.82
0.16,-0.25,0.85,-1.4,0.96,1.95
0.16,-0.26,0.86,-1.76,0.76,2.87
0.16,-0.26,0.85,-1.45,1.04,3.11
0.17,-0.27,0.87,-4.53,0.27,-0.41
0.17,-0.26,0.87,-3.71,-0.64,-0.87
0.16,-0.27,0.87,-2.49,-0.96,-1.1
0.16,-0.27,0.88,-1.94,-1.04,-1.13
0.17,-0.27,0.87,-0.67,3.94,-0.78
0.17,-0.27,0.87,-1.18,4.52,-0.78
0.16,-0.28,0.89,-0.24,5.11,0.32
0.17,-0.27,0.87,0.02,7.27,1.47
0.15,-0.25,0.86,-0.58,1.65,2.21
0.15,-0.25,0.86,-0.5,2.46,2.43
0.16,-0.26,0.86,-0.67,1.8,1.51
0.16,-0.26,0.85,-1.73,1.22,0.85
0.15,-0.26,0.85,-2.43,-3.86,-0.27
0.16,-0.26,0.85,-2.24,-4.53,-0.41
0.16,-0.26,0.85,-2.06,-5.05,-0.11
0.16,-0.26,0.86,-1.88,-5.02,0.15
0.18,-0.26,0.87,-1.18,1.02,-0.09
0.16,-0.27,0.86,-0.93,0.73,-0.35
0.15,-0.28,0.87,-1.18,0.92,-0.46
0.15,-0.27,0.86,-1.19,1.08,-0.55
0.17,-0.26,0.87,-1.27,2.18,-0.31
0.16,-0.27,0.88,0.06,1.94,-0.75
0.16,-0.27,0.86,0.84,1.34,-0.95
0.15,-0.27,0.85,1.07,1.66,-0.64
0.17,-0.26,0.86,-1.88,0.03,0.08
0.16,-0.26,0.85,-1.36,-0.7,0.24
0.16,-0.26,0.85,-1.34,-1.07,0.15
0.16,-0.25,0.85,-1.63,-1.77,-0.61
0.16,-0.27,0.86,-3.19,-0.81,-0.64
0.16,-0.26,0.86,-3.24,-0.32,-0.32
0.16,-0.26,0.86,-2.99,-0.29,-0.17
0.16,-0.26,0.87,-3.02,-0.27,-0.2
0.16,-0.26,0.86,-1.3,-0.53,-0.95
0.16,-0.25,0.87,-0.9,-0.55,-0.7
0.16,-0.26,0.87,-0.53,-0.79,-1.05
0.16,-0.26,0.86,-0.15,-0.69,-0.99
0.17,-0.26,0.87,-1.47,-1.11,1.22
0.16,-0.26,0.86,-1.16,-1.57,0.41
0.16,-0.26,0.87,-0.82,-1.6,0.23
0.16,-0.26,0.85,-0.09,-1.21,-0.09
0.15,-0.25,0.86,-0.92,-2.23,0.76
0.15,-0.26,0.85,-1.28,-2.76,1.88
0.15,-0.26,0.86,-1.36,-3.57,2.73
0.16,-0.26,0.85,-2.21,-4.11,3.6
0.17,-0.25,0.85,-3.82,-3.08,2.4
0.17,-0.26,0.84,-4.05,-2.27,1.97
0.18,-0.26,0.84,-3.42,-3.45,0.2
0.19,-0.26,0.84,-3.1,-1.28,-0.89
0.16,-0.25,0.84,-4.02,-1.69,0.35
0.14,-0.26,0.83,-4.26,-3.8,0.5
0.14,-0.26,0.85,-5.07,-6.61,1.42
0.16,-0.26,0.85,-5.27,-9.19,1.56
