acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.06,-0.28,0.85,-0.72,-1.44,-0.76
0.06,-0.29,0.85,-1.34,-1.95,-1.27
0.05,-0.28,0.85,-0.95,-3.28,-0.79
0.05,-0.27,0.86,-0.76,-5.01,-0.37
0.07,-0.28,0.85,-3.21,-0.23,0.67
0.07,-0.29,0.87,-3.02,0.26,0.76
0.07,-0.28,0.88,-2.56,1.5,0.41
0.05,-0.29,0.86,-2.27,0.02,0.5
0.05,-0.28,0.86,-7.15,2.58,-2.95
0.06,-0.29,0.87,-5.68,3.1,-3.16
0.05,-0.3,0.88,-3.44,3.39,-2.06
0.04,-0.29,0.87,-1.51,1.21,-1.04
0.07,-0.28,0.86,-1.45,-4.26,1.62
0.07,-0.28,0.87,-1.18,-3.21,1.05
0.07,-0.28,0.86,-0.4,-3.24,1.82
0.06,-0.28,0.86,-0.47,-3.91,2.55
0.05,-0.28,0.86,-2.29,-3.92,1.53
0.07,-0.29,0.86,-2.72,-3.25,1.01
0.07,-0.28,0.87,-2.56,-2.06,0.58
0.06,-0.28,0.87,-2.5,-1.21,0.27
0.06,-0.28,0.86,-2.46,-0.18,-0.96
0.05,-0.29,0.87,-1.82,0.26,-0.78
0.06,-0.28,0.87,-1.11,0.38,-0.43
0.05,-0.28,0.87,-0.69,0.32,-0.67
0.05,-0.28,0.87,-1.62,0.27,1.25
0.06,-0.28,0.86,-1.73,1.45,1.01
0.06,-0.28,0.86,-1.34,1.82,0.89
0.05,-0.28,0.87,-1.54,0.72,0.85
0.06,-0.28,0.85,-1.42,-0.15,0.53
0.06,-0.28,0.86,-1.01,0.41,0.73
0.06,-0.28,0.86,-0.89,1.4,0.98
0.06,-0.28,0.86,-1.18,1.44,0.81
0.09,-0.29,0.87,-1.33,-0.47,-1.02
0.08,-0.28,0.87,-0.89,-0.73,-1.62
0.07,-0.29,0.86,-0.29,-1.3,-1.63
0.07,-0.29,0.86,-0.64,-1.07,-0.53
0.07,-0.28,0.86,-1.56,2.72,-1.1
0.07,-0.28,0.85,-1.4,2.18,-0.92
0.07,-0.28,0.85,-1.73,0.58,-0.52
0.07,-0.28,0.85,-1.98,-0.09,-1.04
0.06,-0.28,0.86,-0.41,-2.03,-1.48
0.06,-0.29,0.86,-0.23,-1.73,-1.34
0.06,-0.29,0.86,0.12,-0.99,-0.81
0.07,-0.29,0.85,0.67,0.09,-0.98
0.07,-0.27,0.85,-1.59,-0.06,-0.82
0.07,-0.27,0.86,-2.35,0.67,-0.92
0.08,-0.27,0.85,-2.41,1.59,-1.53
0.08,-0.28,0.85,-2.21,1.53,-2.14
0.07,-0.29,0.86,-1.31,-2.63,-1.77
0.07,-0.28,0.87,-1.36,-1.82,-2.09
0.07,-0.28,0.87,-1.08,-0.87,-2.61
0.06,-0.29,0.87,-0.79,0.23,-3.05
0.04,-0.29,0.86,-0.4,-2.47,0.76
0.04,-0.29,0.86,-0.35,-2.98,0.6
0.05,-0.28,0.85,-0.38,-2.26,0.58
0.05,-0.27,0.86,-0.66,-1.5,1.02
0.06,-0.27,0.85,-2.31,-0.15,0.14
0.07,-0.27,0.85,-2.5,-0.21,0.41
0.05,-0.28,0.86,-2.66,-1.59,0.95
0.07,-0.27,0.86,-3.19,-1.22,1.08
0.06,-0.28,0.86,-2.44,0.2,3.85
0.07,-0.28,0.86,-2.06,0.87,3.54
0.07,-0.28,0.88,-1.68,0.96,3.11
