acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.0,-0.23,0.85,-1.37,1.05,-0.55
0.0,-0.23,0.85,-2.03,1.22,-1.18
-0.0,-0.24,0.85,-2.35,0.81,-0.93
0.0,-0.24,0.86,-2.49,0.34,-0.69
-0.0,-0.25,0.88,-1.37,-0.6,0.17
0.01,-0.24,0.87,-1.42,-0.55,-0.18
0.0,-0.25,0.88,-1.25,-0.61,0.35
0.01,-0.24,0.88,-0.98,-0.93,0.5
0.01,-0.24,0.86,-1.76,0.05,0.24
0.01,-0.24,0.85,-2.18,0.38,-0.41
0.01,-0.24,0.86,-2.52,0.08,-0.43
0.01,-0.24,0.87,-2.7,-0.03,-0.5
0.03,-0.25,0.86,-2.08,2.09,-1.33
0.01,-0.25,0.87,-2.18,2.29,-1.21
0.01,-0.25,0.86,-2.02,2.02,-1.07
0.0,-0.24,0.86,-1.83,1.66,-1.19
-0.01,-0.24,0.87,-3.08,-1.92,0.84
0.01,-0.24,0.86,-3.44,-1.4,0.11
0.01,-0.25,0.88,-2.9,-1.86,0.31
0.02,-0.24,0.9,-2.03,-2.21,0.96
0.0,-0.25,0.88,-1.88,1.76,-0.66
-0.0,-0.24,0.87,-1.69,1.33,-0.14
-0.0,-0.25,0.88,-1.66,1.31,-0.24
-0.01,-0.25,0.88,-1.18,0.96,0.12
0.01,-0.24,0.86,-1.4,2.2,0.18
0.01,-0.25,0.86,-1.8,3.07,-0.41
0.0,-0.25,0.87,-1.97,2.6,0.09
0.01,-0.25,0.86,-1.56,1.95,0.38
0.01,-0.25,0.87,-1.24,0.61,-0.64
0.01,-0.24,0.86,-1.4,0.49,-0.89
0.0,-0.24,0.86,-1.36,0.11,-0.52
0.01,-0.25,0.86,-1.97,0.38,-0.72
-0.0,-0.25,0.87,-1.91,-1.08,0.66
0.01,-0.25,0.86,-1.65,-0.05,0.78
0.01,-0.25,0.87,-1.47,0.75,0.82
0.01,-0.25,0.86,-1.73,1.56,0.52
0.01,-0.25,0.87,-1.98,2.44,-1.13
0.01,-0.24,0.86,-1.65,1.18,-0.96
0.0,-0.24,0.87,-2.49,0.82,-1.48
0.01,-0.24,0.86,-2.32,0.85,-1.39
-0.0,-0.24,0.89,-1.76,-1.45,-0.15
-0.0,-0.25,0.87,-1.56,-1.47,0.31
0.0,-0.24,0.87,-1.74,-0.93,0.08
-0.0,-0.25,0.87,-1.79,-0.4,0.02
0.0,-0.24,0.86,-2.43,-0.18,-0.29
-0.01,-0.24,0.87,-2.72,-0.23,-0.08
-0.0,-0.25,0.87,-2.69,-0.85,0.35
-0.0,-0.25,0.87,-2.53,-1.44,0.08
0.01,-0.25,0.87,-1.1,-1.39,0.56
0.0,-0.25,0.87,-0.72,-1.19,0.5
0.01,-0.24,0.87,-0.52,-1.33,0.72
0.02,-0.25,0.87,-0.85,0.2,0.08
-0.0,-0.24,0.87,-1.45,-0.69,-1.51
0.0,-0.25,0.88,-1.08,-0.31,-0.72
-0.01,-0.24,0.87,-0.78,-0.9,-0.47
-0.01,-0.25,0.87,-1.45,-0.66,-0.21
0.0,-0.24,0.86,-0.85,-2.56,1.39
0.01,-0.25,0.86,-0.95,-2.06,0.81
0.01,-0.24,0.87,-1.13,-1.04,0.38
0.0,-0.24,0.86,-0.99,-0.87,0.43
0.0,-0.25,0.87,-1.66,1.21,0.49
0.0,-0.25,0.87,-1.36,1.83,-0.23
0.0,-0.25,0.87,-0.72,0.29,0.34
0.01,-0.25,0.87,-0.64,0.09,0.09
0.0,-0.25,0.87,-2.72,-0.37,0.37
0.01,-0.25,0.87,-2.7,-0.64,0.69
0.02,-0.25,0.87,-2.55,-0.02,0.05
0.02,-0.25,0.88,-2.09,0.72,-0.34
0.0,-0.25,0.85,-1.24,0.05,0.76
0.0,-0.24,0.85,-1.74,-0.27,0.4
-0.0,-0.24,0.86,-2.18,0.26,0.06
-0.0,-0.25,0.86,-2.08,0.24,0.32
0.01,-0.25,0.86,-1.68,0.34,-0.32
0.0,-0.24,0.86,-1.74,-0.18,-0.66
-0.0,-0.25,0.88,-1.83,-0.64,-0.5
0.0,-0.25,0.86,-1.92,-1.05,-0.67
0.01,-0.25,0.87,-2.64,1.37,-0.17
0.01,-0.25,0.87,-2.11,1.27,0.43
-0.0,-0.25,0.87,-1.63,1.19,0.23
-0.0,-0.25,0.87,-1.68,0.69,-0.05
0.01,-0.25,0.87,-0.79,-0.47,0.4
0.01,-0.24,0.87,-0.73,0.05,0.64
0.01,-0.24,0.86,-1.16,0.58,0.56
0.02,-0.24,0.86,-1.97,1.42,0.05
0.01,-0.26,0.87,-2.47,-0.11,-0.11
0.0,-0.24,0.87,-2.5,-0.79,-0.26
0.02,-0.25,0.88,-2.02,-1.07,-0.17
0.02,-0.25,0.88,-1.97,-0.11,-0.55
-0.02,-0.25,0.87,-1.76,0.41,-0.34
-0.01,-0.25,0.87,-1.45,-0.11,0.24
-0.02,-0.25,0.86,-1.39,-0.79,0.7
-0.01,-0.25,0.86,-1.3,-1.45,0.85
0.01,-0.24,0.86,-2.11,0.23,0.5
0.02,-0.24,0.86,-2.21,0.89,0.18
0.02,-0.24,0.87,-2.03,1.6,-0.15
0.01,-0.25,0.86,-1.83,1.24,-0.14
0.0,-0.25,0.87,-1.3,-1.57,0.03
-0.02,-0.24,0.84,-1.92,-0.5,-1.44
0.0,-0.25,0.88,-1.24,0.61,0.69
0.0,-0.25,0.86,-1.18,0.43,0.87
0.02,-0.24,0.87,-2.79,-0.18,0.21
0.01,-0.25,0.86,-2.78,0.35,-0.2
0.03,-0.25,0.86,-3.22,1.57,-0.56
0.02,-0.25,0.88,-3.53,2.35,-0.78
-0.02,-0.25,0.87,-0.18,-2.0,0.67
-0.03,-0.25,0.86,-0.76,-2.79,0.2
-0.01,-0.25,0.86,-1.45,-3.34,-0.14
-0.02,-0.25,0.87,-1.92,-3.36,0.05
0.02,-0.24,0.86,-2.03,0.73,-0.56
0.01,-0.25,0.87,-2.4,1.57,-1.57
-0.01,-0.25,0.87,-1.98,0.08,-1.4
-0.0,-0.25,0.86,-1.77,-0.76,-1.1
0.0,-0.25,0.89,-1.74,-0.09,0.6
0.01,-0.25,0.89,-1.34,-1.04,0.82
0.0,-0.25,0.88,-0.66,-2.05,0.99
0.0,-0.25,0.89,-0.61,-1.69,0.43
0.0,-0.25,0.88,-1.16,2.81,-0.32
-0.0,-0.25,0.88,-0.78,2.12,0.31
-0.01,-0.25,0.88,-0.7,1.31,0.17
-0.01,-0.25,0.88,-0.44,-0.12,0.23
0.01,-0.25,0.87,-0.92,-0.95,0.49
0.02,-0.25,0.86,-0.85,-0.08,0.52
0.03,-0.25,0.86,-0.58,0.67,0.08
0.02,-0.26,0.86,-0.38,0.92,-0.09
0.01,-0.24,0.84,-2.81,0.53,-0.78
0.01,-0.25,0.84,-3.39,0.52,-0.63
-0.0,-0.25,0.85,-3.31,-0.58,0.03
0.01,-0.25,0.86,-3.39,0.11,-0.26
-0.0,-0.26,0.88,-1.68,-0.98,-0.7
-0.0,-0.26,0.89,-1.24,-1.73,-0.18
-0.01,-0.25,0.88,-0.52,-2.6,0.64
0.0,-0.24,0.88,-0.64,-2.73,0.64
-0.0,-0.25,0.87,-1.05,1.13,0.23
-0.0,-0.25,0.86,-1.44,0.79,0.4
-0.0,-0.26,0.87,-1.02,-0.32,0.63
-0.01,-0.24,0.87,-1.27,-0.7,0.7
