acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.05,-0.2,0.88,-0.89,-3.3,0.02
0.06,-0.21,0.88,-0.84,-2.41,0.26
0.06,-0.21,0.88,-0.46,-1.47,0.46
0.06,-0.2,0.87,-0.37,-0.09,0.55
0.04,-0.22,0.89,0.05,-1.85,0.7
0.05,-0.22,0.88,0.67,-2.34,0.32
0.06,-0.22,0.89,1.25,-2.78,-0.67
0.06,-0.2,0.89,1.15,-2.61,-0.95
0.04,-0.2,0.87,-0.6,1.3,-1.13
0.03,-0.2,0.87,-0.75,1.3,-0.9
0.02,-0.2,0.89,-0.64,0.06,-0.61
0.03,-0.22,0.89,0.12,-2.06,-1.07
0.03,-0.18,0.86,-0.58,-0.17,0.58
0.03,-0.18,0.86,-1.15,0.18,1.22
0.02,-0.19,0.87,-1.77,-1.07,1.73
0.03,-0.2,0.88,-1.51,-1.69,1.6
0.06,-0.19,0.85,0.92,-0.14,-1.6
0.06,-0.19,0.85,0.73,1.53,-1.48
0.04,-0.19,0.85,0.32,2.37,-1.65
0.04,-0.19,0.85,-0.46,3.1,-1.74
0.03,-0.2,0.87,-1.65,1.51,-0.72
0.03,-0.2,0.87,-1.5,0.67,-0.95
0.03,-0.2,0.86,-1.07,0.41,-1.18
0.03,-0.2,0.86,-1.47,0.89,-0.66
0.05,-0.2,0.88,0.21,4.78,-0.17
0.04,-0.2,0.88,0.58,4.81,-0.2
0.03,-0.19,0.87,0.49,4.0,-0.5
0.02,-0.19,0.87,0.06,2.64,-0.85
0.04,-0.18,0.88,-3.62,-0.11,1.44
0.05,-0.19,0.9,-3.44,0.37,1.6
0.06,-0.2,0.9,-3.37,0.46,1.31
0.05,-0.2,0.91,-3.1,-0.18,0.53
0.04,-0.2,0.91,-1.48,1.94,-0.92
0.04,-0.21,0.91,-1.48,0.92,-1.31
0.04,-0.19,0.91,-0.87,0.53,-0.98
0.04,-0.2,0.9,-0.9,0.81,-0.64
0.04,-0.18,0.89,-0.21,0.14,-0.09
0.04,-0.19,0.88,-0.76,0.29,0.0
0.04,-0.18,0.88,-1.44,1.19,0.63
0.03,-0.19,0.88,-2.15,0.98,0.98
0.04,-0.19,0.88,-1.42,-2.05,0.76
0.04,-0.19,0.88,-1.25,-1.53,0.61
0.03,-0.18,0.89,-1.89,-1.18,0.7
0.03,-0.19,0.88,-1.73,-1.62,0.56
0.03,-0.19,0.87,-1.08,1.07,-0.05
0.02,-0.19,0.88,-1.31,1.21,0.12
0.02,-0.2,0.88,-1.05,1.02,0.34
0.02,-0.2,0.87,-0.44,0.35,0.63
0.04,-0.19,0.86,-1.02,-0.49,1.11
0.04,-0.19,0.85,-1.18,-0.44,1.19
0.03,-0.18,0.86,-1.45,-0.09,1.07
0.04,-0.19,0.87,-2.02,-0.4,0.89
0.04,-0.2,0.87,-1.21,-0.87,-0.85
0.03,-0.19,0.87,-1.4,-1.71,-1.08
0.02,-0.19,0.87,-1.65,-1.94,-0.93
0.03,-0.19,0.87,-2.26,-2.52,-1.13
0.06,-0.2,0.89,-1.51,-1.5,0.26
0.06,-0.2,0.89,-0.76,-0.32,0.73
0.08,-0.19,0.87,-0.79,1.16,0.2
0.08,-0.19,0.86,-0.85,3.16,0.12
0.0,-0.2,0.87,-2.52,2.78,-1.74
-0.0,-0.2,0.88,-2.15,1.1,-1.31
-0.0,-0.19,0.89,-2.23,-0.46,-0.79
0.0,-0.19,0.89,-2.81,-2.31,-0.49
0.06,-0.19,0.87,-2.53,-1.24,-0.43
0.07,-0.2,0.87,-2.32,0.66,-0.32
0.06,-0.19,0.86,-2.46,2.81,-0.27
0.07,-0.2,0.86,-2.14,5.16,0.66
0.02,-0.19,0.87,-2.46,-0.92,-0.26
0.02,-0.19,0.88,-2.99,-2.34,-0.72
0.04,-0.18,0.87,-3.54,-3.16,-1.1
0.05,-0.19,0.87,-4.02,-3.6,-1.6
0.03,-0.21,0.89,-2.4,0.31,-1.42
0.02,-0.2,0.89,-2.17,-0.61,-1.76
0.03,-0.2,0.89,-2.32,-0.7,-1.39
0.03,-0.21,0.89,-2.5,-0.99,-1.31
0.04,-0.19,0.88,-3.69,0.44,-0.87
0.03,-0.2,0.88,-3.73,0.79,-1.04
0.03,-0.2,0.88,-3.69,0.6,-0.81
0.03,-0.2,0.88,-3.39,0.61,0.02
0.03,-0.22,0.88,-2.12,-2.38,-1.21
0.03,-0.23,0.88,-1.05,-2.99,-2.23
0.04,-0.2,0.88,-0.63,-1.4,-0.76
0.02,-0.19,0.86,-1.05,-2.14,-1.5
0.03,-0.2,0.88,-2.17,-1.92,0.34
0.04,-0.2,0.89,-1.95,-0.84,0.55
0.04,-0.21,0.88,-1.62,-0.72,0.43
0.05,-0.2,0.88,-1.74,0.32,0.85
0.03,-0.19,0.88,-2.99,1.39,0.24
0.03,-0.2,0.88,-2.82,0.96,-0.05
0.03,-0.21,0.88,-2.38,0.93,0.11
0.03,-0.21,0.89,-1.77,0.15,0.26
0.07,-0.2,0.86,-1.01,0.5,-0.47
0.05,-0.2,0.87,-1.56,1.62,-0.43
0.05,-0.19,0.87,-2.4,2.03,-0.81
0.04,-0.2,0.87,-2.63,0.98,-0.93
0.04,-0.21,0.88,-1.57,1.24,0.44
0.04,-0.21,0.87,-1.51,1.08,0.34
0.02,-0.2,0.87,-2.15,0.32,0.32
0.03,-0.19,0.88,-2.87,-0.49,0.15
0.07,-0.22,0.9,-0.5,2.53,-0.43
0.07,-0.23,0.9,0.66,3.4,-1.15
0.05,-0.21,0.89,1.11,3.51,-1.77
0.04,-0.21,0.88,0.92,3.4,-1.69
0.01,-0.2,0.89,-1.88,-1.51,-0.14
