acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.14,-0.17,0.8,-5.51,9.11,-1.59
-0.14,-0.17,0.8,-6.84,9.54,-1.6
-0.17,-0.17,0.81,-7.97,8.09,-0.96
-0.17,-0.17,0.8,-8.66,5.36,-0.84
-0.14,-0.19,0.87,-11.02,-9.88,0.72
-0.12,-0.2,0.88,-10.67,-8.99,-0.27
-0.12,-0.19,0.88,-10.52,-7.05,-0.96
-0.11,-0.2,0.88,-9.83,-5.86,-1.27
-0.12,-0.2,0.87,-10.44,-5.1,-1.33
-0.12,-0.21,0.9,-9.56,-4.67,-1.97
-0.12,-0.22,0.91,-7.82,-3.79,-2.72
-0.14,-0.22,0.91,-6.64,-2.92,-2.63
-0.15,-0.21,0.87,-3.5,-0.53,0.2
-0.14,-0.21,0.86,-4.35,-0.06,0.92
-0.14,-0.21,0.87,-4.9,0.37,1.19
-0.14,-0.21,0.87,-4.63,0.75,1.04
-0.1,-0.2,0.86,-0.53,-0.96,0.31
-0.12,-0.21,0.86,-0.9,-0.81,-0.2
-0.12,-0.2,0.86,-2.53,-0.29,0.14
-0.12,-0.19,0.85,-4.66,1.02,0.93
-0.12,-0.21,0.86,-5.86,-2.34,-0.37
-0.12,-0.2,0.87,-5.8,-3.94,-0.41
-0.12,-0.21,0.87,-5.88,-4.79,-0.82
-0.12,-0.21,0.87,-5.6,-5.77,-0.9
-0.1,-0.21,0.85,-5.53,-4.29,0.18
-0.11,-0.21,0.86,-6.18,-2.85,-0.24
-0.11,-0.21,0.86,-6.5,-2.7,0.03
-0.1,-0.21,0.86,-6.79,-2.6,0.0
-0.11,-0.23,0.86,-5.01,-1.82,-0.14
-0.11,-0.23,0.87,-3.83,-0.79,-0.4
-0.11,-0.22,0.87,-3.18,0.46,-0.53
-0.1,-0.23,0.86,-2.75,0.89,-0.63
-0.12,-0.23,0.87,-1.69,-0.12,-0.82
-0.12,-0.23,0.88,-1.04,0.05,-0.87
-0.11,-0.23,0.87,-0.2,0.67,-0.95
-0.11,-0.22,0.87,-0.26,1.54,-0.47
-0.12,-0.22,0.85,-1.51,2.08,-0.29
-0.13,-0.22,0.85,-0.73,0.63,-0.05
-0.14,-0.22,0.86,-0.4,-0.98,-0.56
-0.13,-0.22,0.86,0.34,-2.4,-0.55
-0.1,-0.22,0.86,0.49,-0.23,-0.23
-0.1,-0.21,0.85,0.2,1.66,-0.32
-0.11,-0.21,0.84,-0.34,2.81,-0.61
-0.13,-0.21,0.85,-0.99,3.54,-0.95
-0.13,-0.21,0.85,-2.37,0.08,0.41
-0.12,-0.21,0.84,-2.56,0.02,0.38
-0.1,-0.21,0.86,-2.58,0.56,0.12
-0.1,-0.21,0.88,-1.73,0.79,-0.49
-0.16,-0.23,0.88,0.58,-8.35,-1.88
-0.17,-0.24,0.87,1.65,-12.82,-1.3
