acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.01,-0.18,0.87,-8.11,10.02,-0.96
-0.05,-0.19,0.87,-7.33,12.4,0.49
-0.07,-0.2,0.86,-6.08,14.66,4.2
-0.08,-0.22,0.86,-4.85,15.94,8.58
-0.0,-0.32,0.91,-22.06,5.85,7.45
-0.01,-0.34,0.97,-23.8,1.01,4.21
-0.03,-0.35,1.01,-21.34,-3.13,3.04
-0.04,-0.34,1.07,-15.65,-4.44,2.49
-0.08,-0.29,1.01,17.8,14.93,12.46
-0.09,-0.29,1.01,20.06,12.38,12.15
-0.11,-0.28,0.97,19.65,0.85,10.84
-0.12,-0.27,0.99,16.41,-10.87,9.07
-0.11,-0.17,0.99,19.57,-50.66,7.45
-0.1,-0.11,0.89,22.11,-44.17,13.79
0.01,-0.07,0.94,16.89,-21.48,13.91
0.03,-0.11,0.94,16.35,-7.82,17.53
0.05,-0.23,0.86,15.11,8.17,-7.76
0.01,-0.22,0.82,16.14,1.57,-12.18
-0.04,-0.21,0.77,14.72,-1.08,-13.62
-0.09,-0.18,0.73,11.92,-7.16,-10.0
-0.02,-0.16,0.65,-26.89,-13.62,6.06
-0.0,-0.17,0.68,-33.05,-15.6,6.78
0.02,-0.2,0.7,-38.03,-18.49,5.92
0.05,-0.2,0.72,-41.73,-18.87,4.87
0.06,-0.27,0.89,-27.48,-19.66,-3.82
0.06,-0.26,0.88,-24.09,-17.56,-4.46
0.04,-0.26,0.87,-21.82,-15.19,-3.42
0.03,-0.24,0.88,-20.24,-11.63,-1.76
0.05,-0.27,0.94,-14.15,2.21,-0.64
0.02,-0.28,0.94,-11.28,0.41,-0.6
0.0,-0.28,0.93,-7.85,-1.82,0.34
-0.01,-0.27,0.91,-4.37,-6.76,2.7
0.18,-0.23,0.93,-9.59,-11.16,1.19
0.17,-0.24,0.94,-8.4,-7.28,-0.56
0.17,-0.25,0.92,-6.17,-4.61,-3.54
0.16,-0.24,0.9,-6.38,0.56,-8.27
0.04,-0.24,0.91,-6.27,-1.22,-3.44
0.05,-0.23,0.92,-5.79,-0.6,-1.47
0.04,-0.24,0.92,-4.73,-1.74,-0.02
0.04,-0.24,0.92,-3.34,-2.6,1.51
0.1,-0.25,0.92,2.37,-1.89,0.92
0.09,-0.25,0.91,3.71,-5.21,-0.4
0.09,-0.25,0.9,4.69,-8.49,-1.42
0.06,-0.25,0.88,5.92,-12.08,-1.92
0.06,-0.22,0.86,0.75,-10.02,3.65
0.08,-0.23,0.88,-0.2,-6.63,3.83
0.1,-0.23,0.89,0.08,-3.77,3.66
0.11,-0.24,0.92,2.15,-2.85,3.15
0.1,-0.25,0.86,7.01,-5.21,-2.9
0.1,-0.24,0.84,4.98,-2.46,-3.33
0.1,-0.24,0.84,2.99,0.23,-3.66
0.11,-0.24,0.84,1.4,3.83,-4.6
0.05,-0.22,0.82,-3.44,1.77,-3.65
0.07,-0.23,0.82,-3.92,-1.83,-2.64
0.06,-0.22,0.83,-4.14,-4.56,-1.05
0.07,-0.22,0.84,-4.17,-5.97,0.21
0.11,-0.24,0.85,-2.72,-1.59,-4.5
0.09,-0.24,0.85,-2.6,-3.68,-4.67
0.07,-0.23,0.84,-2.69,-5.56,-4.66
0.06,-0.23,0.85,-2.52,-7.85,-3.97
0.1,-0.22,0.86,-6.23,-8.15,-0.24
0.12,-0.23,0.88,-6.23,-7.16,-0.49
0.13,-0.24,0.89,-5.89,-5.24,-1.07
0.12,-0.24,0.89,-5.56,-2.61,-3.01
0.06,-0.25,0.9,-1.71,2.11,-5.13
0.05,-0.25,0.88,-0.89,0.21,-4.38
0.04,-0.24,0.88,0.11,-1.79,-3.51
0.04,-0.24,0.86,0.7,-2.72,-3.15
0.08,-0.23,0.88,-3.82,-0.23,-0.34
0.08,-0.24,0.88,-3.8,-0.34,-0.05
0.08,-0.24,0.88,-2.41,-1.05,0.41
0.09,-0.23,0.89,-1.79,-1.07,0.95
0.08,-0.24,0.88,-0.24,-2.21,2.02
0.08,-0.25,0.9,0.87,-2.46,2.43
0.09,-0.25,0.87,1.6,-2.87,2.21
0.09,-0.24,0.88,1.54,-3.39,2.5
0.11,-0.23,0.89,-0.85,1.45,0.76
0.11,-0.23,0.88,-1.48,2.43,0.47
0.11,-0.24,0.89,-1.45,2.64,0.14
0.1,-0.23,0.89,-1.05,0.55,0.09
0.12,-0.23,0.85,2.26,-4.02,0.61
0.11,-0.23,0.84,1.36,-1.45,0.08
0.11,-0.22,0.85,0.05,0.11,0.2
0.12,-0.23,0.84,-0.66,1.86,0.21
0.1,-0.24,0.84,-2.38,-2.06,-0.49
0.1,-0.24,0.84,-2.95,-3.02,-0.05
0.09,-0.23,0.85,-3.54,-3.25,0.44
0.1,-0.23,0.85,-4.61,-2.63,0.14
0.11,-0.23,0.86,-5.82,1.39,-4.2
0.11,-0.23,0.85,-5.6,0.32,-4.18
0.12,-0.24,0.87,-5.47,-0.34,-4.41
0.1,-0.24,0.86,-5.5,-0.93,-4.26
0.12,-0.23,0.87,-6.49,6.72,-2.84
0.11,-0.25,0.86,-6.81,7.28,-2.43
0.11,-0.24,0.88,-6.43,7.54,-2.47
0.1,-0.25,0.87,-6.14,6.72,-2.49
0.08,-0.24,0.87,-4.87,-2.69,0.64
0.09,-0.24,0.88,-4.67,-2.47,0.9
0.1,-0.24,0.88,-4.84,-2.56,0.69
0.09,-0.25,0.88,-4.79,-1.63,0.66
0.11,-0.25,0.88,-1.44,-0.47,-1.91
0.1,-0.25,0.88,-1.22,0.09,-1.97
0.09,-0.25,0.89,-1.48,0.08,-2.12
0.08,-0.25,0.89,-0.82,-0.26,-1.39
0.06,-0.25,0.89,-0.38,-1.3,1.95
0.06,-0.25,0.89,-0.63,-2.15,2.72
0.06,-0.24,0.89,-0.24,-2.64,3.91
0.07,-0.24,0.9,0.5,-2.31,4.6
0.13,-0.24,0.87,2.79,3.66,2.37
0.12,-0.23,0.87,2.38,5.37,1.86
0.13,-0.23,0.86,2.03,6.34,1.21
0.13,-0.23,0.84,1.28,8.66,0.41
0.08,-0.24,0.84,-2.11,9.59,-0.08
0.07,-0.23,0.82,-3.34,7.28,0.03
0.09,-0.23,0.84,-4.02,5.59,0.58
0.11,-0.23,0.84,-4.46,4.55,0.34
0.16,-0.24,0.87,-5.21,8.34,-5.42
0.13,-0.24,0.85,-5.27,9.28,-6.99
0.1,-0.24,0.86,-5.6,8.87,-7.48
0.08,-0.24,0.85,-6.09,7.51,-7.07
0.02,-0.26,0.89,-3.5,-13.31,0.84
0.04,-0.26,0.88,-2.15,-13.11,2.78
0.06,-0.26,0.88,-1.44,-11.65,3.6
0.07,-0.26,0.9,-0.63,-9.53,3.76
0.1,-0.26,0.87,1.08,-2.85,2.05
0.1,-0.26,0.86,0.49,-1.3,0.89
0.11,-0.25,0.86,0.2,-0.26,0.49
0.09,-0.26,0.85,-0.49,1.1,0.35
