acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.16,-0.23,0.85,-5.42,0.09,2.4
0.17,-0.24,0.85,-5.04,-0.49,2.24
0.17,-0.23,0.86,-5.25,-0.24,2.31
0.18,-0.23,0.86,-5.8,1.21,1.25
0.15,-0.24,0.88,-2.89,-2.81,-2.49
0.15,-0.24,0.87,-2.03,-3.68,-1.89
0.15,-0.24,0.86,-1.59,-3.59,-1.48
0.15,-0.24,0.86,-1.98,-2.64,-1.51
0.17,-0.23,0.9,-5.21,9.36,-0.9
0.17,-0.23,0.9,-5.37,9.85,-1.21
0.16,-0.25,0.92,-4.66,9.04,-1.16
0.17,-0.24,0.91,-3.95,6.9,-1.42
0.14,-0.24,0.88,-1.8,3.08,-2.23
0.13,-0.24,0.88,-1.36,2.56,-1.1
0.14,-0.24,0.89,-0.87,2.23,-0.63
0.14,-0.24,0.89,-0.43,1.44,-0.41
0.14,-0.25,0.87,-4.11,0.47,-2.14
0.15,-0.24,0.88,-3.97,0.24,-2.5
0.14,-0.26,0.9,-2.44,-0.56,-2.52
0.14,-0.26,0.91,-0.38,-1.04,-2.12
0.14,-0.24,0.86,1.85,0.26,-0.37
0.15,-0.25,0.86,1.1,1.45,-0.47
0.14,-0.24,0.86,0.69,2.43,-0.93
0.13,-0.25,0.87,1.51,1.13,-0.12
0.13,-0.24,0.84,0.29,-5.59,-0.29
0.13,-0.23,0.85,-0.61,-5.19,-0.02
0.13,-0.24,0.85,-1.24,-4.72,0.23
0.14,-0.24,0.85,-1.63,-3.34,0.55
0.14,-0.24,0.85,-1.73,-3.95,0.89
0.14,-0.24,0.85,-2.2,-5.04,1.22
0.15,-0.24,0.86,-2.46,-4.89,1.66
0.16,-0.24,0.85,-2.34,-3.25,1.22
0.14,-0.24,0.84,-0.43,3.39,-0.66
0.13,-0.23,0.83,-1.11,2.5,-0.15
0.14,-0.24,0.82,-1.53,1.18,0.35
0.14,-0.23,0.83,-2.58,-0.2,0.93
0.14,-0.23,0.85,-5.04,-0.44,0.41
0.15,-0.23,0.85,-4.61,-0.96,0.67
0.15,-0.23,0.86,-4.87,-1.24,0.89
0.14,-0.24,0.86,-5.13,-2.44,0.78
0.16,-0.25,0.89,-1.85,1.51,0.2
0.15,-0.25,0.86,-1.4,2.76,0.0
0.15,-0.25,0.86,-1.53,2.95,-0.44
0.15,-0.25,0.87,-2.2,2.49,-0.84
0.12,-0.25,0.88,-3.66,-1.18,0.69
0.13,-0.24,0.88,-3.97,-1.44,0.98
0.13,-0.24,0.9,-3.73,-1.44,1.76
0.14,-0.25,0.9,-2.92,-1.04,2.35
0.14,-0.25,0.88,-1.1,-0.5,3.54
0.14,-0.26,0.88,-0.26,-2.61,3.69
0.16,-0.25,0.88,0.08,-1.47,3.22
0.15,-0.24,0.89,1.21,-1.83,3.76
0.14,-0.26,0.86,1.31,-0.03,0.75
0.16,-0.24,0.87,0.81,-1.92,-0.24
0.15,-0.25,0.87,1.45,-3.83,-0.69
0.16,-0.24,0.86,1.37,-4.69,-0.53
0.16,-0.24,0.85,-2.64,1.51,-1.07
0.16,-0.24,0.85,-2.66,1.51,-0.18
0.16,-0.24,0.86,-1.68,0.81,0.38
0.16,-0.24,0.87,-1.04,-0.12,0.49
0.15,-0.25,0.87,-0.49,1.76,0.44
0.14,-0.25,0.86,-0.03,2.41,-0.41
0.14,-0.25,0.87,0.63,1.16,0.4
0.16,-0.25,0.85,0.6,1.22,-0.09
0.16,-0.24,0.85,-2.34,0.63,-0.89
0.15,-0.24,0.85,-2.49,0.95,-1.05
0.15,-0.24,0.85,-3.3,0.34,-1.27
0.16,-0.24,0.85,-4.63,1.08,-2.82
0.15,-0.23,0.87,-5.59,6.55,-2.53
0.14,-0.24,0.87,-5.37,6.72,-2.35
0.13,-0.24,0.87,-4.6,6.41,-1.86
0.14,-0.24,0.87,-4.58,5.3,-0.98
0.15,-0.25,0.88,-1.68,-0.81,-1.53
0.15,-0.24,0.88,-1.36,-1.62,-1.33
0.15,-0.24,0.88,-1.16,-1.56,-1.04
0.15,-0.25,0.88,-0.66,-1.13,-0.96
0.14,-0.25,0.86,-0.34,2.81,0.55
0.14,-0.24,0.85,-0.18,2.64,0.85
0.13,-0.24,0.84,-0.12,2.73,1.15
0.14,-0.24,0.85,-0.27,2.06,1.54
0.15,-0.25,0.84,-2.52,-1.97,0.12
0.14,-0.25,0.84,-2.67,-2.32,-0.12
0.14,-0.25,0.84,-2.63,-2.92,0.49
0.15,-0.25,0.84,-2.6,-2.61,0.06
0.15,-0.25,0.85,-4.23,-0.03,-1.3
0.13,-0.26,0.86,-3.86,-1.28,-1.05
0.14,-0.25,0.87,-3.82,-2.26,-0.5
0.14,-0.25,0.87,-3.56,-2.0,-0.46
0.14,-0.26,0.86,-1.28,2.05,0.75
0.14,-0.25,0.87,-1.57,2.17,1.05
0.15,-0.25,0.87,-2.21,2.17,0.82
0.16,-0.25,0.86,-2.96,2.66,0.69
0.15,-0.24,0.87,-2.96,4.99,-0.72
0.14,-0.25,0.87,-2.58,4.31,-0.76
0.14,-0.24,0.86,-2.93,2.76,-0.84
0.13,-0.25,0.86,-3.25,1.04,-0.6
0.14,-0.24,0.89,-1.34,2.37,-0.82
0.14,-0.25,0.87,-0.9,1.85,-0.92
0.14,-0.25,0.87,-0.5,1.21,-0.63
0.13,-0.24,0.86,-0.32,-0.34,-0.31
0.14,-0.25,0.85,-2.78,-0.66,0.34
0.14,-0.25,0.85,-3.98,0.23,-0.41
0.13,-0.24,0.85,-4.35,-0.47,-0.35
0.12,-0.25,0.87,-4.32,-0.7,0.17
0.14,-0.26,0.87,-0.05,1.16,-0.11
0.14,-0.25,0.86,0.53,3.48,0.2
0.15,-0.25,0.85,0.27,6.18,0.67
0.14,-0.25,0.85,-0.11,8.21,0.37
0.12,-0.25,0.85,-4.18,-2.75,1.33
0.13,-0.25,0.86,-3.62,-5.47,2.17
0.15,-0.25,0.88,-3.04,-6.15,2.5
0.16,-0.25,0.87,-2.78,-4.64,2.11
0.14,-0.25,0.86,-0.14,3.83,-0.99
0.13,-0.25,0.84,-0.78,3.4,-0.47
0.14,-0.24,0.84,-1.94,2.7,-0.64
0.13,-0.25,0.83,-3.53,1.04,-1.04
0.12,-0.25,0.89,-5.42,-2.24,1.22
0.14,-0.25,0.89,-5.51,-2.17,0.53
0.15,-0.25,0.91,-5.01,-2.2,-0.38
0.15,-0.26,0.93,-3.37,-1.34,-1.19
0.15,-0.25,0.89,-0.67,-2.23,-0.05
0.13,-0.25,0.88,-1.18,-1.83,-0.24
0.14,-0.25,0.89,-0.82,-1.36,-0.11
0.16,-0.25,0.89,0.24,-0.7,-0.05
0.13,-0.26,0.86,-1.01,-0.92,-1.34
0.14,-0.26,0.87,-1.01,-2.64,-1.39
0.15,-0.25,0.88,-0.61,-1.36,-2.26
0.13,-0.26,0.88,0.43,-1.37,-1.57
0.13,-0.25,0.88,-0.52,6.05,-1.24
0.12,-0.25,0.87,0.15,4.58,-1.21
0.1,-0.25,0.87,0.32,2.32,-0.92
0.1,-0.24,0.87,0.02,0.0,-0.05
0.13,-0.26,0.87,0.35,-0.23,1.45
0.13,-0.25,0.88,0.61,1.13,1.91
0.13,-0.25,0.86,0.9,2.7,1.8
0.13,-0.25,0.87,0.79,2.47,1.63
0.11,-0.24,0.84,0.02,0.92,2.14
0.12,-0.24,0.85,-0.56,0.32,2.37
0.12,-0.25,0.85,-1.42,0.52,2.56
0.13,-0.25,0.86,-1.31,1.1,2.23
0.12,-0.24,0.87,-1.04,0.18,2.09
0.13,-0.25,0.86,-0.52,-0.09,1.85
0.13,-0.25,0.87,-0.43,-0.5,1.59
0.13,-0.24,0.86,-0.11,-0.76,1.79
0.14,-0.23,0.84,-0.76,1.68,2.85
0.15,-0.23,0.86,-1.39,2.76,2.98
0.15,-0.24,0.85,-1.51,3.25,2.09
0.14,-0.24,0.85,-1.31,1.44,1.63
0.17,-0.24,0.87,0.27,-5.97,3.39
0.18,-0.24,0.86,0.49,-1.68,2.58
0.19,-0.25,0.85,0.4,2.46,1.86
0.19,-0.25,0.86,-0.44,7.05,0.61
0.14,-0.25,0.86,-2.21,-3.77,-0.12
0.14,-0.25,0.86,-1.77,-3.44,0.09
0.14,-0.25,0.85,-1.89,-2.2,-0.46
0.13,-0.25,0.85,-2.18,-0.53,-0.99
0.15,-0.25,0.87,-3.36,-0.03,1.1
0.15,-0.25,0.88,-3.16,1.34,0.5
0.15,-0.26,0.88,-2.73,3.47,-0.2
0.15,-0.25,0.86,-2.09,4.95,-0.79
0.12,-0.24,0.87,-2.49,-0.32,0.75
0.13,-0.24,0.89,-2.41,0.98,1.45
0.15,-0.24,0.89,-2.9,3.3,1.25
0.15,-0.25,0.89,-3.16,6.63,0.92
0.13,-0.24,0.88,-0.87,-1.86,1.98
0.15,-0.24,0.89,-0.75,-4.29,1.74
0.15,-0.24,0.89,-0.34,-5.51,2.06
0.17,-0.25,0.89,0.31,-4.69,1.57
0.16,-0.25,0.87,-1.22,0.82,-2.98
0.15,-0.25,0.86,-0.55,0.15,-2.95
0.14,-0.25,0.87,-0.44,-0.92,-3.05
0.13,-0.24,0.86,-0.35,-1.05,-3.04
0.14,-0.24,0.87,-3.95,1.88,-2.41
0.15,-0.25,0.89,-4.0,1.54,-3.51
0.13,-0.25,0.89,-3.69,0.58,-4.02
0.13,-0.26,0.88,-2.93,-0.84,-4.35
0.11,-0.25,0.85,-1.85,1.71,-3.3
0.11,-0.25,0.85,-2.29,2.63,-2.96
0.11,-0.25,0.85,-2.18,2.75,-2.73
