acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.02,-0.2,0.84,-2.08,-2.35,0.73
-0.01,-0.2,0.84,-2.67,-3.48,0.73
-0.01,-0.2,0.84,-3.16,-3.88,1.18
-0.0,-0.2,0.84,-3.73,-3.36,1.11
-0.02,-0.22,0.86,-5.92,-4.0,0.55
-0.02,-0.23,0.87,-5.8,-3.83,0.82
-0.01,-0.23,0.88,-5.27,-3.44,1.25
-0.01,-0.23,0.88,-4.6,-2.98,1.11
-0.02,-0.21,0.88,-3.39,-0.76,-0.79
-0.01,-0.21,0.87,-4.02,-0.69,-0.99
-0.03,-0.21,0.88,-4.5,-1.07,-0.56
-0.01,-0.21,0.88,-4.03,-0.87,0.0
-0.01,-0.21,0.89,-2.34,-0.53,2.24
0.0,-0.22,0.88,-1.05,-0.12,1.85
-0.01,-0.21,0.88,-0.53,-0.14,0.7
-0.01,-0.21,0.88,-0.38,-0.29,0.12
-0.04,-0.21,0.88,-0.64,-0.73,0.96
-0.03,-0.21,0.88,-0.81,-0.87,1.04
-0.02,-0.22,0.87,-0.75,-1.02,0.98
-0.02,-0.21,0.86,-1.01,-1.08,0.5
-0.02,-0.21,0.87,-1.28,1.79,1.28
-0.03,-0.21,0.86,-1.39,2.38,1.53
-0.03,-0.21,0.86,-1.33,1.62,0.9
-0.03,-0.22,0.85,-2.12,0.99,0.92
-0.01,-0.23,0.88,-2.05,0.89,1.24
-0.02,-0.23,0.87,-1.5,0.61,1.3
-0.02,-0.22,0.88,-1.86,-0.44,0.73
-0.01,-0.22,0.87,-1.5,-0.82,0.75
0.01,-0.23,0.87,-1.97,-1.22,0.09
0.0,-0.23,0.88,-1.69,-1.39,0.0
0.01,-0.22,0.87,-2.02,-1.39,-0.67
0.02,-0.22,0.88,-1.71,-0.79,-1.07
-0.01,-0.21,0.87,-3.66,0.5,-2.78
-0.03,-0.22,0.87,-3.27,0.38,-2.85
-0.03,-0.22,0.88,-3.01,0.17,-2.7
-0.04,-0.22,0.88,-3.13,-0.32,-2.02
-0.02,-0.23,0.88,-0.75,-1.79,-0.72
-0.01,-0.22,0.88,-0.87,-2.44,-1.37
-0.01,-0.22,0.87,-0.9,-2.72,-1.66
-0.0,-0.21,0.86,-1.3,-1.6,-1.33
-0.02,-0.21,0.86,-3.94,-0.09,-0.12
-0.01,-0.22,0.87,-3.88,0.41,0.05
-0.0,-0.23,0.87,-3.42,0.7,-0.31
-0.01,-0.23,0.88,-2.9,0.81,-0.21
-0.01,-0.21,0.88,-1.51,-0.34,-2.03
-0.01,-0.22,0.88,-1.59,0.18,-1.39
-0.02,-0.22,0.88,-1.94,0.27,-0.98
-0.02,-0.22,0.88,-1.77,-0.29,-0.43
-0.01,-0.22,0.88,-2.2,-0.37,0.34
0.0,-0.22,0.88,-1.88,0.15,0.66
0.0,-0.22,0.88,-1.91,0.81,0.5
0.0,-0.22,0.87,-1.88,1.11,-0.35
-0.01,-0.22,0.88,-1.89,-1.53,-0.15
-0.0,-0.22,0.86,-1.89,-1.16,0.26
0.0,-0.22,0.87,-1.73,-0.58,0.38
0.0,-0.24,0.87,-1.59,-0.38,0.52
-0.01,-0.22,0.87,-1.22,-0.52,-1.18
-0.0,-0.22,0.86,-1.44,-0.17,-0.9
-0.01,-0.22,0.87,-1.71,0.32,-0.61
-0.02,-0.21,0.86,-1.85,0.24,-0.55
0.0,-0.23,0.86,-1.92,-0.7,-1.08
0.0,-0.21,0.86,-1.97,-0.99,-0.73
0.0,-0.22,0.87,-2.14,-0.56,-1.15
0.0,-0.21,0.87,-2.55,-0.75,-1.45
-0.03,-0.22,0.88,-2.75,1.19,-0.43
-0.03,-0.22,0.89,-2.7,0.56,-0.26
-0.01,-0.22,0.87,-2.72,0.17,-0.41
-0.02,-0.22,0.88,-2.78,0.69,0.81
-0.01,-0.23,0.88,-0.9,0.67,-0.03
-0.01,-0.23,0.89,-0.82,0.06,0.06
-0.0,-0.22,0.89,-1.25,-0.56,-0.38
-0.01,-0.22,0.88,-1.54,-0.92,-0.73
0.0,-0.22,0.88,-0.63,2.02,0.24
-0.01,-0.21,0.87,-0.66,1.54,-0.18
-0.01,-0.22,0.86,-0.69,0.43,-0.63
-0.01,-0.22,0.87,-0.63,-0.09,-0.47
-0.0,-0.23,0.87,-0.64,0.12,-0.02
-0.01,-0.22,0.87,-0.7,-0.21,-0.34
-0.01,-0.22,0.88,-0.89,-0.87,-0.55
-0.01,-0.22,0.86,-1.04,-1.36,-0.49
0.01,-0.22,0.87,-2.53,-1.86,-1.25
0.01,-0.21,0.85,-2.49,-0.89,-1.48
0.0,-0.22,0.87,-2.78,-0.38,-1.73
-0.01,-0.22,0.88,-2.34,-1.65,-2.18
-0.02,-0.21,0.87,-2.87,0.38,-0.5
-0.02,-0.22,0.88,-3.02,-0.73,-0.69
-0.02,-0.23,0.88,-3.07,-2.0,-1.1
-0.01,-0.23,0.88,-2.32,-2.24,-1.18
-0.0,-0.22,0.87,-1.05,-0.75,-0.7
-0.01,-0.21,0.87,-1.68,-0.93,-0.37
-0.01,-0.21,0.86,-1.85,-1.6,-0.17
-0.0,-0.21,0.86,-2.14,-0.95,0.12
-0.01,-0.21,0.87,-2.2,-1.5,-0.7
0.0,-0.21,0.87,-2.26,-2.53,-1.82
0.01,-0.21,0.86,-2.5,-2.7,-2.73
0.01,-0.21,0.86,-3.21,-3.05,-2.82
-0.0,-0.24,0.88,-1.89,0.23,-1.01
0.01,-0.23,0.88,-1.66,1.02,-0.64
-0.0,-0.23,0.88,-1.45,0.81,-1.02
-0.01,-0.23,0.88,-1.51,0.9,-0.6
-0.01,-0.22,0.87,-2.92,-1.05,-0.46
-0.01,-0.22,0.88,-2.89,-0.96,0.11
-0.01,-0.22,0.88,-2.47,-0.7,0.34
-0.01,-0.23,0.89,-1.98,-0.5,0.56
0.0,-0.22,0.89,-1.6,0.78,0.53
0.0,-0.22,0.89,-1.54,0.17,0.08
0.01,-0.22,0.88,-1.65,0.58,0.17
0.01,-0.22,0.87,-1.24,0.58,0.34
0.01,-0.22,0.88,-2.11,-0.72,-1.36
0.01,-0.23,0.87,-2.08,-0.73,-1.76
0.0,-0.23,0.86,-1.8,-1.01,-1.36
