acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.13,-0.27,0.85,-2.37,-1.57,-0.27
0.15,-0.28,0.86,-3.31,-2.09,0.2
0.15,-0.28,0.87,-3.66,-1.27,-0.14
0.16,-0.28,0.87,-3.11,-0.84,-0.11
0.15,-0.28,0.86,-0.81,-1.88,-0.23
0.16,-0.28,0.87,-1.18,-1.89,-0.4
0.16,-0.28,0.87,-1.21,-1.51,-0.41
0.16,-0.28,0.86,-0.99,-1.45,-0.72
0.14,-0.27,0.86,0.32,-0.5,-0.52
0.15,-0.28,0.86,-0.23,-2.03,-0.44
0.17,-0.28,0.85,-0.46,-0.58,-1.86
0.16,-0.28,0.86,0.05,-0.85,-2.37
0.15,-0.27,0.85,-0.09,1.31,-0.12
0.15,-0.27,0.85,-0.11,1.92,-0.09
0.15,-0.28,0.84,-0.46,1.27,-0.35
0.16,-0.28,0.84,-0.87,1.37,-1.02
0.15,-0.28,0.85,-1.57,-0.2,-1.19
0.15,-0.28,0.85,-1.6,-0.03,-1.69
0.15,-0.28,0.85,-1.79,-0.21,-1.45
0.15,-0.27,0.85,-1.68,-0.67,-1.21
0.14,-0.27,0.85,-2.09,1.71,0.06
0.15,-0.27,0.85,-2.43,2.41,0.31
0.14,-0.27,0.85,-2.61,2.49,0.27
0.15,-0.28,0.84,-2.58,2.06,0.38
0.14,-0.28,0.86,-2.52,-0.32,-0.75
0.14,-0.28,0.87,-2.64,0.0,-0.58
0.14,-0.28,0.87,-2.72,0.29,-0.02
0.14,-0.28,0.86,-2.46,0.96,0.37
0.13,-0.28,0.86,-1.83,1.47,0.75
0.14,-0.29,0.87,-1.77,1.44,0.61
0.14,-0.28,0.87,-1.33,1.13,0.56
0.13,-0.29,0.87,-1.01,1.25,0.89
0.14,-0.28,0.86,-0.27,1.28,1.24
0.15,-0.28,0.85,-0.21,1.53,0.98
0.16,-0.28,0.84,-0.56,2.34,0.58
0.16,-0.28,0.84,-0.67,2.17,0.9
0.16,-0.29,0.87,-1.85,1.69,-0.63
0.15,-0.29,0.86,-1.79,1.11,-0.9
0.15,-0.29,0.85,-1.56,0.9,-0.81
0.15,-0.29,0.87,-1.31,1.3,-0.76
0.15,-0.27,0.85,-1.3,2.03,0.18
0.15,-0.28,0.85,-1.44,2.44,-0.5
0.16,-0.28,0.85,-1.63,1.39,-0.6
0.15,-0.28,0.85,-2.17,0.69,-0.93
0.15,-0.28,0.85,-1.08,0.7,-1.37
0.15,-0.28,0.85,-1.37,1.05,-1.4
0.14,-0.28,0.85,-2.17,0.02,-1.25
0.15,-0.28,0.86,-3.13,-1.13,-1.13
0.13,-0.28,0.86,-1.56,-0.81,-2.08
0.15,-0.29,0.88,-1.31,-0.7,-1.66
0.13,-0.28,0.87,-1.39,-1.74,-1.13
0.14,-0.28,0.87,-1.53,-0.87,-1.37
0.13,-0.28,0.87,-0.38,0.23,-0.7
0.12,-0.27,0.86,-0.43,-0.17,-0.29
0.13,-0.28,0.86,-1.08,-1.27,-0.09
0.14,-0.27,0.85,-1.19,-0.49,-0.64
0.15,-0.27,0.84,-1.1,-0.34,-0.85
0.16,-0.27,0.85,-1.36,-0.29,-1.11
0.14,-0.27,0.84,-1.25,-0.64,-1.76
0.15,-0.28,0.85,-1.28,-1.24,-1.83
