acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.16,-0.15,0.88,-0.17,1.76,-2.58
0.15,-0.14,0.89,-0.23,1.68,-2.67
0.15,-0.14,0.88,-0.2,2.0,-2.29
0.14,-0.13,0.88,-0.23,2.72,-1.92
0.13,-0.14,0.87,-1.59,1.1,-0.14
0.13,-0.14,0.89,-1.6,0.81,-0.35
0.12,-0.15,0.88,-1.86,0.52,-0.63
0.13,-0.14,0.88,-1.88,-0.49,-0.95
0.11,-0.16,0.88,-3.86,-3.42,-2.38
0.12,-0.15,0.89,-4.53,-2.5,-2.93
0.13,-0.15,0.88,-4.87,-1.19,-3.22
0.12,-0.15,0.89,-4.69,1.47,-2.49
0.11,-0.15,0.87,-1.27,-0.2,2.2
0.12,-0.15,0.87,-1.28,-2.09,2.23
0.14,-0.15,0.88,-1.74,-2.92,1.39
0.14,-0.15,0.88,-2.06,-2.89,0.78
0.14,-0.15,0.88,-3.56,0.0,0.64
0.14,-0.16,0.88,-3.21,-0.11,1.07
0.14,-0.16,0.88,-2.85,0.75,0.93
0.14,-0.15,0.89,-1.89,1.59,0.81
0.13,-0.15,0.86,-1.48,-1.8,0.35
0.11,-0.15,0.87,-1.94,-4.02,0.44
0.12,-0.15,0.87,-1.95,-6.12,0.64
0.13,-0.14,0.86,-2.43,-7.16,0.47
0.17,-0.15,0.89,-5.02,2.09,-2.35
0.16,-0.16,0.89,-4.58,3.82,-3.85
0.14,-0.15,0.88,-4.43,3.68,-4.27
0.13,-0.15,0.89,-3.51,2.17,-3.97
0.11,-0.16,0.87,-2.21,-1.13,-2.38
0.1,-0.15,0.87,-2.75,-0.4,-1.15
0.11,-0.15,0.87,-3.13,-0.99,-1.08
0.11,-0.15,0.88,-3.5,-0.4,-1.24
0.15,-0.15,0.89,-1.27,-1.22,0.27
0.15,-0.16,0.89,-0.9,0.15,-0.75
0.15,-0.16,0.9,-0.2,0.7,-1.07
0.15,-0.16,0.88,0.15,2.17,-2.12
0.11,-0.16,0.85,-4.2,1.31,-1.88
0.11,-0.15,0.88,-4.53,1.39,-0.72
0.12,-0.15,0.87,-4.69,1.11,0.06
0.12,-0.15,0.88,-5.54,0.81,0.76
0.12,-0.17,0.89,0.34,-0.05,-1.44
0.11,-0.16,0.89,0.9,-1.66,-0.63
0.11,-0.16,0.88,1.54,-2.38,0.27
0.12,-0.15,0.88,1.13,-2.35,0.9
0.13,-0.15,0.88,-1.6,0.34,-0.6
0.13,-0.16,0.88,-1.73,0.81,-0.55
0.14,-0.15,0.87,-1.91,1.22,-0.05
0.14,-0.16,0.88,-2.49,1.76,0.09
0.13,-0.15,0.86,-1.53,-0.73,0.67
