acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.02,-0.3,0.89,0.32,1.15,-3.27
-0.02,-0.29,0.88,0.85,1.04,-3.65
-0.02,-0.27,0.86,0.93,1.37,-3.68
-0.03,-0.25,0.85,0.11,1.79,-3.39
-0.06,-0.25,0.85,-3.79,2.78,-0.64
-0.04,-0.26,0.84,-3.5,3.54,0.2
-0.04,-0.26,0.85,-3.27,2.55,-0.55
-0.03,-0.27,0.85,-2.89,1.8,-1.51
-0.04,-0.26,0.84,-1.97,1.36,-2.27
-0.04,-0.26,0.84,-1.5,1.59,-2.41
-0.05,-0.26,0.85,-1.57,1.86,-1.83
-0.06,-0.24,0.83,-1.91,1.8,-1.3
-0.04,-0.25,0.86,-5.94,-0.5,-0.06
-0.03,-0.25,0.86,-5.77,-0.03,-0.06
-0.04,-0.25,0.87,-5.85,0.37,-0.08
-0.04,-0.26,0.88,-5.25,-0.64,-1.4
-0.08,-0.26,0.86,-3.47,1.21,1.36
-0.08,-0.26,0.86,-3.6,0.64,2.4
-0.07,-0.26,0.86,-4.2,0.2,2.73
-0.07,-0.27,0.85,-4.34,-0.82,2.72
-0.03,-0.28,0.86,-2.92,-1.53,1.24
-0.03,-0.28,0.88,-2.84,-0.31,1.31
-0.03,-0.28,0.87,-2.82,-0.17,1.48
-0.05,-0.28,0.88,-2.72,-0.37,1.36
-0.05,-0.28,0.85,-1.48,-2.4,2.6
-0.04,-0.29,0.86,-1.54,-2.35,2.79
-0.03,-0.27,0.87,-1.94,-2.34,2.26
-0.02,-0.26,0.85,-1.98,-2.23,2.31
-0.03,-0.27,0.85,-4.09,-2.43,0.84
-0.02,-0.27,0.86,-4.89,-3.05,0.0
-0.01,-0.28,0.86,-4.92,-3.25,-0.37
0.01,-0.29,0.86,-4.05,-2.34,-0.66
0.0,-0.28,0.86,-3.01,-0.34,-1.45
-0.0,-0.27,0.85,-2.87,-0.03,-2.31
-0.02,-0.28,0.85,-3.07,-0.17,-2.38
-0.02,-0.27,0.85,-2.93,-0.26,-2.64
-0.06,-0.28,0.89,-2.35,0.17,-0.93
-0.05,-0.28,0.88,-2.44,0.73,-0.5
-0.05,-0.28,0.88,-2.35,0.79,-0.53
-0.05,-0.28,0.87,-2.2,0.64,-0.4
-0.04,-0.28,0.87,-0.95,-0.31,0.38
-0.05,-0.28,0.86,-0.79,-0.27,0.5
-0.05,-0.27,0.86,-0.47,-1.15,0.0
-0.05,-0.28,0.86,-1.05,-1.91,-0.5
-0.04,-0.28,0.87,-2.0,-3.27,-1.4
-0.02,-0.29,0.87,-1.82,-2.72,-1.31
-0.02,-0.29,0.87,-1.18,-2.15,-1.13
-0.02,-0.29,0.87,-0.46,-1.79,-1.08
-0.02,-0.27,0.85,0.11,-2.18,-0.52
-0.02,-0.28,0.85,0.09,-2.64,-1.22
-0.01,-0.28,0.86,0.43,-2.9,-1.65
-0.0,-0.29,0.86,1.16,-2.53,-1.77
-0.02,-0.26,0.85,1.45,-2.6,-2.24
-0.02,-0.26,0.84,0.73,-2.35,-2.44
-0.04,-0.25,0.84,0.06,-3.63,-2.99
-0.03,-0.25,0.83,-1.02,-3.28,-2.79
-0.01,-0.28,0.84,-1.56,-1.19,-0.29
-0.01,-0.28,0.86,-1.22,-0.14,-0.56
