acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.08,-0.32,0.87,-1.94,-18.73,-31.21
-0.13,-0.18,0.82,-0.11,-5.37,-9.28
-0.01,-0.29,0.85,9.02,-20.09,2.9
-0.02,-0.22,0.86,5.22,-8.26,1.91
0.03,-0.25,0.91,3.51,-6.23,-1.13
0.01,-0.25,0.9,5.02,-5.36,-1.08
0.02,-0.24,0.91,5.56,-3.69,-0.29
0.03,-0.24,0.9,5.33,-0.47,1.01
-0.0,-0.24,0.87,5.79,3.3,1.05
-0.0,-0.23,0.85,5.65,2.93,0.61
-0.01,-0.22,0.84,4.53,2.95,-0.4
0.0,-0.23,0.84,2.66,4.29,-1.85
-0.0,-0.23,0.86,0.26,4.52,-1.44
-0.01,-0.22,0.85,0.79,3.44,-1.28
-0.01,-0.23,0.86,0.44,3.86,-1.07
-0.01,-0.23,0.85,0.84,1.59,-0.75
0.0,-0.23,0.87,-3.21,-4.05,-0.12
0.01,-0.23,0.87,-3.54,-1.89,-0.55
0.0,-0.24,0.88,-3.69,1.08,-0.43
0.01,-0.24,0.88,-4.46,4.12,-0.67
-0.01,-0.21,0.84,-10.64,1.02,-1.71
-0.02,-0.25,0.88,-9.91,0.03,-0.89
0.0,-0.24,0.88,-11.07,3.36,-1.44
-0.02,-0.27,0.92,-8.5,1.88,-0.27
-0.04,-0.24,0.89,0.4,-2.76,3.15
-0.02,-0.25,0.88,1.3,-3.47,2.96
-0.01,-0.24,0.88,1.59,-5.1,3.15
-0.0,-0.23,0.87,0.32,-5.16,3.36
-0.0,-0.24,0.88,-0.14,-2.18,3.68
0.01,-0.24,0.87,1.3,-3.42,4.34
0.01,-0.23,0.86,2.24,-3.42,4.52
0.02,-0.23,0.86,2.34,-5.82,4.78
0.02,-0.23,0.85,-1.08,-4.0,3.05
0.01,-0.25,0.86,-1.05,-5.24,2.89
0.0,-0.24,0.87,-1.27,-6.38,3.16
0.0,-0.24,0.87,-0.93,-6.72,4.18
0.02,-0.25,0.87,-1.65,-3.05,1.92
0.01,-0.24,0.87,-0.81,-2.18,1.69
0.01,-0.24,0.86,-0.81,-2.06,1.27
0.01,-0.24,0.86,-1.39,-0.23,1.47
0.01,-0.24,0.86,-5.16,-1.73,6.87
-0.02,-0.24,0.88,-4.43,-6.55,8.23
0.02,-0.26,0.92,-0.64,-11.21,12.93
0.04,-0.24,0.86,-1.47,-29.98,7.5
0.04,-0.23,0.87,-3.53,-19.66,-4.37
0.03,-0.23,0.86,-3.94,-16.02,-4.05
0.04,-0.24,0.86,-4.35,-9.18,-2.37
0.04,-0.24,0.87,-3.18,-2.38,-0.41
0.03,-0.24,0.87,0.14,5.15,1.42
0.03,-0.23,0.88,-0.12,4.46,1.19
0.03,-0.24,0.88,-0.96,0.72,1.51
0.03,-0.24,0.87,-3.05,-2.93,0.29
0.03,-0.24,0.87,-7.59,-16.85,-3.65
0.06,-0.24,0.86,-7.68,-14.96,-4.95
0.03,-0.24,0.88,-7.18,-11.95,-5.57
0.04,-0.24,0.87,-5.94,-7.95,-4.08
0.05,-0.26,0.87,0.11,3.51,0.73
0.06,-0.25,0.87,0.11,3.42,0.49
0.04,-0.24,0.87,0.03,3.71,0.63
0.04,-0.24,0.87,0.18,3.48,0.96
