acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.25,-0.39,0.8,-1.57,0.6,-0.31
0.25,-0.38,0.8,-1.28,-0.12,-0.6
0.24,-0.39,0.8,-1.21,-0.49,-0.76
0.24,-0.39,0.8,-1.1,-1.77,-0.55
0.25,-0.38,0.78,-1.95,2.67,0.14
0.25,-0.38,0.8,-2.46,2.14,0.08
0.25,-0.38,0.8,-2.75,1.11,0.02
0.26,-0.38,0.8,-3.13,0.35,-0.49
0.25,-0.39,0.81,-2.43,0.09,-1.19
0.25,-0.39,0.81,-2.2,0.5,-1.18
0.24,-0.39,0.81,-2.18,0.95,-0.89
0.24,-0.39,0.81,-1.91,1.45,-0.56
0.25,-0.39,0.81,-1.91,-0.47,0.12
0.26,-0.39,0.79,-2.23,-0.85,-0.31
0.26,-0.39,0.8,-2.76,-0.67,-0.15
0.26,-0.39,0.81,-2.7,-0.23,-0.27
0.25,-0.39,0.81,-1.31,2.92,-1.59
0.24,-0.39,0.8,-2.23,2.47,-1.82
0.23,-0.39,0.8,-2.95,1.22,-1.91
0.23,-0.39,0.79,-3.6,0.06,-1.42
0.25,-0.4,0.82,-1.53,1.05,0.76
0.26,-0.39,0.82,-1.1,2.06,0.61
0.25,-0.39,0.8,-1.37,2.5,0.66
0.25,-0.39,0.81,-1.79,2.52,0.31
0.24,-0.39,0.81,-0.9,-1.15,-0.27
0.24,-0.39,0.81,-1.04,-0.7,-0.14
0.24,-0.4,0.81,-1.08,0.24,0.24
0.24,-0.39,0.82,-0.98,0.37,0.43
0.24,-0.39,0.81,0.55,-0.56,-0.03
0.24,-0.39,0.81,0.21,-0.64,0.14
0.24,-0.38,0.81,-0.15,-0.82,-0.02
0.24,-0.39,0.8,-0.66,-0.67,-0.12
0.24,-0.39,0.81,-0.34,-0.06,0.87
0.25,-0.39,0.79,0.29,0.37,0.7
0.24,-0.39,0.8,0.11,0.84,0.6
0.25,-0.39,0.79,0.08,0.73,0.61
0.24,-0.39,0.79,-1.47,-1.56,0.79
0.25,-0.39,0.79,-2.06,-1.01,0.93
0.26,-0.39,0.81,-1.86,-0.26,0.92
0.26,-0.39,0.81,-1.53,0.43,0.49
