acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.07,-0.22,0.89,-2.27,0.09,-0.61
-0.07,-0.24,0.88,-2.14,-0.18,-0.95
-0.07,-0.24,0.89,-1.44,-0.66,-1.28
-0.07,-0.24,0.88,-0.55,-0.69,-1.51
-0.07,-0.21,0.86,-0.79,-0.63,-1.11
-0.08,-0.21,0.87,-0.9,-0.35,-1.01
-0.07,-0.21,0.86,-0.61,0.41,-0.92
-0.07,-0.21,0.86,-0.55,1.53,0.21
-0.08,-0.21,0.86,-3.02,-0.27,-1.34
-0.09,-0.22,0.85,-3.33,-0.56,-0.75
-0.09,-0.22,0.87,-2.84,-1.48,-1.24
-0.09,-0.23,0.86,-2.35,-2.02,-1.47
-0.09,-0.21,0.86,-1.71,-0.05,-0.38
-0.08,-0.22,0.85,-1.68,-0.08,-0.12
-0.08,-0.23,0.87,-1.13,0.82,-0.21
-0.09,-0.22,0.86,-1.02,0.96,0.06
-0.07,-0.21,0.85,-1.88,0.6,-0.61
-0.07,-0.21,0.85,-2.11,-0.24,-0.81
-0.07,-0.21,0.86,-2.24,0.15,-0.69
-0.08,-0.2,0.86,-2.47,1.22,-0.29
-0.09,-0.22,0.86,-3.47,0.98,0.23
-0.09,-0.23,0.87,-2.85,0.47,0.18
-0.09,-0.23,0.88,-1.98,-0.23,-0.03
-0.08,-0.24,0.87,-1.05,-0.67,-0.76
-0.09,-0.21,0.88,-0.38,0.4,0.87
-0.09,-0.21,0.87,-0.38,0.31,0.95
-0.09,-0.2,0.88,-0.73,0.78,1.27
-0.09,-0.2,0.87,-1.27,0.81,1.39
-0.09,-0.21,0.86,-2.15,-2.34,1.16
-0.08,-0.22,0.87,-2.03,-3.19,1.34
-0.06,-0.22,0.86,-1.24,-2.98,1.5
-0.06,-0.22,0.87,-0.79,-1.65,1.36
-0.07,-0.2,0.86,-2.58,-0.89,0.75
-0.07,-0.21,0.84,-2.67,-1.04,0.6
-0.06,-0.21,0.86,-3.11,-0.56,1.05
-0.08,-0.22,0.86,-2.96,-1.33,0.6
-0.07,-0.23,0.88,-1.83,-1.27,-0.43
-0.06,-0.23,0.89,-1.16,-0.84,-0.63
-0.06,-0.23,0.88,-0.27,0.29,-0.52
-0.07,-0.23,0.88,0.44,0.7,0.17
-0.07,-0.22,0.88,2.47,1.13,1.39
-0.06,-0.22,0.87,2.79,1.53,1.28
-0.05,-0.2,0.87,2.78,2.11,1.01
-0.06,-0.2,0.87,2.03,2.61,0.24
-0.07,-0.21,0.86,0.85,2.92,0.46
-0.08,-0.21,0.87,0.6,2.79,0.18
-0.07,-0.21,0.86,0.24,2.23,0.18
-0.07,-0.21,0.85,0.11,2.52,-0.03
-0.09,-0.2,0.85,-2.05,0.32,-2.27
-0.1,-0.18,0.87,-3.48,0.9,-1.31
-0.1,-0.21,0.88,-3.92,-0.26,-1.13
-0.1,-0.21,0.86,-3.6,0.27,-0.31
-0.06,-0.22,0.86,-2.24,-1.34,-0.66
-0.05,-0.21,0.87,-2.38,-0.18,-0.52
-0.05,-0.21,0.87,-2.35,0.61,-0.63
-0.06,-0.2,0.87,-2.64,0.66,-0.87
-0.09,-0.21,0.86,-2.92,0.76,-1.27
-0.09,-0.21,0.86,-2.82,0.81,-1.15
-0.09,-0.21,0.85,-2.69,0.84,-1.16
-0.09,-0.21,0.87,-2.93,0.66,-1.24
-0.11,-0.21,0.88,-2.31,0.32,-1.89
-0.11,-0.21,0.87,-2.55,0.84,-1.37
-0.12,-0.22,0.87,-2.4,1.22,-0.26
-0.13,-0.22,0.88,-2.32,1.16,0.55
-0.08,-0.22,0.87,-2.14,-3.22,1.65
-0.07,-0.22,0.87,-1.69,-2.72,1.28
-0.07,-0.22,0.88,-1.71,-2.12,1.28
-0.06,-0.21,0.87,-1.8,-2.29,1.15
-0.08,-0.23,0.88,-0.56,0.37,-0.2
-0.08,-0.22,0.87,-0.46,0.79,-0.2
-0.08,-0.23,0.89,-0.03,0.82,0.23
-0.08,-0.21,0.87,-0.24,1.56,1.3
-0.08,-0.2,0.86,-2.72,-0.96,-0.2
-0.08,-0.2,0.85,-3.18,-2.27,-0.75
-0.09,-0.2,0.84,-3.66,-2.21,-0.58
-0.08,-0.21,0.85,-4.52,-2.41,-0.96
-0.06,-0.24,0.88,-2.5,-0.76,-1.15
-0.06,-0.23,0.88,-2.05,-0.12,-1.15
-0.06,-0.24,0.88,-1.25,0.27,-1.71
-0.07,-0.23,0.88,0.17,1.3,-1.6
-0.08,-0.23,0.86,-2.14,-2.9,-0.12
-0.08,-0.23,0.86,-1.92,-2.66,0.58
-0.07,-0.22,0.88,-1.51,-1.54,1.62
-0.06,-0.22,0.87,-0.9,-0.41,2.09
-0.09,-0.22,0.87,-1.44,-0.72,0.47
-0.09,-0.22,0.88,-1.3,-0.72,0.67
-0.08,-0.23,0.87,-0.37,-0.32,1.42
-0.08,-0.23,0.88,-0.08,0.26,1.62
-0.09,-0.21,0.86,-0.06,0.64,-0.15
-0.1,-0.2,0.86,-0.17,0.14,-0.56
-0.09,-0.21,0.86,-0.79,-0.63,-1.15
-0.1,-0.21,0.87,-1.07,-1.01,-0.78
-0.08,-0.21,0.87,-0.06,-0.75,1.62
-0.08,-0.2,0.87,-0.18,-0.98,1.05
-0.07,-0.2,0.88,-0.41,-1.16,0.73
-0.07,-0.2,0.87,-0.29,-0.89,0.44
-0.08,-0.2,0.86,-0.93,-0.87,0.08
-0.08,-0.2,0.86,-1.42,-0.41,0.23
-0.09,-0.21,0.86,-1.54,-0.32,0.75
-0.09,-0.21,0.86,-1.71,-0.67,0.84
-0.08,-0.21,0.86,-0.6,-1.04,0.47
-0.07,-0.21,0.86,-0.93,-0.55,1.05
-0.07,-0.21,0.85,-1.31,0.26,1.15
-0.07,-0.21,0.86,-1.24,0.75,1.11
-0.07,-0.2,0.86,-3.51,-3.24,-0.49
-0.06,-0.21,0.86,-3.39,-3.4,-0.55
-0.06,-0.2,0.86,-3.44,-3.07,-1.11
-0.06,-0.2,0.85,-3.59,-2.35,-1.16
-0.07,-0.22,0.87,-2.31,-1.5,1.19
-0.07,-0.22,0.88,-1.77,-0.35,1.62
-0.07,-0.22,0.89,-1.69,0.6,1.65
-0.07,-0.22,0.87,-1.92,0.76,1.8
-0.06,-0.21,0.87,-2.02,0.02,-1.01
-0.07,-0.21,0.87,-2.2,0.44,-0.69
-0.07,-0.21,0.88,-2.34,0.61,-0.84
-0.07,-0.21,0.88,-2.5,0.6,-0.7
-0.07,-0.22,0.88,-0.75,-1.27,-0.73
-0.07,-0.22,0.87,-0.58,-0.72,-0.64
-0.06,-0.21,0.86,-0.38,0.06,-0.7
-0.06,-0.2,0.85,-0.98,0.92,-0.56
-0.07,-0.2,0.87,-1.83,0.72,0.6
-0.08,-0.21,0.87,-2.05,0.53,0.08
-0.08,-0.21,0.86,-2.37,0.11,0.32
-0.07,-0.21,0.88,-2.37,-0.21,0.08
-0.07,-0.22,0.88,-2.69,-0.63,-1.57
-0.08,-0.22,0.87,-2.05,0.67,-0.7
-0.08,-0.22,0.88,-1.27,2.12,0.38
-0.08,-0.22,0.88,-0.98,2.96,0.55
-0.06,-0.21,0.87,-0.73,0.09,-1.08
-0.07,-0.21,0.87,-1.05,-0.73,-1.85
-0.07,-0.21,0.86,-1.34,-1.39,-1.88
-0.08,-0.2,0.87,-1.62,-1.1,-1.91
-0.06,-0.22,0.88,-2.02,-1.07,-0.53
-0.05,-0.22,0.87,-1.13,-0.37,-0.55
-0.05,-0.22,0.87,-0.29,0.2,-0.81
-0.04,-0.21,0.86,0.08,1.27,-1.08
-0.08,-0.23,0.86,-3.63,1.39,-1.56
-0.1,-0.23,0.87,-3.34,0.73,-1.1
-0.09,-0.23,0.87,-2.95,0.78,-0.58
-0.09,-0.24,0.88,-2.24,-0.18,-0.7
-0.08,-0.2,0.84,-1.56,-1.66,-1.82
-0.09,-0.2,0.87,-2.18,-1.13,-1.33
-0.08,-0.21,0.86,-2.76,-0.46,-0.64
-0.08,-0.21,0.85,-2.4,0.7,-0.2
-0.09,-0.21,0.87,-1.51,-1.47,-1.28
-0.09,-0.21,0.86,-1.77,-1.69,-1.13
-0.09,-0.2,0.87,-2.03,-1.59,-0.7
-0.09,-0.2,0.87,-1.95,-1.88,-0.15
-0.06,-0.22,0.88,-2.06,-0.17,1.16
-0.06,-0.22,0.87,-2.11,-0.12,0.56
-0.07,-0.22,0.88,-1.57,-0.53,0.34
-0.06,-0.22,0.86,-1.37,-0.64,-0.35
-0.08,-0.21,0.89,-1.66,-0.35,0.43
-0.07,-0.22,0.88,-1.71,-0.29,0.4
-0.07,-0.22,0.88,-0.99,-0.11,0.4
-0.07,-0.23,0.88,-0.64,-0.08,0.47
-0.1,-0.21,0.86,-1.73,-1.21,0.2
-0.08,-0.21,0.86,-1.5,-1.31,0.67
-0.09,-0.22,0.88,-1.39,-1.18,1.21
-0.07,-0.23,0.88,-0.81,-0.73,1.31
-0.07,-0.22,0.87,-0.82,-1.34,1.25
-0.07,-0.21,0.86,-0.84,-1.28,1.48
-0.07,-0.22,0.85,-0.35,-1.63,1.15
-0.06,-0.21,0.87,-0.11,-1.76,0.67
-0.06,-0.2,0.85,-2.76,1.65,-0.47
-0.07,-0.21,0.85,-3.33,1.5,0.03
-0.08,-0.2,0.85,-3.74,1.04,0.23
-0.09,-0.21,0.86,-4.08,0.14,0.0
-0.08,-0.21,0.86,-2.18,-1.31,0.66
-0.08,-0.2,0.86,-2.96,-2.0,0.95
-0.07,-0.21,0.85,-3.07,-2.34,0.05
-0.07,-0.21,0.87,-3.27,-2.12,0.24
-0.05,-0.22,0.87,-1.65,0.14,-0.2
-0.05,-0.22,0.88,-1.3,0.61,-0.23
-0.06,-0.22,0.88,-1.08,1.02,-0.63
-0.06,-0.22,0.87,-1.11,1.08,-0.5
-0.06,-0.23,0.89,-1.31,0.6,-1.31
-0.07,-0.23,0.89,-0.38,1.08,-1.11
-0.08,-0.23,0.87,-0.15,0.76,-1.1
-0.08,-0.21,0.88,-0.34,0.58,-0.9
-0.09,-0.21,0.86,-2.92,0.32,0.27
-0.1,-0.22,0.87,-3.28,-0.92,0.61
-0.08,-0.22,0.88,-2.6,-1.47,0.75
-0.08,-0.23,0.88,-1.76,-2.47,0.32
-0.08,-0.21,0.87,0.56,0.92,-0.43
-0.08,-0.2,0.85,0.24,0.92,-0.52
-0.1,-0.19,0.85,-0.14,0.49,-0.27
-0.09,-0.19,0.85,-0.87,0.99,0.89
-0.07,-0.22,0.87,-0.52,0.46,1.13
-0.06,-0.22,0.86,-0.53,0.05,0.78
-0.07,-0.2,0.86,-0.52,-0.49,-0.02
-0.07,-0.21,0.85,-0.67,-0.6,-0.43
-0.07,-0.21,0.88,-2.9,0.05,0.52
-0.05,-0.21,0.86,-2.82,0.53,0.53
-0.05,-0.22,0.86,-2.61,0.43,-0.05
-0.04,-0.22,0.88,-2.18,0.41,-0.5
-0.01,-0.22,0.87,-1.1,1.83,-3.37
-0.01,-0.22,0.87,-0.6,2.93,-2.96
-0.0,-0.22,0.87,-0.52,3.53,-2.87
0.0,-0.22,0.87,-0.35,3.86,-3.51
