acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.28,-0.34,0.81,-0.43,1.21,-0.29
0.27,-0.35,0.8,-0.58,0.81,-0.03
0.27,-0.35,0.81,-1.1,0.31,-0.02
0.27,-0.35,0.8,-0.87,0.08,-0.14
0.27,-0.35,0.82,-0.17,1.07,0.81
0.27,-0.35,0.81,-0.56,1.4,0.63
0.28,-0.35,0.8,-1.11,1.51,0.6
0.28,-0.34,0.81,-1.54,1.22,0.21
0.27,-0.34,0.8,-2.75,-0.96,0.24
0.27,-0.35,0.81,-2.85,-1.13,0.14
0.26,-0.34,0.82,-3.42,-1.31,0.27
0.28,-0.35,0.81,-3.54,-1.51,0.38
0.27,-0.35,0.82,-1.54,0.53,0.55
0.27,-0.35,0.82,-1.28,1.05,0.38
0.27,-0.36,0.83,-0.7,1.62,0.23
0.27,-0.36,0.82,-0.43,1.18,0.17
0.26,-0.34,0.8,-1.22,1.98,0.5
0.26,-0.34,0.79,-1.74,1.63,0.55
0.25,-0.34,0.79,-2.41,0.63,0.63
0.25,-0.35,0.8,-3.04,-0.29,0.7
0.27,-0.35,0.82,-2.66,-1.44,0.18
0.27,-0.35,0.82,-2.6,-0.84,0.05
0.26,-0.36,0.82,-2.55,-0.56,0.26
0.26,-0.35,0.82,-2.18,-0.58,0.31
0.27,-0.36,0.83,-2.12,-0.67,1.76
0.27,-0.36,0.83,-2.0,-0.69,1.45
0.27,-0.36,0.82,-1.53,-0.95,0.96
0.28,-0.36,0.82,-1.8,-1.07,0.66
0.28,-0.35,0.82,-2.26,0.7,-0.11
0.28,-0.36,0.83,-2.06,0.98,-0.02
0.28,-0.36,0.82,-1.65,1.3,-0.08
0.27,-0.36,0.83,-0.84,1.34,-0.32
0.26,-0.34,0.81,-1.21,0.37,0.44
0.26,-0.35,0.8,-1.74,-0.09,0.9
0.26,-0.35,0.8,-1.8,-0.35,1.22
0.26,-0.35,0.82,-1.77,-0.4,1.42
0.27,-0.34,0.8,-0.99,-0.61,-0.11
0.27,-0.35,0.81,-2.0,-0.7,0.18
0.27,-0.36,0.81,-2.56,-0.6,0.35
0.28,-0.36,0.82,-2.2,-0.9,0.64
0.28,-0.35,0.82,-1.85,-0.61,-0.41
0.28,-0.36,0.82,-1.79,-0.53,-0.49
0.28,-0.35,0.82,-1.5,-0.96,-0.53
0.29,-0.36,0.81,-1.33,-0.46,-0.61
0.27,-0.35,0.8,-0.52,-0.14,-1.01
0.27,-0.35,0.81,-0.96,-0.55,-1.28
0.26,-0.35,0.8,-1.85,-0.32,-1.24
0.26,-0.35,0.81,-2.05,-0.67,-0.93
0.28,-0.35,0.81,-2.05,-0.14,-0.34
0.29,-0.35,0.82,-1.91,0.09,-0.49
0.29,-0.35,0.81,-1.65,0.84,-1.02
0.29,-0.35,0.82,-1.45,1.28,-1.28
0.25,-0.35,0.79,-1.31,1.04,-1.89
0.24,-0.34,0.8,-2.18,0.87,-1.4
0.24,-0.35,0.8,-2.66,0.41,-0.78
0.24,-0.35,0.81,-2.75,0.17,-0.32
0.26,-0.36,0.81,-1.24,1.19,0.98
0.27,-0.35,0.82,-1.21,1.25,1.25
0.27,-0.35,0.82,-1.22,1.3,1.39
0.26,-0.34,0.81,-1.21,1.51,1.27
0.28,-0.35,0.8,-1.98,-0.72,0.34
0.28,-0.35,0.8,-2.31,-0.08,0.43
0.28,-0.36,0.82,-1.95,0.34,0.29
0.29,-0.35,0.82,-1.89,0.6,0.27
0.26,-0.35,0.81,-2.2,0.9,-0.08
0.26,-0.35,0.81,-2.52,0.2,-0.02
0.26,-0.35,0.81,-2.73,0.03,0.4
0.27,-0.36,0.81,-3.22,-0.21,0.58
0.28,-0.37,0.83,-1.13,-0.31,0.06
0.28,-0.36,0.82,-0.38,0.2,-0.26
0.27,-0.36,0.82,-0.15,0.73,-0.38
0.27,-0.35,0.82,-0.09,1.97,-0.18
0.27,-0.34,0.82,-0.21,3.3,-0.49
0.27,-0.35,0.81,-0.29,2.87,-0.75
0.27,-0.34,0.81,-0.52,2.35,-0.95
0.26,-0.34,0.8,-0.82,1.54,-1.19
0.25,-0.34,0.8,-3.19,-0.41,0.35
0.26,-0.35,0.81,-3.48,-0.67,0.49
0.26,-0.36,0.81,-3.34,-0.58,0.63
0.26,-0.35,0.82,-2.95,-0.89,0.66
0.27,-0.35,0.82,-1.74,-0.08,0.0
0.26,-0.35,0.82,-1.79,0.31,0.21
0.27,-0.35,0.83,-1.68,0.73,0.32
0.26,-0.35,0.81,-1.37,0.76,0.43
0.26,-0.35,0.81,-1.31,1.31,0.09
0.24,-0.35,0.81,-1.31,1.07,0.84
0.25,-0.35,0.8,-1.82,1.28,1.13
0.25,-0.36,0.8,-2.6,0.98,1.36
