acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.12,-0.29,0.84,-2.31,2.72,-0.38
0.11,-0.29,0.85,-2.12,2.72,0.03
0.11,-0.29,0.86,-2.5,2.5,0.41
0.11,-0.28,0.85,-2.44,2.99,0.95
0.12,-0.28,0.85,-3.07,0.18,2.4
0.12,-0.28,0.83,-3.16,-0.92,2.38
0.12,-0.28,0.85,-3.42,-1.79,2.27
0.13,-0.28,0.85,-2.82,-3.05,1.69
0.15,-0.27,0.87,-0.03,-3.19,-1.31
0.14,-0.27,0.86,-0.55,-1.89,-0.56
0.14,-0.27,0.85,-0.75,-1.27,-0.27
0.14,-0.27,0.85,-1.34,0.24,-0.43
0.13,-0.28,0.87,-2.12,-0.21,0.7
0.14,-0.28,0.87,-1.89,-0.5,0.81
0.14,-0.28,0.87,-2.0,-0.32,0.84
0.15,-0.28,0.88,-1.04,1.16,0.81
0.13,-0.28,0.87,2.26,0.6,-0.84
0.13,-0.27,0.85,1.76,1.08,-0.63
0.13,-0.27,0.86,1.02,1.13,-0.72
0.13,-0.26,0.85,0.27,1.98,-0.34
0.12,-0.28,0.85,-0.6,6.02,1.39
0.12,-0.28,0.84,-0.4,5.39,1.77
0.12,-0.28,0.86,-0.44,4.0,1.77
0.13,-0.28,0.86,-0.37,4.69,1.76
0.13,-0.27,0.84,-0.61,0.82,-0.24
0.13,-0.28,0.85,-1.48,-0.89,-0.69
0.14,-0.27,0.86,-1.91,-1.45,-1.02
0.14,-0.27,0.85,-2.03,-0.46,-0.9
0.13,-0.28,0.86,-0.46,0.67,-1.54
0.12,-0.28,0.86,-0.89,0.7,-1.27
0.12,-0.28,0.85,-1.19,0.72,-0.75
0.12,-0.28,0.85,-1.77,0.78,-0.47
0.13,-0.27,0.86,-1.73,-0.98,0.27
0.14,-0.27,0.87,-1.44,-0.75,0.03
0.14,-0.28,0.87,-1.01,-0.09,0.11
0.14,-0.27,0.86,-0.76,0.56,-0.24
0.14,-0.27,0.85,-1.51,0.81,-1.04
0.14,-0.27,0.86,-1.92,0.84,-0.93
0.12,-0.27,0.85,-2.05,0.67,-1.07
0.14,-0.27,0.86,-2.12,0.76,-1.36
0.12,-0.28,0.87,-0.49,0.75,-1.66
0.12,-0.29,0.86,-0.44,1.66,-1.33
0.12,-0.28,0.85,-0.21,1.76,-1.28
0.11,-0.28,0.84,-0.21,1.11,-1.42
0.11,-0.28,0.86,-2.14,-0.56,0.31
0.12,-0.28,0.87,-1.66,-0.66,0.35
0.13,-0.28,0.87,-1.44,-0.35,0.43
0.12,-0.27,0.87,-1.36,-0.4,0.46
0.12,-0.28,0.85,-1.95,-0.32,0.55
0.12,-0.28,0.87,-2.08,-1.3,0.12
0.13,-0.28,0.87,-1.79,-1.18,0.14
0.14,-0.28,0.87,-1.28,-0.11,0.08
0.12,-0.28,0.86,-2.26,1.15,0.17
0.12,-0.28,0.85,-2.35,0.85,-0.08
0.12,-0.28,0.87,-2.23,0.73,-0.27
0.12,-0.28,0.86,-1.91,0.87,-0.06
0.12,-0.28,0.87,-2.55,0.5,0.09
0.12,-0.28,0.86,-2.17,0.26,0.29
0.12,-0.28,0.85,-1.89,0.0,0.47
0.11,-0.28,0.86,-1.63,-0.08,0.96
0.13,-0.28,0.86,-2.18,0.08,1.83
0.12,-0.28,0.85,-2.44,0.34,2.08
0.12,-0.27,0.86,-2.56,0.05,1.95
0.12,-0.27,0.86,-2.95,-0.18,2.31
0.15,-0.28,0.88,-1.1,-0.64,1.01
0.15,-0.28,0.88,-0.99,0.61,0.66
0.14,-0.27,0.88,-0.73,0.61,0.47
0.14,-0.28,0.88,-0.55,0.53,0.15
0.12,-0.27,0.86,-1.45,-0.35,0.89
0.12,-0.28,0.85,-1.25,-0.32,1.13
0.13,-0.28,0.87,-1.24,-0.87,1.02
0.14,-0.28,0.86,-0.64,-0.66,0.73
0.13,-0.27,0.86,-1.57,2.14,0.09
0.14,-0.28,0.85,-1.88,2.05,0.09
0.14,-0.28,0.87,-1.59,2.24,-0.14
0.14,-0.28,0.87,-1.27,2.38,-0.26
0.12,-0.27,0.86,-1.19,-0.87,-0.78
0.13,-0.27,0.86,-0.76,-0.87,-0.75
0.13,-0.28,0.86,-0.75,-0.7,-0.49
0.12,-0.28,0.85,-0.93,-1.73,-0.84
0.13,-0.27,0.86,-1.4,-0.49,-0.17
0.13,-0.28,0.86,-1.25,-0.34,-0.24
0.14,-0.28,0.87,-1.19,-0.03,-0.38
0.12,-0.28,0.87,-1.15,-0.55,-0.6
0.13,-0.27,0.84,-2.38,-0.14,-0.17
0.14,-0.27,0.85,-2.38,0.47,-0.29
0.14,-0.27,0.85,-2.06,0.56,-0.24
0.13,-0.28,0.85,-2.03,0.32,-0.61
0.12,-0.28,0.85,-1.74,0.4,-1.54
0.13,-0.26,0.85,-1.82,0.87,-1.47
0.12,-0.27,0.85,-2.29,1.48,-1.31
0.12,-0.27,0.85,-2.55,1.47,-1.13
0.12,-0.27,0.86,-1.54,0.52,-0.95
0.11,-0.27,0.85,-1.97,0.78,-0.89
0.12,-0.28,0.86,-2.5,-0.02,-0.92
0.12,-0.27,0.86,-2.14,-1.1,-0.85
0.12,-0.27,0.87,-1.51,0.21,0.09
0.12,-0.28,0.86,-1.77,0.49,0.44
0.11,-0.28,0.85,-1.62,0.44,0.55
0.11,-0.28,0.86,-2.08,-0.98,0.73
0.12,-0.27,0.86,0.27,0.32,0.37
0.12,-0.27,0.85,-0.24,0.47,0.2
0.13,-0.28,0.84,-0.64,2.14,0.56
0.12,-0.27,0.84,-1.21,2.95,0.73
0.12,-0.27,0.84,-0.66,1.11,0.99
0.11,-0.27,0.84,-1.1,0.31,0.81
0.12,-0.27,0.84,-1.33,-1.02,0.87
0.13,-0.27,0.85,-1.44,-0.9,0.79
0.13,-0.27,0.86,-1.16,-0.02,0.64
0.14,-0.27,0.86,-0.98,0.23,0.06
0.14,-0.28,0.86,-0.9,1.16,0.02
0.14,-0.28,0.85,-1.15,1.42,-0.14
0.12,-0.28,0.85,-3.71,1.1,-0.27
0.12,-0.27,0.86,-4.06,-0.06,-0.35
0.12,-0.27,0.87,-3.95,-0.31,-0.34
0.12,-0.28,0.87,-3.59,-0.18,-0.31
0.13,-0.28,0.86,-1.56,-0.18,0.21
0.12,-0.28,0.86,-1.73,0.5,0.5
0.12,-0.28,0.85,-1.83,0.6,0.79
0.12,-0.27,0.86,-1.82,-0.09,0.92
0.13,-0.28,0.85,-2.14,0.0,0.69
0.13,-0.28,0.87,-2.29,-0.12,0.47
0.13,-0.28,0.86,-1.97,0.67,0.63
0.13,-0.28,0.87,-2.29,-0.06,0.12
0.12,-0.28,0.86,-1.97,0.82,-0.26
0.13,-0.28,0.86,-1.86,1.24,-0.41
0.13,-0.27,0.86,-2.0,1.3,-0.35
0.11,-0.28,0.86,-1.82,0.56,-0.34
0.12,-0.28,0.87,-1.54,-0.84,-0.12
0.12,-0.28,0.87,-1.16,-0.46,0.09
0.14,-0.28,0.86,-0.89,-0.11,0.0
0.13,-0.28,0.86,-0.63,0.08,-0.2
0.12,-0.28,0.85,-2.58,0.66,0.12
0.12,-0.27,0.86,-2.76,0.11,0.11
0.12,-0.28,0.87,-3.13,-0.41,0.14
0.12,-0.27,0.88,-2.98,-0.2,0.11
0.12,-0.28,0.87,-0.24,1.57,-0.15
0.12,-0.28,0.85,-0.29,1.62,-0.37
0.11,-0.28,0.84,-0.34,1.48,0.09
0.11,-0.27,0.86,-0.75,0.66,0.29
0.13,-0.28,0.87,-1.19,0.06,0.23
0.13,-0.28,0.88,-0.93,-0.47,0.05
0.13,-0.28,0.87,-0.81,-0.17,-0.37
0.13,-0.29,0.87,-0.55,-0.32,-0.26
0.12,-0.27,0.86,-1.3,-1.71,0.76
0.13,-0.28,0.86,-1.3,-1.4,1.05
0.14,-0.27,0.85,-1.65,-1.04,0.93
0.14,-0.28,0.86,-1.37,0.0,0.63
