acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.02,-0.32,0.84,-1.31,0.95,0.31
0.02,-0.32,0.84,-1.79,0.96,0.06
0.02,-0.33,0.86,-1.66,0.24,-0.06
0.03,-0.32,0.85,-1.16,-0.24,-0.34
0.03,-0.32,0.84,-0.5,0.7,-1.13
0.03,-0.32,0.84,-0.72,1.18,-1.3
0.02,-0.32,0.85,-0.92,1.34,-1.47
0.02,-0.32,0.84,-0.85,1.36,-1.56
0.03,-0.32,0.85,-1.24,0.2,-1.51
0.02,-0.32,0.85,-1.36,0.15,-1.62
0.02,-0.33,0.85,-1.48,0.55,-1.45
0.02,-0.32,0.85,-1.13,0.63,-1.18
0.01,-0.32,0.85,0.24,0.58,-1.05
0.02,-0.32,0.84,0.03,0.32,-0.84
0.02,-0.32,0.84,-0.24,0.0,-1.01
0.02,-0.32,0.83,-1.1,-0.11,-1.01
0.01,-0.32,0.85,-1.62,-0.49,-1.79
0.01,-0.32,0.85,-1.18,-0.87,-2.03
0.01,-0.32,0.83,-1.24,-1.1,-1.92
0.01,-0.32,0.84,-0.81,-1.3,-1.91
0.01,-0.31,0.85,-2.24,0.41,-0.61
0.01,-0.32,0.85,-1.94,0.7,-0.38
0.01,-0.32,0.86,-1.39,0.79,-0.27
0.0,-0.32,0.86,-0.93,0.32,-0.18
0.01,-0.31,0.84,-0.53,-0.5,-0.53
0.0,-0.31,0.84,-0.96,-0.72,-0.47
0.0,-0.32,0.84,-1.22,-0.66,-0.43
0.01,-0.31,0.85,-1.37,-0.9,-0.17
0.02,-0.32,0.86,-0.17,-0.08,0.81
0.01,-0.32,0.86,0.32,-0.49,0.61
0.02,-0.31,0.85,0.37,-0.64,0.61
0.02,-0.32,0.85,-0.05,-0.87,0.84
0.02,-0.32,0.84,-0.29,1.34,0.72
0.03,-0.32,0.83,0.0,1.51,0.56
0.02,-0.31,0.84,0.0,1.44,0.61
0.01,-0.32,0.83,-0.03,1.8,0.7
0.02,-0.32,0.84,-2.52,-1.05,-0.26
0.03,-0.31,0.85,-2.34,-0.92,-0.5
0.02,-0.31,0.85,-1.77,-0.76,-0.23
0.03,-0.31,0.84,-1.51,-0.63,0.05
0.02,-0.31,0.83,-1.79,0.29,-0.89
0.02,-0.31,0.83,-1.76,-0.08,-0.84
0.02,-0.31,0.84,-1.83,-0.73,-0.99
0.02,-0.31,0.85,-1.79,-0.72,-1.19
0.02,-0.32,0.85,-1.89,-1.25,-0.81
0.01,-0.32,0.86,-1.25,-1.01,-0.6
0.02,-0.32,0.87,-0.73,-0.76,-0.47
0.01,-0.32,0.86,-0.43,-0.4,-0.53
0.01,-0.31,0.84,-2.9,0.02,0.15
0.02,-0.32,0.84,-2.82,-0.06,0.23
0.02,-0.32,0.86,-2.46,-0.24,0.38
0.02,-0.31,0.86,-1.8,-0.46,0.52
0.03,-0.31,0.84,-0.58,0.6,-0.49
0.02,-0.31,0.83,-1.04,0.78,-0.56
0.02,-0.31,0.83,-1.79,0.72,-0.49
0.01,-0.3,0.83,-2.21,0.03,-0.78
0.02,-0.32,0.85,-2.75,-0.21,-0.17
0.02,-0.32,0.86,-2.34,-0.08,-0.17
0.01,-0.33,0.85,-1.69,0.05,-0.11
0.01,-0.32,0.86,-1.59,-0.38,0.11
0.01,-0.32,0.87,-0.64,-0.55,0.49
0.02,-0.32,0.86,-0.12,-0.06,0.72
0.03,-0.32,0.85,0.67,0.41,0.41
0.02,-0.32,0.86,0.76,0.78,0.4
0.02,-0.31,0.83,-1.21,0.34,0.64
0.02,-0.31,0.83,-1.45,0.05,0.76
0.02,-0.31,0.84,-2.14,-0.35,0.87
0.01,-0.31,0.84,-2.79,-1.05,0.6
0.03,-0.32,0.87,-1.05,-0.69,0.58
0.02,-0.32,0.86,-0.53,-0.69,0.43
0.02,-0.31,0.85,-0.66,-0.26,0.52
0.02,-0.32,0.85,-0.92,0.03,0.96
0.02,-0.31,0.84,-1.53,-1.27,0.78
0.02,-0.32,0.84,-2.08,-1.51,0.76
0.03,-0.32,0.85,-2.34,-1.47,0.76
0.03,-0.32,0.85,-2.14,-1.24,0.43
0.02,-0.31,0.85,-1.83,-1.89,0.6
0.03,-0.32,0.84,-2.6,-1.6,0.66
0.03,-0.31,0.86,-2.89,-1.53,0.41
0.04,-0.32,0.86,-2.43,-0.6,0.21
0.02,-0.32,0.85,0.11,-0.05,0.15
0.02,-0.32,0.85,0.26,0.21,0.31
0.02,-0.32,0.84,0.5,0.63,0.18
0.03,-0.31,0.84,0.23,0.84,0.4
0.02,-0.31,0.86,-1.74,-1.62,0.38
0.03,-0.31,0.86,-1.4,-1.3,0.41
0.03,-0.32,0.85,-1.33,-1.02,0.14
0.03,-0.31,0.85,-1.18,-0.82,0.09
0.02,-0.31,0.85,-0.12,-0.89,-0.12
0.02,-0.32,0.85,-0.31,-0.29,0.02
0.03,-0.31,0.85,-0.31,0.18,-0.08
0.03,-0.31,0.84,-0.63,0.64,-0.14
0.03,-0.31,0.84,-2.87,-0.99,-0.49
0.03,-0.32,0.84,-2.96,-1.27,-0.37
0.02,-0.31,0.85,-2.27,-1.25,-0.29
0.03,-0.32,0.86,-1.63,-1.25,-0.29
0.03,-0.31,0.84,-1.02,0.49,-0.64
0.02,-0.31,0.84,-1.31,-0.18,-0.63
0.02,-0.31,0.85,-1.47,-0.7,-0.29
0.03,-0.32,0.85,-1.5,-0.64,-0.18
0.02,-0.31,0.83,-1.89,1.3,-0.21
0.01,-0.3,0.81,-2.66,0.82,-0.08
0.02,-0.31,0.83,-3.36,-0.09,0.12
0.02,-0.31,0.82,-4.11,-0.82,0.27
0.03,-0.32,0.86,-1.42,0.14,-0.55
0.03,-0.32,0.85,-1.21,0.5,-0.58
0.03,-0.31,0.84,-1.24,0.98,-0.58
0.03,-0.31,0.84,-2.14,0.87,-0.4
0.03,-0.32,0.86,-2.47,0.78,-0.64
0.03,-0.31,0.86,-2.41,1.04,-0.64
0.03,-0.31,0.85,-2.21,1.25,-0.95
0.02,-0.31,0.85,-2.4,1.02,-0.9
0.02,-0.32,0.85,-3.16,-1.53,-0.58
0.02,-0.31,0.85,-3.36,-1.44,-0.56
0.02,-0.32,0.85,-3.31,-1.16,-0.58
0.02,-0.32,0.86,-3.16,-1.05,-0.37
0.03,-0.32,0.86,-1.5,-0.72,0.14
0.03,-0.32,0.86,-1.1,-0.09,0.17
0.03,-0.32,0.84,-1.33,-0.24,0.15
0.03,-0.32,0.86,-1.5,-0.17,-0.05
0.03,-0.31,0.85,-1.31,0.09,-0.35
0.02,-0.32,0.85,-1.69,0.08,-0.27
0.02,-0.32,0.85,-2.06,-0.18,-0.24
0.02,-0.32,0.85,-2.11,-0.61,-0.34
0.03,-0.32,0.85,-0.55,0.15,0.02
0.04,-0.32,0.85,-0.05,0.66,0.11
0.03,-0.32,0.84,-0.05,0.93,0.06
0.03,-0.31,0.84,-0.05,1.1,-0.06
0.03,-0.32,0.84,-2.43,0.27,0.38
0.02,-0.32,0.84,-2.47,-0.02,0.21
0.02,-0.32,0.84,-2.26,-0.41,0.11
0.02,-0.32,0.85,-1.91,-0.81,0.12
0.03,-0.31,0.84,-1.24,-1.82,0.02
0.03,-0.32,0.84,-1.07,-1.39,0.08
0.03,-0.32,0.84,-1.5,-1.47,-0.05
0.03,-0.32,0.86,-1.74,-0.76,0.03
0.02,-0.31,0.83,-0.7,0.78,0.21
0.02,-0.31,0.82,-1.42,0.26,-0.02
0.03,-0.31,0.83,-2.11,-0.11,0.23
0.03,-0.32,0.84,-2.64,-0.41,0.15
0.03,-0.32,0.86,-0.95,-0.72,0.61
0.04,-0.31,0.85,-0.15,-0.7,0.75
0.04,-0.31,0.84,-0.4,-0.38,0.12
0.04,-0.31,0.84,-1.1,-0.61,-0.27
0.03,-0.32,0.85,-2.85,-1.08,-0.52
0.03,-0.32,0.85,-1.94,-0.69,-0.37
0.03,-0.33,0.85,-1.07,-0.08,0.0
0.02,-0.32,0.84,-1.02,0.14,0.02
0.01,-0.31,0.82,-4.75,-3.28,0.56
0.02,-0.32,0.83,-5.01,-3.85,1.16
0.03,-0.32,0.84,-4.99,-2.7,1.34
0.04,-0.32,0.86,-4.58,-1.51,0.92
0.03,-0.32,0.85,-2.69,-0.56,-0.26
0.02,-0.32,0.84,-2.69,-1.02,0.02
0.02,-0.32,0.85,-2.37,-0.89,0.55
0.02,-0.33,0.85,-2.27,0.24,0.99
0.03,-0.32,0.85,-3.08,0.4,0.58
0.03,-0.32,0.85,-3.11,-0.9,0.12
0.03,-0.32,0.84,-3.1,-1.1,0.05
0.02,-0.33,0.84,-3.31,-1.74,0.12
0.03,-0.33,0.86,-2.63,1.63,0.11
0.03,-0.33,0.87,-2.11,1.3,0.2
0.03,-0.33,0.85,-1.6,1.4,0.26
0.02,-0.33,0.85,-1.54,0.56,0.31
0.03,-0.33,0.85,-1.71,0.87,0.82
0.03,-0.33,0.87,-1.34,0.67,0.9
0.03,-0.32,0.86,-0.7,0.35,0.92
0.04,-0.32,0.86,-0.87,-0.11,0.53
0.03,-0.33,0.85,-1.48,-0.11,1.05
0.03,-0.33,0.86,-1.1,0.96,1.21
0.04,-0.33,0.86,-0.15,1.6,0.96
0.04,-0.33,0.86,0.31,1.63,0.72
0.03,-0.32,0.83,-0.85,0.47,0.0
0.03,-0.32,0.83,-1.34,1.22,0.11
0.03,-0.32,0.83,-1.5,1.53,0.46
0.03,-0.32,0.83,-1.68,2.64,0.61
0.02,-0.32,0.83,-2.67,-0.79,-0.26
0.03,-0.32,0.84,-3.1,-1.44,-0.09
0.04,-0.33,0.85,-2.95,-0.56,-0.37
0.03,-0.33,0.86,-2.08,0.46,-0.37
0.02,-0.32,0.84,-1.65,2.27,-0.63
0.02,-0.32,0.83,-2.31,1.6,-0.56
0.01,-0.32,0.84,-3.19,0.31,-0.2
0.02,-0.32,0.86,-3.68,-0.53,0.06
0.05,-0.34,0.93,1.57,1.18,-1.68
0.05,-0.34,0.94,2.95,1.02,-2.52
0.05,-0.35,0.95,4.95,-0.7,-4.02
0.04,-0.34,0.95,6.95,-2.78,-4.7
0.06,-0.33,0.97,10.67,2.82,-1.1
0.06,-0.33,1.0,10.7,5.11,-1.48
0.07,-0.34,1.03,11.08,6.72,-2.52
0.09,-0.35,1.06,13.1,6.6,-5.04
0.03,-0.35,1.07,39.4,7.11,-14.17
-0.06,-0.31,1.02,38.41,6.37,-12.61
-0.01,-0.37,1.09,41.97,9.5,-6.93
-0.03,-0.34,1.05,41.02,14.21,-3.79
-0.03,-0.37,1.17,56.02,11.97,4.08
-0.03,-0.37,1.18,62.99,10.34,4.02
-0.05,-0.36,1.21,68.82,6.85,5.25
-0.01,-0.34,1.21,74.67,8.55,5.53
0.03,-0.28,1.2,100.4,16.63,7.62
0.02,-0.27,1.18,102.4,21.36,8.76
0.02,-0.25,1.16,104.23,25.15,9.34
0.01,-0.22,1.13,104.35,29.45,9.94
-0.04,-0.15,1.14,107.3,17.42,15.69
-0.02,-0.14,1.13,110.49,14.76,15.6
-0.02,-0.14,1.13,114.87,12.37,14.26
-0.01,-0.13,1.12,117.22,9.54,13.63
-0.03,-0.06,1.03,123.88,23.08,17.01
-0.05,-0.04,1.0,125.4,23.79,16.4
-0.07,-0.02,0.95,126.35,25.54,16.03
-0.09,0.01,0.89,125.07,26.61,15.88
-0.09,0.12,0.81,105.98,-3.51,22.35
-0.07,0.13,0.81,103.37,-9.83,21.56
-0.05,0.14,0.83,102.18,-13.88,19.6
-0.04,0.16,0.82,101.74,-16.26,17.69
-0.02,0.26,0.77,94.53,-17.27,8.08
-0.03,0.26,0.79,91.89,-15.6,6.82
-0.05,0.26,0.8,91.19,-13.42,8.06
-0.06,0.26,0.81,91.34,-10.49,9.47
-0.02,0.28,0.8,87.92,0.49,14.47
-0.02,0.26,0.81,90.87,-0.96,13.25
-0.03,0.29,0.8,93.31,-3.68,12.98
-0.04,0.3,0.78,96.0,-6.63,12.34
-0.08,0.36,0.64,95.27,-19.39,14.24
-0.07,0.36,0.64,95.16,-21.56,15.89
-0.05,0.37,0.65,93.68,-22.2,17.08
-0.04,0.39,0.65,95.5,-24.5,17.63
0.01,0.46,0.57,93.86,-35.8,11.83
0.06,0.43,0.6,95.56,-28.63,14.76
0.04,0.45,0.57,91.97,-26.18,14.61
0.05,0.46,0.58,90.76,-21.54,14.75
0.05,0.53,0.52,85.11,-5.65,14.98
0.05,0.53,0.53,83.51,-5.04,14.53
0.11,0.54,0.55,81.79,-1.76,12.92
0.19,0.54,0.6,81.94,6.5,10.73
0.09,0.58,0.58,92.55,55.5,4.53
0.05,0.62,0.55,93.45,47.51,4.02
0.01,0.6,0.53,93.36,32.95,3.68
-0.02,0.61,0.52,95.82,19.07,4.12
-0.08,0.71,0.3,91.85,-58.12,11.44
-0.06,0.7,0.3,89.08,-67.68,13.53
-0.03,0.7,0.29,86.72,-72.53,14.82
0.01,0.72,0.26,84.08,-68.79,15.59
0.04,0.73,0.22,63.89,4.35,15.97
0.07,0.73,0.23,60.14,7.92,14.93
0.05,0.76,0.22,56.32,1.98,13.82
0.03,0.75,0.23,53.16,-0.12,12.9
0.01,0.76,0.23,61.77,-34.26,22.75
0.02,0.77,0.23,61.27,-31.51,25.15
0.05,0.77,0.22,60.49,-26.14,25.44
0.06,0.79,0.2,59.34,-19.59,25.53
0.11,0.83,0.16,57.79,-12.55,23.18
0.11,0.84,0.15,57.18,-16.17,22.2
0.1,0.85,0.13,56.23,-21.02,21.8
0.11,0.86,0.1,53.89,-26.53,22.11
0.2,0.84,0.21,33.21,-32.56,15.48
0.23,0.84,0.23,35.39,-24.32,15.02
0.25,0.83,0.28,39.02,-13.76,13.48
0.24,0.82,0.29,43.6,-4.27,12.11
0.1,0.82,0.23,70.02,-9.3,12.56
0.09,0.82,0.2,71.08,-18.17,13.08
0.08,0.84,0.15,72.85,-26.75,15.77
0.1,0.85,0.15,72.58,-28.7,18.85
0.11,0.88,0.04,81.28,-12.46,34.35
0.14,0.88,0.04,84.41,-11.05,38.09
0.19,0.89,0.01,84.35,-11.24,39.22
0.21,0.9,-0.03,83.27,-14.89,36.53
0.34,0.95,-0.14,73.94,-33.66,24.61
0.36,0.96,-0.18,64.43,-25.8,22.73
0.35,0.95,-0.19,54.32,-15.89,20.0
0.33,0.94,-0.19,48.89,-7.79,18.03
0.2,0.86,-0.11,38.46,8.52,6.99
0.17,0.87,-0.1,40.56,2.5,8.44
0.16,0.85,-0.07,47.11,-3.33,11.5
0.18,0.86,-0.07,52.02,-7.27,13.27
0.25,0.92,-0.18,41.95,-7.59,21.69
0.26,0.93,-0.21,35.69,-6.02,22.27
0.31,0.94,-0.2,30.35,-6.23,22.43
0.35,0.94,-0.19,24.98,-5.51,17.8
0.38,0.9,-0.13,35.77,1.04,3.11
