acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.01,-0.27,0.83,2.76,7.74,6.23
-0.01,-0.28,0.83,3.34,7.54,6.0
-0.02,-0.28,0.82,4.21,6.72,5.83
-0.06,-0.29,0.82,5.24,5.68,7.28
0.01,-0.23,0.79,8.49,10.02,11.59
0.01,-0.23,0.79,7.37,8.03,10.49
0.0,-0.22,0.78,6.09,6.84,9.85
0.0,-0.22,0.78,4.47,5.3,8.87
0.02,-0.23,0.85,-0.66,0.55,3.53
0.0,-0.22,0.84,-1.56,2.47,4.08
0.01,-0.22,0.86,-2.52,3.89,3.65
0.02,-0.22,0.88,-3.31,4.96,2.82
0.01,-0.25,0.92,4.58,10.38,-0.24
0.01,-0.25,0.91,6.12,11.45,-2.03
0.02,-0.24,0.89,5.97,13.19,-4.18
-0.0,-0.23,0.88,5.16,13.69,-6.18
-0.11,-0.19,0.86,-0.31,3.51,-5.98
-0.11,-0.19,0.86,-1.56,2.34,-4.18
-0.11,-0.19,0.87,-2.76,2.76,-1.89
-0.09,-0.21,0.9,-2.84,4.64,0.27
-0.02,-0.18,0.86,0.21,14.6,0.23
-0.0,-0.16,0.85,-2.15,14.64,-0.34
-0.0,-0.16,0.85,-5.34,14.7,-1.11
-0.0,-0.15,0.83,-8.37,13.48,-2.21
-0.04,-0.16,0.93,-16.17,10.79,-7.15
-0.05,-0.16,0.93,-14.11,11.71,-6.55
-0.06,-0.16,0.93,-11.95,12.41,-5.63
-0.08,-0.16,0.91,-11.53,11.5,-4.52
-0.07,-0.18,0.95,-11.91,10.14,-0.56
-0.06,-0.19,0.95,-10.92,8.76,-0.37
-0.06,-0.2,0.95,-10.37,7.76,-0.34
-0.07,-0.19,0.94,-9.73,7.22,-0.4
-0.08,-0.22,0.95,-3.62,-2.73,-0.05
-0.07,-0.21,0.94,-3.13,-5.5,-0.2
-0.06,-0.22,0.94,-2.73,-5.22,0.29
-0.04,-0.22,0.94,-2.6,-2.32,0.75
-0.05,-0.22,0.91,-0.7,1.59,-1.83
-0.07,-0.23,0.91,-0.23,-0.27,-2.24
-0.08,-0.22,0.89,0.72,-1.21,-2.78
-0.08,-0.22,0.9,1.82,-2.37,-2.78
-0.1,-0.23,0.87,2.44,-0.32,1.57
-0.09,-0.23,0.87,2.35,0.21,2.0
-0.09,-0.24,0.87,2.75,0.81,2.64
-0.08,-0.24,0.87,3.1,1.1,2.9
-0.05,-0.21,0.83,0.37,0.52,1.59
-0.06,-0.21,0.83,-0.92,0.21,0.9
-0.07,-0.21,0.84,-1.98,-0.55,0.98
-0.06,-0.22,0.85,-2.14,-1.63,0.95
-0.05,-0.24,0.88,1.42,-1.4,-0.21
-0.06,-0.24,0.87,2.61,-1.51,-0.12
-0.05,-0.23,0.85,3.04,-1.76,-0.03
-0.05,-0.23,0.85,2.0,-1.57,-0.29
-0.04,-0.21,0.84,-2.21,-0.52,-0.29
-0.04,-0.22,0.84,-2.69,0.96,-0.27
-0.05,-0.22,0.84,-3.44,1.68,-0.09
-0.05,-0.21,0.84,-3.83,2.55,-0.44
-0.08,-0.23,0.85,-4.82,-9.82,-2.23
-0.06,-0.24,0.88,-4.6,-11.01,-2.43
-0.05,-0.24,0.88,-3.82,-8.69,-1.8
-0.04,-0.23,0.88,-2.75,-5.73,-1.39
-0.06,-0.22,0.89,-2.03,-1.66,-0.14
-0.06,-0.24,0.89,-1.57,-1.33,0.38
-0.06,-0.23,0.89,-0.78,-0.26,1.11
-0.04,-0.23,0.9,-0.52,0.56,1.25
-0.05,-0.23,0.87,0.66,-0.02,-0.55
-0.06,-0.22,0.87,1.18,-1.34,-0.63
-0.05,-0.22,0.87,1.11,-2.7,-1.08
-0.06,-0.22,0.86,0.67,-3.08,-1.02
-0.05,-0.22,0.85,-1.6,0.2,-0.66
-0.06,-0.22,0.84,-1.83,-0.11,-0.4
-0.06,-0.22,0.86,-2.12,-2.4,-0.56
-0.05,-0.22,0.88,-1.65,-3.4,-0.84
-0.05,-0.22,0.85,-2.02,-1.77,-1.16
-0.06,-0.22,0.86,-2.31,-0.63,-0.66
-0.05,-0.22,0.86,-2.66,0.87,-0.5
-0.05,-0.23,0.87,-2.69,0.84,-0.84
-0.04,-0.23,0.88,-0.43,1.27,-1.39
-0.05,-0.23,0.85,-0.24,0.96,-1.45
-0.05,-0.23,0.85,-0.58,-0.4,-1.57
-0.06,-0.22,0.84,-1.39,-0.96,-1.98
-0.07,-0.22,0.85,-3.16,1.13,-0.18
-0.06,-0.23,0.86,-3.63,1.21,0.15
-0.05,-0.23,0.87,-3.47,1.22,0.34
-0.04,-0.23,0.87,-3.27,1.02,0.15
-0.04,-0.22,0.87,-2.73,-0.21,-2.0
-0.05,-0.23,0.87,-2.67,0.27,-2.03
-0.06,-0.23,0.87,-2.96,0.99,-1.94
-0.07,-0.22,0.87,-3.11,1.54,-1.37
-0.06,-0.24,0.88,-1.5,-0.4,-0.11
-0.06,-0.23,0.87,-1.28,-2.11,-0.02
-0.04,-0.23,0.87,-1.59,-2.14,-0.34
-0.03,-0.22,0.87,-1.5,-1.16,-0.09
-0.04,-0.22,0.86,-3.66,-0.6,-1.56
-0.04,-0.22,0.86,-3.54,-0.29,-1.85
-0.04,-0.22,0.87,-3.8,0.43,-2.08
-0.05,-0.22,0.86,-3.91,0.79,-2.12
-0.06,-0.23,0.86,-3.95,-0.18,-2.72
-0.07,-0.23,0.88,-3.71,-0.58,-2.47
-0.08,-0.23,0.86,-3.88,-0.15,-2.08
-0.08,-0.23,0.86,-3.69,0.12,-1.76
-0.05,-0.24,0.88,-2.43,1.37,1.63
