acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.17,-0.21,0.88,-12.44,-12.95,-8.5
0.16,-0.2,0.87,-10.85,-12.61,-8.56
0.17,-0.19,0.87,-9.39,-11.98,-7.56
0.19,-0.19,0.87,-7.71,-10.31,-8.17
0.14,-0.16,0.81,-1.1,3.66,-1.68
0.14,-0.16,0.81,-1.24,5.79,-1.42
0.14,-0.16,0.78,-1.08,7.15,-1.51
0.14,-0.16,0.8,-1.47,7.13,-2.67
0.11,-0.17,0.86,-4.34,-0.81,-6.52
0.11,-0.18,0.87,-3.91,-2.53,-6.21
0.12,-0.19,0.87,-3.25,-4.02,-6.63
0.11,-0.18,0.86,-3.15,-6.47,-7.65
0.13,-0.2,0.87,-5.39,-16.23,-9.5
0.13,-0.21,0.86,-5.94,-16.03,-9.88
0.13,-0.21,0.85,-6.27,-15.5,-9.82
0.13,-0.22,0.86,-6.98,-14.15,-9.88
0.14,-0.25,0.88,0.38,-6.23,-1.74
0.17,-0.25,0.89,1.86,-2.92,-0.18
0.18,-0.25,0.9,2.75,1.57,1.42
0.2,-0.26,0.9,3.22,1.79,1.33
0.2,-0.23,0.87,2.21,3.71,-0.23
0.2,-0.24,0.89,2.18,2.73,-0.44
0.21,-0.22,0.86,1.62,5.1,-0.32
0.2,-0.22,0.85,1.57,3.85,-0.92
0.19,-0.19,0.88,1.39,1.39,-0.47
0.18,-0.19,0.88,2.72,1.65,-0.29
0.2,-0.19,0.87,3.92,1.95,-0.32
0.2,-0.19,0.88,4.05,2.41,-0.85
0.19,-0.19,0.9,-0.08,4.12,-0.93
0.19,-0.21,0.9,0.06,4.02,-1.37
0.19,-0.19,0.91,0.84,4.76,-2.53
0.17,-0.2,0.9,1.39,5.37,-3.42
0.15,-0.21,0.93,0.98,4.08,-3.48
0.13,-0.21,0.93,3.37,4.69,-3.65
0.11,-0.21,0.91,4.76,4.49,-3.05
0.11,-0.2,0.89,5.34,4.44,-2.15
0.11,-0.2,0.88,3.59,2.9,3.63
0.11,-0.22,0.89,3.42,2.24,3.92
0.12,-0.21,0.88,3.36,0.32,3.31
0.14,-0.22,0.89,1.39,0.63,1.48
