acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.27,-0.37,0.82,0.18,0.29,-0.15
0.27,-0.36,0.82,0.11,0.37,-0.05
0.27,-0.35,0.82,0.12,0.15,-0.41
0.26,-0.35,0.81,0.12,-0.56,-0.6
0.25,-0.35,0.82,0.11,-0.35,-1.24
0.25,-0.35,0.8,0.0,-0.58,-0.63
0.25,-0.35,0.8,-0.61,0.37,-0.38
0.26,-0.35,0.8,-1.08,0.41,-0.31
0.25,-0.35,0.81,-1.04,1.44,-0.34
0.25,-0.35,0.81,-0.76,1.47,-0.52
0.25,-0.35,0.79,-0.79,0.84,-0.31
0.24,-0.35,0.78,-1.53,0.09,-0.21
0.27,-0.37,0.82,-6.78,-1.04,2.08
0.27,-0.37,0.82,-5.74,-0.55,1.19
0.26,-0.37,0.82,-4.2,-0.46,0.64
0.26,-0.37,0.83,-3.36,-0.21,0.47
0.27,-0.36,0.81,-1.77,0.98,-0.06
0.26,-0.36,0.81,-1.92,0.72,-0.34
0.26,-0.36,0.82,-1.5,-0.06,-0.38
0.26,-0.36,0.82,-1.19,-0.23,-0.47
0.26,-0.36,0.82,-0.56,0.46,0.34
0.26,-0.36,0.8,-0.87,0.15,0.47
0.26,-0.36,0.81,-0.63,-0.23,0.24
0.27,-0.36,0.81,-0.72,-0.5,0.24
0.25,-0.35,0.8,-0.37,1.56,-0.89
0.25,-0.35,0.8,-0.35,1.01,-0.63
0.24,-0.35,0.79,-0.93,0.63,-0.23
0.24,-0.35,0.79,-1.05,0.24,0.14
0.25,-0.36,0.81,-1.63,2.66,-0.99
0.25,-0.36,0.81,-1.19,2.5,-1.11
0.25,-0.36,0.81,-0.58,2.56,-0.99
0.24,-0.36,0.8,-0.66,1.95,-0.85
0.26,-0.36,0.82,-3.16,0.31,0.17
0.26,-0.36,0.84,-2.72,0.84,0.12
0.26,-0.36,0.84,-1.98,0.43,0.0
0.26,-0.36,0.83,-1.59,0.27,0.18
0.26,-0.36,0.83,-1.22,-0.7,-0.18
0.26,-0.36,0.81,-1.19,-0.49,0.0
0.27,-0.36,0.81,-1.02,-0.34,-0.06
0.27,-0.36,0.82,-1.18,-0.2,-0.46
0.26,-0.36,0.83,-2.11,-0.06,-0.11
0.27,-0.37,0.83,-1.73,-0.18,-0.58
0.27,-0.37,0.84,-1.05,-0.46,-0.47
0.26,-0.37,0.83,-0.35,-0.37,-0.61
0.27,-0.36,0.81,-0.38,-0.61,-0.2
0.27,-0.35,0.8,-0.06,-0.95,-0.4
0.27,-0.35,0.78,-0.69,-1.51,-0.63
0.27,-0.35,0.79,-1.5,-1.31,-0.85
0.24,-0.34,0.82,-1.51,0.34,0.02
0.25,-0.35,0.81,-1.69,0.37,0.05
0.24,-0.35,0.81,-1.91,-0.08,0.17
0.24,-0.35,0.81,-1.56,-0.23,0.81
0.26,-0.36,0.82,-1.16,0.09,1.92
0.26,-0.36,0.82,-1.18,0.61,1.98
0.25,-0.36,0.81,-1.33,0.31,1.86
0.26,-0.36,0.82,-0.85,0.24,1.86
0.28,-0.35,0.8,-0.14,0.69,0.84
0.28,-0.36,0.8,-0.82,0.72,0.5
0.28,-0.35,0.8,-1.37,0.99,0.52
0.28,-0.35,0.8,-1.77,1.36,0.63
0.27,-0.36,0.8,-2.67,0.61,-0.24
0.27,-0.36,0.81,-2.82,0.52,-0.43
0.27,-0.36,0.81,-2.66,0.06,-0.6
0.27,-0.36,0.82,-2.98,0.09,-0.47
0.25,-0.37,0.82,-0.73,1.89,-0.52
0.26,-0.36,0.82,-0.82,1.76,-0.38
0.26,-0.35,0.82,-1.16,2.37,-0.35
0.26,-0.35,0.82,-1.25,1.51,-0.52
0.26,-0.36,0.83,-2.11,-2.02,-1.74
0.26,-0.36,0.82,-1.53,-1.83,-1.8
0.26,-0.36,0.83,-1.15,-1.53,-2.06
0.26,-0.35,0.82,-0.67,-1.24,-1.77
0.26,-0.35,0.81,-1.11,0.78,-1.68
0.25,-0.35,0.82,-0.58,0.87,-1.31
0.25,-0.35,0.81,-0.18,1.13,-1.34
0.25,-0.34,0.82,-0.4,0.75,-1.02
0.26,-0.35,0.82,-1.6,-0.7,-0.09
0.27,-0.35,0.82,-1.08,-0.55,-0.11
0.26,-0.35,0.82,-0.87,-0.95,0.09
0.26,-0.35,0.81,-0.99,-0.32,0.09
0.27,-0.35,0.79,-3.13,-1.15,-0.14
