acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.2,-0.29,0.84,0.31,4.93,-1.71
0.2,-0.29,0.84,-0.52,5.44,-1.83
0.19,-0.28,0.84,-0.95,5.59,-1.28
0.18,-0.29,0.85,-0.89,5.19,-1.19
0.19,-0.3,0.84,3.36,4.58,-4.18
0.22,-0.28,0.84,2.98,3.66,-5.01
0.22,-0.27,0.83,2.05,5.44,-5.88
0.19,-0.29,0.82,1.13,5.27,-5.39
0.19,-0.29,0.84,-3.56,2.6,0.69
0.2,-0.29,0.85,-3.15,4.0,0.72
0.2,-0.29,0.85,-2.46,4.34,0.7
0.2,-0.28,0.84,-2.12,5.59,0.14
0.21,-0.3,0.85,0.66,6.27,-5.5
0.18,-0.29,0.84,0.67,5.95,-4.72
0.15,-0.3,0.82,-0.46,1.95,-1.5
0.17,-0.29,0.84,-1.19,-0.66,0.38
0.18,-0.29,0.85,-0.7,6.23,2.96
0.18,-0.3,0.85,-0.03,2.14,3.59
0.19,-0.29,0.85,-0.63,2.38,4.12
0.21,-0.29,0.85,-0.85,2.73,4.17
0.22,-0.29,0.84,-1.51,1.01,-1.18
0.21,-0.29,0.85,-1.25,0.87,-1.56
0.21,-0.29,0.86,-1.02,1.48,-1.79
0.19,-0.29,0.84,-1.3,0.55,-1.48
0.19,-0.29,0.83,-1.63,-3.97,-2.66
0.18,-0.28,0.82,-2.29,-3.98,-2.02
0.19,-0.29,0.82,-3.24,-1.73,-1.08
0.18,-0.28,0.83,-3.94,0.24,0.26
0.21,-0.3,0.85,-1.63,0.66,-0.29
0.2,-0.3,0.86,-1.21,0.38,-1.04
0.21,-0.29,0.84,-1.02,1.63,-1.34
0.19,-0.29,0.84,-0.66,2.96,-0.72
0.19,-0.28,0.85,-2.84,-1.94,0.92
0.2,-0.29,0.85,-2.81,-2.6,0.56
0.19,-0.29,0.86,-2.58,-2.64,0.35
0.2,-0.29,0.86,-2.53,-2.26,0.03
0.16,-0.29,0.87,-1.27,5.73,1.89
0.16,-0.29,0.86,-0.6,4.49,2.76
0.17,-0.29,0.85,-0.29,3.77,3.02
0.16,-0.29,0.85,-0.24,3.59,3.88
0.2,-0.29,0.85,-1.31,-3.92,2.61
0.21,-0.29,0.85,-1.6,-2.05,1.92
0.21,-0.28,0.87,-1.21,-0.24,1.66
0.2,-0.29,0.86,-0.87,0.5,1.54
0.19,-0.3,0.84,0.29,1.76,0.06
0.18,-0.29,0.84,0.15,0.44,0.18
0.17,-0.28,0.84,-0.08,0.06,0.89
0.17,-0.29,0.83,-0.52,-0.46,1.3
0.19,-0.3,0.85,-2.23,-3.19,1.88
0.2,-0.3,0.86,-1.73,-3.16,1.36
0.2,-0.3,0.86,-1.18,-2.2,0.7
0.19,-0.3,0.85,-0.15,-0.52,0.29
0.18,-0.29,0.83,-1.11,-0.78,2.14
0.18,-0.29,0.83,-1.33,-2.9,2.09
0.19,-0.29,0.83,-1.48,-3.45,1.57
0.19,-0.29,0.84,-2.0,-3.85,0.89
0.2,-0.29,0.84,-2.85,-1.13,-0.02
0.2,-0.29,0.84,-3.31,-0.37,-0.46
0.21,-0.28,0.85,-3.36,1.45,-0.66
0.2,-0.28,0.85,-3.16,2.34,-0.61
0.19,-0.3,0.87,-2.23,1.25,0.84
0.19,-0.3,0.86,-1.94,0.03,0.72
0.2,-0.29,0.85,-1.48,-0.05,0.24
0.19,-0.29,0.85,-1.44,-0.75,0.46
0.2,-0.29,0.86,-0.82,-2.89,0.02
0.21,-0.3,0.87,-0.61,-2.38,-0.12
0.21,-0.29,0.87,-0.6,-2.26,-0.47
0.21,-0.29,0.86,-0.32,-1.56,-0.56
0.19,-0.28,0.85,-0.98,3.28,-0.76
0.18,-0.29,0.85,-1.18,2.37,-0.73
0.18,-0.29,0.85,-1.36,2.38,-0.64
0.19,-0.29,0.85,-1.08,2.18,-0.41
0.18,-0.29,0.84,-2.44,-3.31,0.78
0.2,-0.29,0.84,-2.63,-4.44,0.35
0.2,-0.29,0.84,-2.56,-3.74,-0.06
0.19,-0.3,0.86,-2.26,-3.89,-0.31
0.19,-0.29,0.85,-0.47,-4.05,-1.24
0.19,-0.29,0.84,-0.72,-4.09,-1.05
0.18,-0.29,0.83,-1.36,-4.11,-1.21
0.19,-0.29,0.83,-1.98,-3.34,-0.9
0.19,-0.3,0.85,-2.21,-3.95,-0.2
0.2,-0.3,0.85,-0.63,-4.7,-0.96
0.2,-0.3,0.86,-0.99,-5.83,-1.39
0.21,-0.29,0.85,-0.4,-7.02,-1.89
0.19,-0.27,0.82,-1.83,0.47,-2.9
0.19,-0.28,0.82,-2.26,0.52,-2.58
0.18,-0.28,0.83,-3.22,1.18,-1.62
0.18,-0.28,0.84,-3.66,1.48,-0.81
0.2,-0.3,0.89,-2.38,-2.44,1.18
0.21,-0.3,0.88,-0.92,-2.63,0.66
0.21,-0.29,0.87,-0.09,-2.14,0.37
0.22,-0.29,0.87,0.15,-0.46,0.05
