acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.08,-0.5,1.05,156.55,-97.95,-62.78
-0.01,-0.27,0.76,153.73,-91.39,-50.99
0.02,-0.17,0.64,126.49,-83.79,-44.85
-0.0,-0.21,0.78,113.89,-80.03,-40.43
0.19,-0.33,0.66,93.62,-51.54,-22.21
0.26,-0.28,0.8,95.6,-40.79,-14.95
0.25,-0.26,0.85,91.02,-30.95,-9.65
0.22,-0.19,0.93,87.37,-45.86,-16.52
0.33,-0.07,0.76,63.77,-5.65,-15.33
0.34,-0.06,0.77,59.71,2.89,-13.59
0.29,-0.04,0.8,51.92,8.75,-14.53
0.35,-0.01,0.77,43.92,22.98,-7.47
0.26,-0.06,0.91,49.28,32.98,-14.61
0.16,-0.09,0.81,37.85,31.3,-10.81
0.14,-0.11,0.85,34.02,31.15,-11.08
0.17,-0.15,0.9,34.27,21.89,-12.02
0.07,-0.05,0.88,18.9,5.33,-10.5
0.11,-0.12,0.9,25.73,3.27,-7.27
0.12,-0.06,0.91,22.08,1.51,-6.7
0.12,-0.05,0.9,19.37,-1.11,-5.31
0.23,0.04,0.76,8.38,-5.88,0.43
0.23,0.01,0.84,0.7,2.89,8.31
0.18,-0.03,0.88,0.47,-3.59,3.79
0.23,0.02,0.85,-3.54,-2.35,4.24
0.25,-0.1,0.93,-2.81,11.48,5.85
0.23,-0.1,0.93,-1.04,11.59,3.65
0.24,-0.08,0.91,-0.35,13.79,3.25
0.2,-0.07,0.9,-0.66,14.63,2.84
0.14,-0.05,0.87,-7.94,6.96,1.34
0.14,-0.05,0.87,-8.5,6.11,1.77
0.14,-0.07,0.88,-8.6,3.97,1.36
0.15,-0.08,0.89,-7.22,2.73,1.47
0.17,-0.06,0.88,0.14,0.84,-0.15
0.18,-0.05,0.86,-1.24,1.89,0.44
0.18,-0.04,0.84,-2.78,3.33,1.11
0.16,-0.03,0.84,-4.67,3.28,1.8
0.18,-0.07,0.87,-9.15,4.23,5.11
0.19,-0.08,0.89,-8.63,4.09,3.71
0.2,-0.09,0.88,-7.88,5.31,2.6
0.18,-0.09,0.88,-7.24,5.97,1.36
0.14,-0.07,0.87,-5.92,2.29,0.14
0.14,-0.07,0.87,-6.64,0.7,0.02
0.16,-0.07,0.86,-6.6,0.29,0.44
0.18,-0.08,0.88,-5.8,-0.06,0.11
0.16,-0.08,0.87,-5.11,4.43,-0.67
0.16,-0.07,0.87,-5.77,4.66,-0.67
0.15,-0.07,0.86,-6.73,4.53,0.11
0.13,-0.07,0.86,-7.76,3.31,0.32
0.17,-0.08,0.89,-9.05,-6.31,0.44
0.18,-0.09,0.9,-8.9,-5.53,-0.27
0.19,-0.08,0.88,-8.73,-3.37,0.4
0.18,-0.09,0.9,-8.69,-1.57,0.84
0.18,-0.11,0.91,-2.38,3.08,0.9
0.17,-0.09,0.9,-2.14,3.05,1.47
0.17,-0.08,0.9,-2.35,3.3,1.54
0.17,-0.09,0.89,-2.85,3.98,1.59
0.14,-0.09,0.88,-5.68,3.15,3.94
