acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.08,-0.27,0.86,-1.79,0.24,1.8
0.08,-0.26,0.86,-1.54,-0.09,2.05
0.09,-0.27,0.86,-1.83,-1.13,2.29
0.09,-0.27,0.85,-1.63,-1.59,2.44
0.11,-0.27,0.86,-0.92,-1.76,2.58
0.11,-0.28,0.87,-0.89,-0.93,2.17
0.1,-0.27,0.87,-0.32,-1.16,2.09
0.1,-0.28,0.87,-0.99,-1.83,1.85
0.11,-0.29,0.87,-0.43,0.03,1.74
0.11,-0.28,0.87,-0.24,0.18,1.33
0.11,-0.28,0.87,0.09,0.26,0.78
0.11,-0.28,0.87,-0.23,-0.24,0.11
0.09,-0.27,0.86,-1.88,-0.2,1.25
0.09,-0.27,0.86,-1.83,-0.67,1.39
0.09,-0.28,0.85,-1.28,-0.99,1.59
0.09,-0.28,0.86,-1.13,-1.62,1.54
0.1,-0.27,0.85,-1.16,-2.58,2.11
0.1,-0.27,0.85,-1.57,-1.82,2.03
0.1,-0.27,0.85,-2.44,-1.69,2.12
0.11,-0.27,0.84,-2.53,-0.89,1.69
0.12,-0.28,0.85,-3.11,3.85,-1.24
0.11,-0.28,0.86,-3.15,5.05,-1.74
0.1,-0.28,0.87,-2.46,4.66,-1.94
0.1,-0.28,0.87,-1.48,6.32,-2.29
0.08,-0.27,0.85,-0.49,1.92,1.21
0.08,-0.26,0.85,-1.07,1.39,1.15
0.09,-0.27,0.85,-1.13,0.85,1.08
0.09,-0.27,0.87,-1.66,-0.02,1.24
0.09,-0.27,0.87,-1.54,0.2,1.36
0.09,-0.27,0.86,-1.42,-0.11,1.31
0.08,-0.27,0.86,-1.5,-0.9,1.68
0.09,-0.27,0.86,-1.01,-1.79,1.82
0.1,-0.28,0.88,-0.26,-0.06,0.46
0.09,-0.28,0.87,0.11,-1.01,1.21
0.1,-0.27,0.88,-0.02,-1.39,0.99
0.11,-0.27,0.88,-0.14,-0.4,0.61
0.09,-0.27,0.87,2.15,1.28,0.66
0.09,-0.27,0.86,2.06,1.71,0.98
0.09,-0.27,0.87,1.33,1.37,0.76
0.09,-0.27,0.87,1.42,1.01,0.9
0.09,-0.26,0.86,0.03,-0.06,1.05
0.09,-0.26,0.86,-0.38,-0.06,0.99
0.09,-0.26,0.85,-0.73,0.0,0.73
0.09,-0.26,0.85,-1.22,0.53,0.67
0.1,-0.27,0.88,-0.81,-3.21,1.01
0.1,-0.27,0.87,-1.16,-3.47,1.4
0.1,-0.27,0.87,-1.18,-2.69,0.69
0.1,-0.27,0.86,-0.89,-1.89,0.78
0.09,-0.27,0.87,-1.16,0.17,0.61
0.1,-0.28,0.85,-1.05,1.04,0.11
0.1,-0.27,0.87,-0.67,1.11,0.0
0.09,-0.28,0.87,-0.41,0.87,0.09
0.09,-0.26,0.87,-1.13,0.35,1.33
0.09,-0.26,0.86,-1.71,-0.53,1.68
0.09,-0.26,0.86,-1.89,-1.6,1.6
0.1,-0.27,0.87,-1.79,-3.3,1.39
0.1,-0.27,0.87,-1.01,-2.43,0.35
0.1,-0.27,0.87,-0.85,-1.15,-0.24
0.09,-0.28,0.87,-0.9,-0.87,-0.03
0.1,-0.27,0.87,-1.05,-0.63,-0.5
0.1,-0.27,0.87,-0.41,0.38,0.08
0.1,-0.27,0.86,0.23,0.34,0.08
0.09,-0.26,0.86,-0.08,0.52,0.32
0.08,-0.27,0.86,-0.2,-0.09,0.21
0.11,-0.27,0.87,0.56,0.69,-1.31
0.11,-0.27,0.88,0.53,1.37,-1.45
0.1,-0.26,0.87,0.7,2.02,-1.68
0.1,-0.26,0.87,0.84,2.75,-2.34
0.06,-0.25,0.85,-0.18,1.36,0.5
0.07,-0.25,0.86,-0.38,-0.21,1.28
0.06,-0.25,0.85,-0.35,-0.72,1.5
0.07,-0.25,0.85,-0.44,-0.76,1.25
0.08,-0.25,0.86,-2.5,0.29,2.0
0.08,-0.25,0.86,-2.75,-0.21,2.49
0.09,-0.25,0.85,-3.36,-0.99,2.17
0.08,-0.25,0.87,-3.74,-2.38,1.98
0.11,-0.27,0.88,-0.79,-1.36,0.44
0.11,-0.27,0.88,-0.46,-0.02,0.56
0.1,-0.27,0.87,-0.5,0.55,0.85
0.1,-0.26,0.88,-0.85,0.06,0.98
0.09,-0.27,0.87,-0.69,2.5,0.2
0.09,-0.26,0.86,0.11,1.97,0.67
0.09,-0.26,0.87,-0.37,2.05,0.4
0.09,-0.26,0.86,-0.75,2.49,0.47
0.09,-0.26,0.86,-0.98,-1.6,1.18
0.09,-0.26,0.86,-0.89,-2.09,1.27
0.09,-0.26,0.87,-1.4,-3.13,2.02
0.09,-0.26,0.86,-1.56,-3.98,1.95
0.12,-0.27,0.86,-0.46,-2.12,0.9
0.11,-0.27,0.87,-0.55,-1.39,0.34
0.1,-0.27,0.86,-0.27,-1.45,0.29
0.11,-0.26,0.88,-0.64,-1.83,0.17
0.09,-0.26,0.86,0.73,1.79,-0.7
0.09,-0.26,0.86,0.75,1.76,-0.24
0.08,-0.25,0.86,0.14,0.32,-0.09
0.08,-0.25,0.86,-0.79,0.15,0.41
0.1,-0.26,0.85,-1.08,-3.83,1.24
0.11,-0.26,0.85,-0.85,-3.31,0.44
