acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.13,-0.38,0.83,-2.17,1.08,-0.79
-0.14,-0.38,0.82,-0.72,0.18,-0.76
-0.14,-0.38,0.81,0.61,-1.91,-0.4
-0.14,-0.36,0.79,0.58,-2.46,-0.29
-0.14,-0.36,0.79,-3.4,0.69,-1.21
-0.13,-0.35,0.81,-3.8,1.69,-1.01
-0.14,-0.36,0.79,-3.74,1.31,-0.92
-0.14,-0.36,0.78,-3.85,1.01,-1.44
-0.15,-0.38,0.82,-4.82,-1.36,-2.35
-0.15,-0.38,0.83,-4.27,-0.96,-1.73
-0.15,-0.39,0.82,-3.01,-0.99,-0.96
-0.15,-0.38,0.82,-2.72,-0.18,-0.98
-0.15,-0.39,0.83,-1.56,-5.6,1.65
-0.15,-0.39,0.85,-0.5,-4.64,1.92
-0.14,-0.39,0.85,0.34,-3.48,2.43
-0.13,-0.38,0.83,0.24,-0.75,1.25
-0.14,-0.37,0.82,-0.67,1.54,0.75
-0.14,-0.37,0.8,-1.04,0.2,0.63
-0.14,-0.36,0.81,-1.37,-1.22,0.73
-0.13,-0.37,0.81,-1.3,-2.5,0.32
-0.15,-0.37,0.81,-1.3,-1.31,1.31
-0.15,-0.37,0.81,-1.79,-1.59,0.38
-0.15,-0.37,0.8,-2.09,-1.45,0.81
-0.15,-0.38,0.81,-2.05,-1.59,0.82
-0.13,-0.38,0.84,-0.49,-2.35,0.92
-0.13,-0.38,0.84,-0.21,-2.81,0.73
-0.13,-0.38,0.84,-0.18,-1.65,-0.17
-0.14,-0.38,0.83,-0.69,-1.1,-1.11
-0.15,-0.37,0.8,-0.75,-0.81,1.57
-0.14,-0.36,0.81,-0.95,-0.95,2.11
-0.14,-0.36,0.8,-0.99,-0.98,2.43
-0.13,-0.37,0.8,-1.4,-0.78,2.2
-0.12,-0.35,0.81,-0.5,-1.59,0.92
-0.12,-0.36,0.81,-0.69,-1.66,0.76
-0.12,-0.36,0.82,-0.24,-2.09,0.89
-0.12,-0.36,0.81,-0.6,-1.91,0.38
-0.13,-0.36,0.8,-1.3,0.2,-1.76
-0.14,-0.36,0.79,-1.77,-0.14,-1.53
-0.14,-0.37,0.79,-2.23,-0.29,-1.66
-0.15,-0.36,0.8,-2.44,-1.27,-1.44
-0.13,-0.37,0.82,-1.63,-1.83,-0.03
-0.14,-0.37,0.82,-1.45,-1.97,0.08
-0.14,-0.37,0.81,-1.8,-1.8,0.08
-0.14,-0.37,0.81,-2.06,-1.4,-0.31
-0.11,-0.37,0.82,-0.7,0.81,-0.37
-0.11,-0.37,0.81,-0.52,1.73,-0.63
-0.12,-0.37,0.8,-0.47,2.09,-1.18
-0.13,-0.37,0.8,-0.6,1.76,-1.48
-0.13,-0.36,0.77,-4.58,2.47,-1.54
-0.13,-0.37,0.77,-5.74,2.67,-0.84
-0.14,-0.37,0.79,-6.11,2.44,-0.72
-0.14,-0.37,0.82,-5.98,1.8,-1.02
-0.14,-0.38,0.81,-2.6,-3.66,-0.05
-0.14,-0.38,0.81,-2.92,-3.13,0.75
-0.14,-0.37,0.81,-3.56,-2.32,1.04
-0.13,-0.38,0.81,-4.53,-0.41,1.07
-0.13,-0.38,0.83,-1.02,-0.23,-1.15
-0.13,-0.39,0.83,-0.6,-1.19,-0.96
-0.13,-0.37,0.82,-0.58,-0.78,-0.79
-0.13,-0.37,0.82,-0.35,-0.7,-0.06
-0.12,-0.37,0.82,-4.09,1.27,-1.34
-0.14,-0.37,0.82,-3.73,-0.35,-0.89
-0.13,-0.38,0.82,-3.34,-0.46,-1.33
-0.13,-0.37,0.82,-3.16,-0.7,-1.11
-0.13,-0.38,0.83,-2.87,-0.52,0.24
-0.13,-0.38,0.84,-2.82,0.34,-0.23
-0.13,-0.39,0.84,-2.17,0.99,-0.9
-0.15,-0.39,0.86,-0.82,-1.11,0.18
-0.14,-0.37,0.83,-0.11,1.51,0.37
-0.14,-0.38,0.81,0.26,0.23,1.07
-0.13,-0.38,0.81,0.26,-0.2,0.87
-0.13,-0.37,0.83,-0.17,0.14,0.53
-0.12,-0.37,0.82,-0.96,0.03,0.63
-0.11,-0.37,0.8,-1.33,0.41,-0.23
-0.12,-0.38,0.8,-0.87,-0.73,-0.78
-0.12,-0.38,0.82,-1.27,-2.24,-0.99
-0.14,-0.38,0.82,-0.75,-2.32,-0.05
-0.14,-0.37,0.8,-0.79,-0.85,0.69
-0.14,-0.37,0.8,-0.87,0.34,1.31
-0.13,-0.37,0.81,-0.95,0.9,1.63
-0.1,-0.38,0.83,-0.12,-1.83,0.35
-0.1,-0.37,0.83,0.27,-2.38,-0.9
-0.12,-0.37,0.82,0.79,-1.89,-1.45
-0.12,-0.37,0.81,0.79,-1.47,-2.03
-0.13,-0.37,0.8,-2.18,1.51,1.95
-0.13,-0.37,0.79,-2.41,1.8,1.91
-0.13,-0.37,0.81,-2.18,1.34,1.68
-0.13,-0.38,0.82,-1.5,-0.09,1.83
-0.13,-0.36,0.8,-0.44,-0.03,0.24
-0.15,-0.34,0.8,-2.44,0.92,-3.54
-0.11,-0.36,0.82,-2.27,-0.31,0.55
-0.13,-0.36,0.79,-2.72,-1.28,0.03
-0.12,-0.38,0.84,0.02,2.37,-0.06
-0.13,-0.38,0.84,0.4,2.35,0.27
-0.14,-0.38,0.83,0.73,1.4,0.43
-0.14,-0.37,0.82,0.5,-0.15,0.55
-0.11,-0.38,0.82,-2.0,1.08,0.98
-0.11,-0.37,0.81,-2.09,2.24,1.1
-0.1,-0.37,0.82,-1.83,3.48,0.84
-0.11,-0.37,0.82,-1.25,3.27,1.3
