acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.06,-0.21,0.85,-0.76,2.53,1.62
0.06,-0.2,0.85,-1.3,2.46,1.65
0.04,-0.2,0.84,-1.27,1.07,1.54
0.05,-0.2,0.86,-1.59,-0.02,1.59
0.05,-0.23,0.88,-2.44,-0.09,1.97
0.05,-0.23,0.88,-2.02,-0.34,1.68
0.05,-0.22,0.87,-1.39,-0.14,1.76
0.05,-0.23,0.88,-0.89,-0.4,1.48
0.04,-0.24,0.89,0.17,-0.05,1.92
0.04,-0.23,0.88,0.55,0.03,1.91
0.04,-0.23,0.88,0.64,-0.32,1.95
0.05,-0.23,0.87,0.89,0.21,2.38
0.07,-0.21,0.86,-0.64,0.69,2.2
0.07,-0.22,0.88,-0.85,0.73,2.11
0.07,-0.22,0.87,-1.36,0.24,1.6
0.07,-0.22,0.88,-1.31,-0.27,1.33
0.07,-0.23,0.88,-0.81,-0.24,0.46
0.06,-0.22,0.89,-0.7,0.79,0.44
0.07,-0.22,0.87,-0.63,1.33,0.06
0.06,-0.22,0.88,-0.87,0.08,-0.09
0.05,-0.22,0.89,-1.15,0.6,0.92
0.06,-0.22,0.9,-0.89,1.71,1.37
0.04,-0.21,0.88,0.23,2.27,1.5
0.05,-0.21,0.88,-0.49,0.56,1.02
0.06,-0.21,0.89,0.9,-1.65,1.1
0.06,-0.21,0.9,1.33,0.37,1.22
0.06,-0.21,0.88,1.36,0.49,0.98
0.04,-0.21,0.88,1.31,-0.24,0.43
0.04,-0.21,0.88,2.44,-0.98,1.28
0.05,-0.2,0.86,2.37,-1.36,1.37
0.05,-0.2,0.86,1.65,-0.6,1.45
0.05,-0.19,0.86,1.08,-0.75,1.4
0.06,-0.2,0.86,-1.47,-3.36,0.15
0.07,-0.2,0.86,-1.74,-2.72,0.21
0.07,-0.21,0.87,-1.47,-2.43,0.32
0.06,-0.21,0.87,-0.72,-1.82,0.29
0.06,-0.21,0.86,0.02,5.73,-0.02
0.04,-0.21,0.85,-0.32,5.21,-0.37
0.04,-0.21,0.86,-1.33,2.99,-0.63
0.04,-0.21,0.88,-2.14,0.98,-0.95
0.05,-0.2,0.87,0.41,1.04,0.15
0.05,-0.19,0.87,0.23,1.83,1.1
0.06,-0.19,0.88,-0.23,3.66,1.62
0.06,-0.19,0.86,-0.29,3.53,1.85
0.07,-0.2,0.89,-2.14,-2.43,0.2
0.07,-0.2,0.88,-1.62,-2.67,-0.4
0.06,-0.21,0.89,-1.1,-3.27,-0.67
0.06,-0.21,0.89,-0.73,-2.55,-0.44
0.04,-0.21,0.89,-1.07,-0.47,-0.03
0.04,-0.2,0.9,-1.22,-1.63,-0.21
0.05,-0.2,0.88,-1.22,-2.52,0.11
0.05,-0.2,0.9,-1.4,-2.31,0.52
0.07,-0.2,0.89,0.05,-1.59,0.84
0.07,-0.21,0.89,0.64,-1.07,0.6
0.07,-0.2,0.87,0.6,-0.14,0.52
0.07,-0.2,0.88,0.55,1.53,0.69
0.05,-0.19,0.85,-1.28,-1.82,0.12
0.06,-0.2,0.86,-2.08,-2.85,0.23
0.06,-0.2,0.87,-2.47,-2.21,0.35
0.06,-0.2,0.86,-2.66,-2.4,0.41
0.08,-0.21,0.88,-0.49,-0.41,-0.26
0.07,-0.2,0.87,-0.35,0.35,-0.47
0.07,-0.2,0.87,-1.04,0.99,-0.7
0.06,-0.21,0.86,-1.04,1.21,-0.99
0.04,-0.21,0.87,-2.78,-2.03,-0.23
0.06,-0.21,0.87,-2.49,-2.5,-0.06
0.06,-0.21,0.89,-2.21,-2.41,-0.14
0.06,-0.22,0.89,-1.97,-1.3,-0.06
0.06,-0.2,0.86,-0.81,1.05,-0.37
0.08,-0.19,0.87,-1.24,1.25,-0.58
0.07,-0.2,0.88,-0.98,1.07,-0.79
0.07,-0.2,0.88,-1.21,1.24,-0.87
0.06,-0.21,0.86,-1.13,1.1,-2.06
0.05,-0.21,0.86,-1.27,1.34,-2.05
0.04,-0.2,0.86,-1.16,0.27,-1.39
0.04,-0.2,0.86,-1.48,0.58,-0.92
0.06,-0.2,0.88,-3.19,-1.71,-0.24
0.06,-0.21,0.88,-2.69,-2.6,-0.61
0.07,-0.21,0.89,-1.62,-1.44,-0.64
0.06,-0.21,0.89,-0.56,-0.31,-0.64
0.06,-0.2,0.87,-1.05,2.76,0.0
0.05,-0.2,0.86,-1.66,1.86,0.03
0.05,-0.2,0.87,-2.26,0.7,0.09
0.05,-0.2,0.87,-2.4,-0.49,-0.12
0.07,-0.2,0.87,-1.92,0.85,-0.24
0.07,-0.2,0.86,-1.94,0.4,-0.63
0.07,-0.2,0.87,-2.56,0.4,-0.67
0.07,-0.2,0.88,-2.08,0.47,-0.89
0.05,-0.2,0.87,-2.17,0.32,-0.63
0.05,-0.21,0.88,-2.05,0.67,-0.64
0.05,-0.2,0.88,-2.17,0.89,-0.7
0.05,-0.2,0.89,-1.62,1.13,-0.72
0.04,-0.2,0.87,-1.44,1.83,-0.2
0.03,-0.2,0.88,-1.45,0.96,0.11
0.04,-0.2,0.88,-1.48,0.34,0.61
0.04,-0.2,0.89,-1.08,0.31,0.92
0.05,-0.2,0.87,-1.82,0.67,0.95
0.06,-0.21,0.88,-2.31,0.18,1.02
