acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.12,-0.37,0.81,-1.28,-1.01,1.27
-0.11,-0.36,0.81,-1.73,-0.7,1.5
-0.11,-0.36,0.81,-1.97,-0.02,1.47
-0.11,-0.37,0.82,-2.14,0.17,1.39
-0.12,-0.35,0.81,-3.31,-2.23,0.37
-0.12,-0.35,0.81,-3.6,-2.79,0.47
-0.11,-0.36,0.83,-4.0,-2.06,0.12
-0.11,-0.37,0.82,-4.49,-1.71,-0.2
-0.15,-0.38,0.85,-3.05,-2.11,-0.76
-0.13,-0.38,0.85,-2.34,-2.55,-0.64
-0.14,-0.38,0.86,-1.47,-3.21,-0.32
-0.13,-0.38,0.86,-1.05,-3.04,-0.34
-0.12,-0.36,0.82,-0.64,-2.0,-0.17
-0.12,-0.36,0.82,-0.47,-1.98,-0.15
-0.12,-0.36,0.82,0.05,-2.08,-0.35
-0.12,-0.36,0.82,0.05,-2.35,-0.29
-0.12,-0.35,0.81,-1.24,-1.82,0.03
-0.12,-0.36,0.82,-1.48,-2.23,-0.21
-0.11,-0.37,0.81,-1.22,-1.94,-0.34
-0.12,-0.36,0.81,-0.52,-1.98,-0.18
-0.11,-0.36,0.82,-1.51,1.22,1.01
-0.1,-0.36,0.82,-1.44,2.47,0.23
-0.11,-0.36,0.82,-1.48,2.96,-0.32
-0.11,-0.37,0.83,-1.16,2.85,-0.92
-0.14,-0.36,0.82,0.66,1.76,-0.15
-0.14,-0.37,0.81,0.03,2.34,0.02
-0.15,-0.37,0.81,-0.17,2.6,-0.05
-0.14,-0.36,0.81,-0.31,2.34,0.27
-0.12,-0.36,0.8,-1.85,-0.21,1.51
-0.12,-0.36,0.8,-2.29,-0.14,1.56
-0.12,-0.36,0.8,-2.63,-0.03,1.39
-0.11,-0.36,0.8,-2.79,0.53,1.5
-0.12,-0.38,0.82,-1.4,-3.13,0.17
-0.12,-0.37,0.82,-0.84,-2.09,0.63
-0.12,-0.37,0.82,-0.87,-0.27,0.93
-0.12,-0.37,0.82,-1.4,0.6,1.02
-0.11,-0.36,0.83,-2.9,-1.39,1.34
-0.1,-0.36,0.82,-2.55,-1.65,0.96
-0.11,-0.36,0.84,-1.66,-1.22,0.73
-0.1,-0.36,0.83,-1.79,-0.55,0.46
-0.11,-0.37,0.84,-0.37,-0.34,-1.05
-0.13,-0.37,0.83,0.02,-0.75,-0.99
-0.13,-0.37,0.82,0.66,-1.13,-0.55
-0.12,-0.37,0.83,0.61,-1.33,-0.49
-0.13,-0.36,0.82,-0.24,-1.39,0.5
-0.13,-0.36,0.82,-0.2,-1.53,0.66
-0.13,-0.35,0.81,-0.52,-1.33,0.76
-0.13,-0.36,0.81,-1.07,-1.63,0.89
-0.11,-0.36,0.82,-2.32,-0.79,0.72
-0.12,-0.36,0.82,-1.91,-1.51,0.69
-0.1,-0.36,0.83,-1.01,-1.6,0.37
-0.11,-0.37,0.83,0.11,-1.42,0.21
-0.12,-0.35,0.79,-1.53,0.64,0.23
-0.12,-0.35,0.8,-1.97,0.75,0.49
-0.12,-0.36,0.81,-2.46,1.16,0.75
-0.12,-0.36,0.8,-2.4,0.78,0.23
-0.12,-0.37,0.82,-0.67,0.53,1.21
-0.12,-0.37,0.82,-0.11,0.96,0.84
-0.12,-0.36,0.81,-0.32,1.22,0.46
-0.13,-0.35,0.8,-0.82,0.93,0.53
-0.11,-0.36,0.82,-2.82,0.9,-1.27
-0.12,-0.35,0.81,-2.24,0.47,-1.51
-0.12,-0.36,0.82,-2.09,0.47,-1.48
-0.11,-0.36,0.82,-1.82,0.63,-1.47
-0.12,-0.36,0.83,-2.87,1.51,-0.21
-0.12,-0.36,0.83,-2.43,1.15,-0.08
-0.12,-0.37,0.83,-1.83,1.11,-0.2
-0.12,-0.36,0.83,-1.89,0.52,-0.2
-0.14,-0.36,0.83,-1.15,-0.82,-0.24
-0.13,-0.35,0.83,-1.02,-1.28,0.31
-0.12,-0.36,0.84,-1.1,-0.92,0.21
-0.12,-0.35,0.83,-1.02,-1.02,-0.37
-0.12,-0.35,0.82,-0.64,0.24,-0.21
-0.13,-0.35,0.81,-0.9,-0.69,-0.41
-0.12,-0.35,0.81,-1.71,-0.34,-0.05
-0.12,-0.36,0.82,-1.95,0.34,0.23
-0.13,-0.36,0.82,-0.85,-0.27,0.55
-0.13,-0.36,0.82,-0.85,-0.92,0.72
-0.13,-0.36,0.82,-1.11,-1.65,0.78
-0.12,-0.36,0.81,-1.21,-1.45,0.67
-0.14,-0.37,0.82,-1.42,-0.9,0.82
-0.13,-0.36,0.82,-0.95,-1.85,1.65
-0.13,-0.36,0.83,-1.05,-2.49,1.8
-0.12,-0.37,0.82,-1.1,-2.67,1.63
-0.09,-0.36,0.83,-0.26,1.47,1.44
-0.09,-0.36,0.83,0.14,1.34,0.98
-0.1,-0.36,0.83,0.7,1.3,0.08
-0.1,-0.36,0.83,0.63,0.93,-0.24
-0.12,-0.36,0.81,-1.37,0.89,-0.03
-0.13,-0.36,0.82,-1.85,0.82,0.26
-0.13,-0.36,0.81,-2.17,0.09,0.31
