acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.04,-0.49,0.75,-5.1,3.04,-1.45
-0.05,-0.48,0.77,-5.04,1.71,-2.41
-0.07,-0.5,0.77,-4.24,0.02,-2.26
-0.06,-0.5,0.76,-3.66,-0.75,-1.83
-0.05,-0.49,0.76,-2.58,0.99,0.58
-0.05,-0.49,0.77,-2.56,0.35,0.49
-0.04,-0.5,0.77,-2.6,-0.35,0.41
-0.04,-0.5,0.77,-2.32,-0.12,0.17
-0.06,-0.49,0.77,-3.45,1.31,0.11
-0.06,-0.49,0.76,-3.19,0.64,0.05
-0.07,-0.5,0.77,-3.19,-0.18,0.05
-0.06,-0.5,0.77,-3.13,-0.32,0.5
-0.04,-0.5,0.78,-2.4,-0.75,0.38
-0.03,-0.5,0.76,-2.55,-0.49,0.11
-0.03,-0.5,0.77,-2.61,-0.44,0.03
-0.04,-0.5,0.78,-2.34,-0.47,-0.18
-0.04,-0.5,0.77,-1.86,0.56,0.29
-0.04,-0.51,0.77,-2.17,0.15,-0.37
-0.04,-0.51,0.77,-2.18,0.09,-0.72
-0.05,-0.51,0.78,-1.68,0.49,-0.93
-0.07,-0.49,0.77,-1.91,-0.73,0.08
-0.07,-0.5,0.77,-2.06,-0.78,0.55
-0.06,-0.5,0.77,-1.76,-1.1,0.82
-0.06,-0.5,0.78,-1.54,-0.99,0.89
-0.03,-0.5,0.77,-0.14,0.72,0.37
-0.03,-0.49,0.76,-0.24,0.69,0.0
-0.03,-0.49,0.77,-0.55,0.55,-0.64
-0.04,-0.49,0.77,-1.08,0.38,-1.19
-0.05,-0.5,0.77,-1.56,-0.24,-0.32
-0.05,-0.5,0.77,-1.21,0.73,0.05
-0.06,-0.5,0.76,-0.75,0.56,0.11
-0.05,-0.51,0.78,-0.72,0.87,-0.14
-0.05,-0.49,0.76,-0.92,0.2,0.4
-0.05,-0.48,0.76,-1.36,0.35,0.44
-0.04,-0.48,0.75,-1.98,0.26,0.43
-0.04,-0.48,0.75,-1.92,0.46,0.5
-0.04,-0.5,0.77,-2.34,-1.07,-1.01
-0.04,-0.5,0.77,-1.83,-0.53,-1.1
-0.04,-0.5,0.77,-1.82,-0.23,-0.75
-0.04,-0.49,0.78,-1.91,-0.24,-0.87
-0.06,-0.5,0.77,-1.34,-0.56,0.24
-0.06,-0.49,0.76,-1.08,0.03,0.6
-0.06,-0.49,0.76,-1.24,-0.17,0.82
-0.05,-0.49,0.76,-1.48,-0.4,0.85
