acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.09,-0.24,0.86,1.08,-0.44,-1.1
-0.09,-0.23,0.85,1.24,0.15,-0.95
-0.09,-0.22,0.85,0.44,1.48,-0.99
-0.11,-0.21,0.85,-0.92,0.89,-1.02
-0.14,-0.23,0.85,-1.36,-0.23,0.49
-0.14,-0.22,0.84,-1.66,-0.41,1.1
-0.14,-0.23,0.86,-1.98,-1.45,1.4
-0.13,-0.24,0.86,-1.98,-2.6,1.22
-0.08,-0.22,0.84,-1.48,1.05,1.07
-0.09,-0.22,0.83,-1.95,1.76,1.27
-0.1,-0.21,0.84,-2.75,2.11,1.31
-0.11,-0.22,0.84,-3.6,1.85,1.45
-0.09,-0.26,0.86,-3.18,-1.74,-0.79
-0.08,-0.24,0.85,-2.67,-0.35,-0.89
-0.09,-0.24,0.85,-2.31,0.81,-0.24
-0.09,-0.24,0.86,-2.55,1.59,-0.05
-0.12,-0.24,0.86,-3.77,-1.01,-0.47
-0.12,-0.23,0.85,-4.29,-0.49,-0.35
-0.12,-0.24,0.88,-4.72,0.38,1.01
-0.11,-0.25,0.86,-2.44,0.52,1.21
-0.1,-0.25,0.85,-3.07,-0.6,0.53
-0.1,-0.24,0.85,-3.34,-0.31,0.29
-0.09,-0.24,0.84,-3.39,-0.53,-0.12
-0.09,-0.24,0.85,-3.37,0.31,-0.38
-0.09,-0.25,0.86,-3.36,1.79,0.02
-0.11,-0.25,0.86,-3.22,1.54,-0.21
-0.11,-0.24,0.85,-2.81,0.43,-0.44
-0.11,-0.24,0.87,-2.87,-0.14,-0.66
-0.11,-0.24,0.85,-2.17,1.07,-0.17
-0.11,-0.24,0.85,-2.18,0.93,-0.23
-0.12,-0.24,0.86,-2.4,0.41,-0.52
-0.12,-0.25,0.87,-2.63,-0.12,-0.76
-0.09,-0.25,0.86,-2.03,1.08,-0.26
-0.09,-0.25,0.86,-1.54,1.6,-0.31
-0.09,-0.25,0.86,-1.19,2.4,-0.15
-0.11,-0.25,0.86,-1.53,2.46,-0.7
-0.12,-0.24,0.86,-1.92,1.25,-0.29
-0.11,-0.25,0.86,-2.0,0.81,-0.08
-0.11,-0.26,0.86,-1.53,0.32,-0.32
-0.1,-0.26,0.86,-1.07,0.11,-0.67
-0.11,-0.24,0.86,-1.24,-1.47,-1.07
-0.11,-0.24,0.85,-0.93,-1.39,-0.9
-0.1,-0.24,0.86,-0.81,-1.11,-0.66
-0.09,-0.25,0.85,-0.72,-0.14,-0.26
-0.12,-0.24,0.87,-1.74,1.47,-0.84
-0.12,-0.24,0.86,-1.4,2.34,0.29
-0.12,-0.24,0.86,-1.91,3.05,1.07
-0.12,-0.24,0.85,-1.92,2.66,0.9
-0.11,-0.25,0.85,-0.79,-2.75,-0.26
-0.09,-0.24,0.84,-0.84,-1.53,0.34
-0.09,-0.24,0.84,-0.98,-0.85,0.79
