acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.07,-0.23,0.88,-1.62,-0.76,-0.46
-0.08,-0.22,0.88,-1.42,-0.6,-0.69
-0.08,-0.23,0.87,-1.33,-0.73,-0.87
-0.08,-0.22,0.87,-0.87,-0.05,-0.56
-0.08,-0.22,0.86,-1.76,0.89,0.79
-0.07,-0.22,0.88,-1.42,1.07,0.56
-0.07,-0.22,0.87,-1.08,1.24,0.29
-0.07,-0.22,0.88,-0.23,0.38,-0.38
-0.08,-0.21,0.84,-1.8,-1.57,-1.01
-0.09,-0.21,0.84,-2.9,-0.49,-0.93
-0.09,-0.22,0.84,-3.59,0.15,-0.46
-0.09,-0.21,0.85,-4.4,0.21,-0.41
-0.08,-0.22,0.86,-3.19,-3.53,-0.03
-0.07,-0.21,0.85,-3.6,-2.66,0.09
-0.07,-0.21,0.87,-3.85,-1.34,0.18
-0.07,-0.22,0.86,-4.18,-0.34,0.26
-0.07,-0.22,0.86,-5.66,3.13,-0.47
-0.07,-0.21,0.86,-5.27,3.21,-1.69
-0.09,-0.21,0.86,-5.27,2.15,-2.49
-0.1,-0.23,0.89,-4.09,-0.52,-2.72
-0.09,-0.23,0.88,-2.64,0.93,0.84
-0.09,-0.24,0.88,-3.21,2.18,0.95
-0.09,-0.22,0.88,-3.13,3.56,1.19
-0.08,-0.23,0.88,-3.1,4.53,1.31
-0.1,-0.22,0.86,0.14,-0.64,1.53
-0.09,-0.21,0.86,-1.02,-0.38,2.21
-0.08,-0.21,0.86,-1.88,0.6,2.14
-0.07,-0.22,0.87,-2.32,1.42,2.17
-0.07,-0.22,0.87,-0.44,-3.88,-0.43
-0.07,-0.22,0.87,-0.14,-4.41,-0.85
-0.07,-0.22,0.87,-0.17,-4.47,-0.78
-0.07,-0.22,0.86,-0.14,-3.27,-0.72
-0.09,-0.22,0.87,-0.93,1.05,0.35
-0.09,-0.22,0.86,-0.58,0.63,0.55
-0.08,-0.22,0.86,-1.01,0.32,1.02
-0.08,-0.21,0.86,-1.36,0.08,1.11
-0.07,-0.23,0.88,-0.96,-0.11,0.55
-0.07,-0.22,0.87,-0.61,-0.24,0.27
-0.07,-0.22,0.87,-0.29,-0.81,0.29
-0.07,-0.22,0.86,-0.12,-0.4,0.21
-0.06,-0.23,0.85,-1.88,0.46,-0.67
-0.07,-0.23,0.86,-1.33,0.49,-0.95
-0.08,-0.22,0.86,-0.61,-0.06,-1.39
-0.08,-0.23,0.85,-0.84,-0.56,-1.95
-0.09,-0.22,0.87,-3.07,0.95,0.32
-0.1,-0.22,0.87,-3.21,1.51,0.47
-0.07,-0.22,0.87,-3.01,1.89,0.23
-0.08,-0.22,0.87,-2.85,1.77,0.18
-0.09,-0.22,0.86,-1.79,-1.79,-0.08
-0.09,-0.22,0.86,-2.15,-0.61,0.08
-0.09,-0.22,0.88,-2.31,-0.17,0.4
-0.1,-0.22,0.87,-2.49,0.34,0.75
-0.08,-0.22,0.86,-1.25,0.79,1.33
-0.07,-0.22,0.86,-1.36,0.85,0.96
-0.07,-0.22,0.87,-1.47,0.79,0.31
-0.08,-0.21,0.87,-1.51,0.35,0.05
-0.09,-0.22,0.88,-1.28,-1.39,1.53
-0.08,-0.22,0.88,-1.47,-0.55,1.97
-0.07,-0.22,0.87,-1.71,0.92,1.94
-0.07,-0.22,0.87,-1.69,1.79,1.74
-0.07,-0.22,0.87,-0.55,-0.82,0.4
-0.07,-0.21,0.87,-0.98,-0.78,-0.03
-0.08,-0.22,0.87,-1.1,-0.93,0.34
-0.08,-0.22,0.88,-1.13,-0.93,0.73
-0.08,-0.22,0.85,-0.4,-0.67,-0.9
-0.09,-0.22,0.85,-0.67,-1.5,-0.75
-0.08,-0.22,0.85,-0.99,-1.48,-0.53
-0.09,-0.22,0.84,-1.15,-1.76,-0.26
-0.08,-0.23,0.86,-1.86,0.24,0.61
-0.08,-0.22,0.87,-1.66,-0.29,0.41
-0.07,-0.22,0.87,-1.07,-1.54,0.37
-0.07,-0.22,0.86,-1.01,-2.24,-0.14
-0.08,-0.22,0.88,-2.43,1.1,-0.06
-0.08,-0.22,0.88,-2.2,1.34,-0.08
-0.1,-0.22,0.87,-1.62,0.69,0.46
-0.08,-0.23,0.88,-1.08,0.34,0.47
-0.09,-0.21,0.87,-1.57,-1.15,0.56
-0.09,-0.21,0.86,-1.79,-1.05,0.6
-0.09,-0.22,0.86,-1.94,-1.39,0.93
-0.08,-0.21,0.87,-1.82,-0.82,1.04
-0.07,-0.22,0.86,-1.88,-0.06,-0.14
-0.08,-0.23,0.86,-1.65,-0.53,-0.32
-0.08,-0.22,0.87,-1.34,-1.11,-0.06
-0.08,-0.22,0.87,-1.16,-1.28,0.18
-0.07,-0.22,0.86,-2.02,1.92,0.05
-0.07,-0.22,0.87,-1.76,2.0,-0.18
-0.08,-0.21,0.87,-1.33,1.86,-0.43
-0.09,-0.21,0.87,-1.18,0.67,-0.17
-0.09,-0.22,0.88,-1.04,-0.78,0.76
-0.07,-0.22,0.87,-0.84,0.2,0.76
-0.07,-0.22,0.87,-0.66,0.46,0.55
-0.08,-0.21,0.88,-0.38,0.34,0.21
-0.08,-0.22,0.87,-0.44,-1.01,-0.08
-0.08,-0.22,0.88,-0.61,-0.43,-0.03
-0.07,-0.22,0.88,-0.32,0.09,-0.14
-0.06,-0.22,0.89,-0.05,0.82,-0.06
-0.07,-0.22,0.9,1.47,2.61,0.11
-0.07,-0.22,0.88,1.97,3.02,-0.21
-0.07,-0.23,0.89,2.41,2.99,-0.66
-0.08,-0.23,0.89,3.34,2.08,-0.61
-0.08,-0.24,0.9,5.77,3.47,-0.29
-0.08,-0.25,0.92,6.61,4.09,0.03
-0.09,-0.26,0.93,7.19,2.67,0.52
-0.08,-0.26,0.94,8.81,3.27,0.84
-0.1,-0.28,0.99,20.24,6.26,0.4
-0.11,-0.28,1.0,23.71,5.51,1.11
-0.12,-0.28,0.99,27.66,5.33,1.94
-0.14,-0.25,1.0,30.11,5.74,4.0
-0.13,-0.2,1.01,44.87,14.41,8.55
-0.12,-0.2,0.99,46.64,11.71,7.89
-0.13,-0.2,1.02,49.25,7.28,7.44
-0.12,-0.2,1.02,51.89,4.85,7.88
-0.09,-0.13,0.99,64.64,16.0,6.44
-0.1,-0.12,0.99,64.58,17.13,5.98
-0.11,-0.11,0.98,64.31,16.87,6.02
-0.11,-0.09,0.97,64.67,15.57,5.62
-0.12,-0.05,0.96,62.76,8.0,4.12
-0.13,-0.05,0.95,62.43,7.89,4.6
-0.14,-0.04,0.94,62.49,8.32,5.65
-0.14,-0.03,0.94,62.03,8.76,6.32
-0.16,0.01,0.94,62.73,5.13,8.93
-0.17,0.02,0.94,62.82,5.01,10.08
-0.18,0.03,0.94,62.52,5.34,11.31
-0.16,0.04,0.94,62.47,6.38,12.49
-0.15,0.07,0.93,65.07,5.91,13.08
-0.14,0.08,0.93,66.82,3.62,13.11
-0.13,0.09,0.93,67.88,0.72,12.79
-0.14,0.09,0.92,68.27,-1.3,11.6
-0.12,0.12,0.94,71.1,0.34,12.27
-0.13,0.13,0.93,71.94,-0.26,11.95
-0.14,0.13,0.94,72.99,-0.69,12.06
-0.15,0.14,0.94,74.93,-2.85,12.98
-0.13,0.17,0.93,82.35,0.5,13.66
-0.15,0.17,0.92,82.35,-0.15,14.23
-0.15,0.18,0.93,82.64,-0.6,14.99
-0.15,0.18,0.93,83.71,-0.87,15.62
-0.12,0.24,0.89,96.06,-3.07,16.58
-0.11,0.25,0.88,95.85,-2.46,16.76
-0.11,0.26,0.87,98.6,-2.21,17.25
-0.09,0.28,0.85,100.63,-0.37,17.73
-0.1,0.34,0.81,105.15,-3.92,14.23
-0.08,0.36,0.8,105.79,-4.64,13.47
-0.08,0.37,0.78,105.11,-4.78,12.55
-0.1,0.39,0.77,102.47,-6.61,10.58
-0.11,0.41,0.75,113.47,-1.31,11.95
-0.11,0.42,0.75,115.53,-2.81,11.45
-0.12,0.43,0.73,116.6,-4.93,10.4
-0.13,0.44,0.72,116.67,-7.73,10.24
-0.11,0.47,0.67,125.47,-3.82,14.89
-0.11,0.49,0.63,127.27,-3.11,15.21
-0.11,0.5,0.61,128.02,-1.33,15.57
-0.12,0.52,0.58,128.46,-3.69,16.17
-0.07,0.59,0.48,127.36,-10.66,14.27
-0.08,0.61,0.45,127.08,-9.45,14.37
-0.07,0.62,0.44,125.95,-7.97,13.89
-0.07,0.63,0.43,126.35,-7.19,14.6
-0.06,0.67,0.3,127.57,-8.27,14.58
-0.07,0.67,0.33,128.05,-10.58,13.92
-0.07,0.68,0.31,127.54,-14.09,14.31
-0.08,0.7,0.25,125.77,-15.36,14.49
-0.05,0.73,0.22,126.69,-18.05,14.15
-0.06,0.72,0.2,126.56,-17.11,13.73
-0.05,0.73,0.19,127.28,-16.17,14.06
-0.04,0.74,0.17,128.41,-14.21,14.72
-0.11,0.81,-0.02,123.39,-21.02,14.38
-0.13,0.83,-0.08,118.84,-27.98,14.43
-0.16,0.85,-0.11,113.21,-38.55,16.18
-0.17,0.86,-0.13,108.37,-45.15,19.91
0.05,0.73,0.08,124.7,-40.24,30.87
0.07,0.72,0.1,134.55,-36.32,26.4
0.06,0.72,0.08,142.08,-31.44,22.7
0.03,0.72,0.1,151.04,-29.76,21.68
0.07,0.78,-0.12,160.69,-22.64,33.42
0.09,0.77,-0.16,165.91,-24.87,32.95
0.09,0.77,-0.2,170.99,-21.16,33.07
0.11,0.77,-0.25,178.85,-12.82,33.5
0.04,0.92,-0.67,168.11,6.81,45.07
0.05,0.93,-0.74,156.26,5.11,47.31
0.06,0.93,-0.78,143.47,2.2,48.02
0.11,0.93,-0.79,133.91,0.84,47.51
0.21,0.9,-0.82,101.15,6.96,20.44
0.17,0.92,-0.82,93.6,12.08,18.49
0.12,0.91,-0.82,83.65,15.57,19.19
0.09,0.91,-0.81,73.66,17.39,20.11
0.12,0.85,-0.62,37.4,-9.48,28.35
0.14,0.85,-0.62,38.38,-10.47,27.62
0.15,0.86,-0.61,37.89,-9.88,25.88
0.16,0.88,-0.63,34.46,-4.87,24.02
0.19,0.84,-0.58,24.53,6.05,16.69
0.21,0.84,-0.61,24.73,4.66,15.27
