acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
-0.12,-0.23,0.85,0.18,-2.21,-0.6
-0.11,-0.22,0.85,-0.2,-1.79,-0.82
-0.11,-0.22,0.85,-0.67,-0.79,-0.9
-0.11,-0.22,0.84,-1.39,-0.06,-0.9
-0.12,-0.24,0.87,-1.01,-0.32,-0.73
-0.12,-0.22,0.86,-0.29,-1.76,-1.1
-0.12,-0.23,0.87,-0.43,-1.59,-1.37
-0.13,-0.23,0.84,-0.55,-0.61,-0.82
-0.12,-0.22,0.85,-2.79,-0.43,-0.78
-0.13,-0.22,0.85,-2.66,-1.39,-0.95
-0.13,-0.23,0.85,-2.76,-2.17,-1.08
-0.13,-0.22,0.86,-2.14,-3.1,-0.98
-0.12,-0.22,0.86,-1.4,0.12,-0.81
-0.12,-0.22,0.85,-1.68,0.96,-0.89
-0.14,-0.22,0.85,-2.11,-0.05,-0.52
-0.13,-0.22,0.86,-2.52,-1.3,-0.44
-0.13,-0.23,0.88,-0.75,1.3,0.17
-0.12,-0.23,0.86,-0.69,1.69,0.29
-0.12,-0.23,0.85,-0.66,2.11,0.08
-0.13,-0.22,0.84,-0.82,1.19,0.05
-0.13,-0.22,0.85,-2.09,-1.31,-1.11
-0.13,-0.23,0.86,-1.44,-1.16,-1.11
-0.13,-0.22,0.85,-1.44,-1.25,-1.04
-0.14,-0.22,0.86,-1.74,-0.84,-0.52
-0.12,-0.22,0.85,-1.98,0.38,0.56
-0.12,-0.23,0.86,-2.2,-0.37,0.27
-0.12,-0.22,0.87,-2.23,-0.46,-0.03
-0.11,-0.23,0.86,-2.23,-0.12,-0.44
-0.13,-0.23,0.87,0.08,-0.32,-0.47
-0.13,-0.22,0.85,-0.41,0.27,-0.15
-0.12,-0.22,0.85,-0.89,0.67,0.0
-0.12,-0.23,0.84,-1.57,0.89,-0.37
-0.13,-0.23,0.86,-2.73,0.63,0.26
-0.13,-0.23,0.85,-2.4,-0.08,0.23
-0.13,-0.23,0.87,-2.05,-0.06,0.23
-0.12,-0.23,0.86,-1.95,0.15,0.4
-0.12,-0.23,0.85,-1.18,2.67,0.17
-0.12,-0.22,0.84,-1.05,1.82,-0.26
-0.12,-0.22,0.84,-2.02,-0.89,-0.78
-0.12,-0.23,0.85,-2.09,-2.17,-1.24
-0.12,-0.22,0.86,-1.6,-0.55,-0.72
-0.12,-0.23,0.87,-1.5,0.12,-0.67
-0.12,-0.23,0.87,-1.1,0.76,-0.56
-0.13,-0.22,0.85,-1.3,1.48,-0.08
-0.13,-0.23,0.85,-1.34,0.55,0.09
-0.13,-0.23,0.87,-1.37,0.7,0.32
-0.13,-0.23,0.86,-1.08,1.31,0.32
-0.13,-0.23,0.86,-0.79,0.06,0.14
-0.13,-0.23,0.85,-1.07,-1.44,-0.09
-0.12,-0.22,0.86,-1.39,-1.19,0.02
-0.12,-0.22,0.86,-1.51,0.87,0.18
-0.12,-0.22,0.85,-1.54,1.74,0.15
-0.12,-0.22,0.85,-1.6,-0.2,-0.41
-0.12,-0.22,0.86,-1.76,0.67,-0.21
-0.13,-0.22,0.85,-1.76,1.91,0.14
-0.13,-0.23,0.85,-1.66,1.91,0.55
-0.12,-0.22,0.85,-1.83,2.23,-0.35
-0.13,-0.22,0.86,-1.98,1.89,-0.44
-0.13,-0.23,0.85,-1.83,1.02,-0.64
-0.12,-0.23,0.86,-1.8,0.17,-0.79
-0.12,-0.21,0.85,-2.61,-0.12,0.24
-0.12,-0.22,0.86,-3.42,0.79,0.23
-0.13,-0.23,0.87,-2.29,0.64,-0.08
-0.12,-0.23,0.86,-1.34,-0.21,-0.35
-0.13,-0.22,0.86,-2.78,0.78,-0.2
-0.12,-0.23,0.86,-2.15,1.89,-0.35
-0.13,-0.22,0.86,-1.56,1.37,-0.53
-0.14,-0.23,0.88,-0.85,0.5,-0.37
-0.12,-0.22,0.86,-1.28,0.92,0.81
-0.13,-0.22,0.86,-1.36,0.24,0.66
-0.12,-0.22,0.87,-1.71,-0.64,0.87
-0.13,-0.22,0.87,-1.04,-0.63,0.87
-0.12,-0.22,0.87,-1.15,-3.22,0.72
-0.12,-0.22,0.87,-1.07,-3.39,0.78
-0.12,-0.23,0.87,-0.72,-2.69,0.81
-0.13,-0.23,0.88,-0.12,-2.66,1.24
-0.12,-0.22,0.86,0.47,-2.12,1.36
-0.12,-0.22,0.87,0.34,-0.66,1.53
-0.12,-0.23,0.86,0.55,0.4,1.68
-0.12,-0.23,0.85,1.33,0.64,1.45
-0.12,-0.23,0.84,1.56,-2.96,-0.29
-0.12,-0.22,0.85,0.73,-2.09,-0.23
-0.12,-0.22,0.85,0.34,-1.24,0.06
-0.13,-0.22,0.83,-0.55,-0.38,0.43
-0.14,-0.22,0.85,-0.14,0.47,-0.06
-0.14,-0.22,0.86,0.17,0.29,0.26
-0.14,-0.22,0.85,-0.02,-0.43,0.37
-0.13,-0.21,0.85,-0.49,-0.93,0.35
-0.12,-0.22,0.85,-1.63,-0.11,0.69
-0.13,-0.22,0.87,-1.28,-0.98,0.46
-0.12,-0.22,0.87,-1.36,-1.21,0.49
-0.12,-0.22,0.85,-1.28,-1.85,0.17
-0.13,-0.22,0.85,-2.09,0.44,1.02
-0.12,-0.22,0.85,-2.05,0.4,0.85
-0.12,-0.22,0.86,-1.88,0.9,1.05
-0.12,-0.22,0.86,-1.22,0.69,1.04
-0.11,-0.22,0.86,-0.99,1.39,0.21
-0.12,-0.22,0.86,-0.72,1.28,-0.14
-0.12,-0.23,0.87,-0.73,-0.03,-0.15
-0.12,-0.22,0.86,-0.53,-0.4,-0.35
-0.12,-0.22,0.86,-1.59,1.71,0.35
-0.13,-0.22,0.85,-1.62,0.96,0.29
-0.13,-0.22,0.86,-1.82,0.58,0.58
-0.12,-0.21,0.85,-1.69,0.75,1.1
-0.11,-0.22,0.86,-2.63,-1.21,0.31
-0.11,-0.22,0.86,-1.98,0.2,0.18
-0.11,-0.22,0.86,-1.76,0.69,0.17
-0.12,-0.22,0.86,-1.34,-0.05,-0.08
-0.13,-0.21,0.85,-0.79,0.12,-0.93
-0.12,-0.21,0.86,-0.93,0.12,-0.67
-0.13,-0.22,0.86,-0.76,-0.29,-0.6
-0.13,-0.22,0.86,-0.7,-0.64,-0.53
-0.12,-0.22,0.85,-1.6,0.49,0.32
-0.12,-0.22,0.85,-1.88,0.38,0.4
-0.13,-0.22,0.85,-1.88,0.11,-0.11
-0.13,-0.22,0.86,-1.6,-1.25,0.05
-0.12,-0.21,0.85,-1.3,-1.42,1.01
-0.11,-0.21,0.85,-1.98,-0.56,1.05
-0.12,-0.2,0.84,-2.44,0.85,1.19
-0.11,-0.2,0.85,-2.89,0.89,1.33
-0.11,-0.22,0.87,-1.25,-0.75,-0.43
-0.11,-0.22,0.88,-1.4,-0.4,-0.75
-0.12,-0.22,0.87,-1.01,-0.64,-0.92
-0.12,-0.21,0.88,-0.95,-0.43,-0.49
-0.12,-0.22,0.86,-1.45,1.54,-0.67
-0.12,-0.22,0.86,-1.51,0.47,-0.58
-0.13,-0.21,0.87,-1.1,-0.49,-0.89
-0.13,-0.21,0.85,-1.4,-0.73,-0.79
-0.12,-0.22,0.86,-0.6,0.35,0.29
-0.12,-0.22,0.86,-0.38,-0.14,-0.06
-0.12,-0.21,0.86,-0.23,-0.78,-0.15
