acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z
0.17,-0.36,0.82,-1.25,-1.28,-1.51
0.17,-0.36,0.81,-2.41,-0.98,-1.27
0.17,-0.37,0.81,-2.85,-0.89,-0.67
0.17,-0.37,0.82,-2.78,-1.22,-0.23
0.18,-0.36,0.82,-0.4,-0.47,0.26
0.18,-0.36,0.82,-0.31,0.27,0.15
0.18,-0.36,0.81,-0.14,0.66,-0.09
0.18,-0.37,0.81,-0.37,1.25,-0.79
0.16,-0.37,0.81,-1.85,0.0,0.03
0.16,-0.37,0.79,-2.06,0.08,0.03
0.16,-0.38,0.82,-1.69,-0.2,0.44
0.16,-0.37,0.82,-1.28,0.52,1.05
0.17,-0.37,0.8,-2.12,0.2,0.32
0.17,-0.36,0.81,-2.41,-0.2,0.29
0.17,-0.36,0.8,-2.87,-0.11,0.38
0.17,-0.36,0.8,-3.31,-0.55,0.53
0.19,-0.36,0.85,-4.27,2.84,-0.03
0.18,-0.37,0.84,-4.47,2.43,-0.08
0.17,-0.37,0.85,-4.09,1.74,-0.03
0.17,-0.38,0.85,-3.51,1.51,0.35
0.17,-0.37,0.84,-1.62,0.34,0.29
0.18,-0.37,0.84,-1.82,0.9,0.09
0.18,-0.37,0.84,-2.26,0.72,-0.27
0.18,-0.37,0.84,-2.23,0.67,-0.27
0.17,-0.37,0.84,-0.53,0.11,0.14
0.17,-0.37,0.84,-0.66,-0.02,-0.31
0.17,-0.37,0.84,-1.27,-0.12,0.02
0.17,-0.37,0.84,-1.45,-0.27,0.49
0.17,-0.36,0.82,-0.46,0.75,0.06
0.17,-0.36,0.82,-0.81,0.32,0.35
0.17,-0.36,0.81,-0.63,-0.06,0.52
0.17,-0.37,0.82,-0.85,1.02,-0.24
0.16,-0.36,0.82,-1.59,0.55,0.11
0.16,-0.36,0.81,-2.5,-0.23,0.61
0.17,-0.37,0.83,-2.31,-1.11,0.41
0.16,-0.37,0.83,-2.12,-1.74,0.49
0.18,-0.36,0.82,0.09,0.37,0.93
0.17,-0.36,0.83,-0.41,0.0,0.98
0.17,-0.37,0.82,-0.67,-0.27,1.1
0.18,-0.37,0.82,-0.2,-0.9,1.05
0.17,-0.37,0.83,-1.24,0.09,-0.29
0.17,-0.37,0.82,-1.11,0.24,-0.52
0.17,-0.36,0.81,-1.19,0.43,-0.24
0.17,-0.37,0.82,-1.22,-0.38,-0.38
0.17,-0.38,0.81,-0.72,0.29,-0.63
0.17,-0.38,0.79,-0.5,0.67,-0.64
0.17,-0.38,0.8,-0.5,0.84,-0.56
0.17,-0.37,0.78,-0.99,0.5,-0.87
0.19,-0.37,0.81,-6.29,-1.28,-2.4
0.19,-0.37,0.84,-5.63,0.23,-2.05
0.19,-0.37,0.83,-4.76,1.94,-1.98
0.19,-0.37,0.84,-3.63,3.22,-1.86
0.16,-0.38,0.84,-1.28,1.34,-0.26
0.15,-0.38,0.84,-1.16,0.98,0.66
0.15,-0.38,0.84,-0.79,0.49,1.34
0.15,-0.37,0.82,-0.87,0.75,1.83
0.17,-0.37,0.84,-2.6,-0.99,0.93
0.18,-0.37,0.83,-2.32,-0.34,0.6
0.18,-0.38,0.84,-1.83,0.27,0.08
0.18,-0.38,0.83,-1.86,1.34,-0.84
0.16,-0.36,0.82,-1.66,0.82,-0.69
0.16,-0.36,0.82,-2.12,0.06,-0.98
0.17,-0.36,0.82,-2.37,0.23,-0.85
0.16,-0.36,0.82,-2.6,-0.34,-0.69
0.16,-0.37,0.85,-1.37,1.47,-0.85
0.16,-0.37,0.86,-0.55,1.22,-0.72
0.16,-0.37,0.85,-0.05,1.11,-0.55
0.16,-0.37,0.83,-0.06,1.04,-0.37
0.14,-0.37,0.83,-1.68,0.44,1.73
0.15,-0.38,0.84,-1.59,0.34,1.83
0.15,-0.38,0.84,-1.31,-0.23,1.79
0.16,-0.38,0.84,-1.07,-0.92,1.95
0.18,-0.37,0.85,-0.26,-0.46,0.34
0.19,-0.37,0.84,-0.02,0.2,-0.2
0.18,-0.37,0.83,0.29,0.69,-0.11
0.18,-0.37,0.84,0.38,0.34,0.0
0.17,-0.36,0.82,1.07,0.15,0.58
0.16,-0.37,0.81,0.4,-0.47,0.89
0.16,-0.37,0.82,-1.05,-1.62,0.63
0.17,-0.36,0.8,-1.92,-1.98,0.23
0.2,-0.37,0.83,-3.68,-1.63,-2.06
0.2,-0.38,0.84,-3.05,-0.85,-2.9
0.19,-0.38,0.84,-2.63,0.4,-3.44
0.19,-0.37,0.84,-1.85,1.77,-3.11
0.16,-0.37,0.81,0.82,-0.09,0.7
0.16,-0.37,0.81,0.29,-0.2,1.24
0.16,-0.37,0.8,0.24,-0.32,1.85
0.16,-0.37,0.8,-0.12,-0.23,2.02
0.18,-0.37,0.82,-2.52,-1.62,-0.76
0.17,-0.36,0.83,-1.69,-1.98,-0.96
0.18,-0.37,0.84,-0.84,-1.74,-1.18
0.16,-0.36,0.83,-0.17,-1.63,-1.36
0.16,-0.36,0.82,-0.37,0.21,-0.15
0.17,-0.37,0.82,-0.56,-0.53,0.15
0.16,-0.37,0.81,-1.04,-1.24,0.5
0.16,-0.37,0.81,-1.45,-0.9,0.35
0.18,-0.37,0.82,-2.0,-0.34,0.14
0.17,-0.37,0.83,-1.6,-0.67,0.06
0.17,-0.36,0.82,-0.84,-0.73,0.0
0.17,-0.37,0.82,-0.78,-1.13,0.11
0.18,-0.37,0.83,-3.3,1.48,0.03
0.18,-0.37,0.84,-3.02,1.5,0.4
0.17,-0.38,0.84,-3.13,1.42,0.21
0.17,-0.37,0.84,-2.4,1.25,-0.06
0.16,-0.36,0.82,-1.36,0.58,0.99
0.17,-0.37,0.82,-1.77,-0.2,0.73
0.18,-0.37,0.82,-2.12,-0.43,0.27
0.17,-0.37,0.82,-2.5,-0.98,-0.2
0.17,-0.37,0.81,-2.17,-0.96,0.56
0.18,-0.37,0.81,-2.7,-0.37,0.85
0.17,-0.37,0.82,-2.55,0.49,0.96
0.18,-0.37,0.83,-2.41,1.31,1.11
0.19,-0.38,0.83,-1.71,-0.44,-0.46
0.19,-0.37,0.83,-1.69,-0.23,-0.58
0.18,-0.37,0.83,-1.6,-0.34,-0.69
0.17,-0.37,0.83,-1.3,-0.12,-0.64
0.17,-0.37,0.81,-1.65,-0.81,-0.56
0.16,-0.37,0.82,-1.51,-1.5,-0.66
0.17,-0.37,0.83,-2.06,-1.74,0.02
0.18,-0.37,0.82,-1.97,-1.47,0.11
0.18,-0.37,0.85,-2.05,0.34,-0.14
0.18,-0.38,0.85,-1.15,0.85,-0.08
0.17,-0.37,0.84,-0.81,0.73,-0.03
0.17,-0.37,0.83,-0.41,0.35,-0.24
0.17,-0.37,0.81,-0.34,-0.23,-0.61
0.17,-0.37,0.81,-0.6,-0.23,-0.24
0.17,-0.36,0.82,-1.28,-0.37,0.11
0.18,-0.37,0.82,-1.6,0.03,0.37
0.16,-0.36,0.82,-1.44,-0.6,-0.24
0.16,-0.37,0.81,-1.47,-1.63,0.15
0.16,-0.36,0.82,-1.53,-1.83,0.82
0.17,-0.36,0.82,-1.59,-1.74,1.05
0.18,-0.37,0.84,-0.85,1.53,-0.56
0.18,-0.37,0.81,-0.93,1.22,-0.61
0.17,-0.37,0.82,-1.11,0.84,-0.4
0.16,-0.37,0.82,-1.37,0.06,-0.12
0.17,-0.37,0.84,-1.3,0.6,0.15
0.17,-0.37,0.84,-0.98,0.9,0.05
0.17,-0.38,0.83,-0.73,0.95,-0.02
0.17,-0.37,0.83,-0.7,0.84,0.12
0.18,-0.36,0.82,-1.24,0.26,0.11
